settlement_date,settlement_period,ssp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment,price_derivation_code,replacement_price,settlement_datetime,ssp_raw,is_spike,abs_imbalance_volume,price_derivation_code_P,hour,day_of_week,month,week_of_year,quarter,day_of_year,sin_sp,cos_sp,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,sin_annual,cos_annual,sin_half_annual,cos_half_annual,is_weekend,is_peak,is_evening_ramp,is_uk_holiday,is_business_day,ssp_lag_1,ssp_lag_2,ssp_lag_48,ssp_lag_96,ssp_lag_336,net_imbalance_volume_lag_1,net_imbalance_volume_lag_48,net_imbalance_volume_lag_336,ssp_roll_mean_6,ssp_roll_std_6,ssp_roll_min_6,ssp_roll_max_6,ssp_roll_mean_48,ssp_roll_std_48,ssp_roll_min_48,ssp_roll_max_48,ssp_roll_mean_336,ssp_roll_std_336,ssp_roll_min_336,ssp_roll_max_336,net_imbalance_volume_roll_mean_6,net_imbalance_volume_roll_std_6,net_imbalance_volume_roll_min_6,net_imbalance_volume_roll_max_6,net_imbalance_volume_roll_mean_48,net_imbalance_volume_roll_std_48,net_imbalance_volume_roll_min_48,net_imbalance_volume_roll_max_48,ssp_diff_1_48,ssp_diff_48_336,ssp_raw_lag_48,ssp_raw_lag_96,ssp_raw_lag_336,is_spike_lag_48,is_spike_lag_336,spike_count_roll_48,is_negative_lag_48,is_negative_lag_336,neg_count_roll_48,abs_niv_roll_mean_6,abs_niv_roll_mean_48,ssp_ramp_48,ssp_ramp_336,ssp_raw_ramp_48,niv_ramp_48,same_sp_mean_7d,same_sp_std_7d,same_sp_range_7d,ssp_sp_deviation,ssp_sp_trend_7d,niv_same_sp_std_7d,niv_same_sp_mean_7d,wind_pct,gas_pct,wind_pct_lag_48,wind_pct_lag_336,gas_pct_lag_48,gas_pct_lag_336,cpi_index,cpi_yoy,cpi_deflator,_raw_temp_c,_raw_wind_ms,_raw_solar_wm2,_raw_precip_mm,heating_degree,cooling_degree,temp_c_lag_1,temp_c_lag_48,temp_c_lag_336,wind_ms_lag_1,wind_ms_lag_48,wind_ms_lag_336,solar_wm2_lag_1,solar_wm2_lag_48,solar_wm2_lag_336,precip_mm_lag_1,precip_mm_lag_48,precip_mm_lag_336,temp_c_roll_mean_6,temp_c_roll_std_6,temp_c_roll_mean_48,temp_c_roll_std_48,wind_ms_roll_mean_6,wind_ms_roll_std_6,wind_ms_roll_mean_48,wind_ms_roll_std_48,solar_wm2_roll_mean_6,solar_wm2_roll_std_6,solar_wm2_roll_mean_48,solar_wm2_roll_std_48,wind_ramp_6
2026-05-23,41,141.0,77.96944444444445,0.0,0.0,P,,2026-05-23 20:00:00,141.0,0,77.96944444444445,1,20,5,5,21,2,143,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,141.0,107.36,152.85,189.0,130.0,129.00865158270236,201.2087534185341,23.639814166666667,123.10500000000002,15.570985517944134,105.5,141.0,113.31139175133036,31.410931484756983,47.0,202.7,107.23858063381276,33.19125986495085,-4.0,202.7,12.811936326727457,64.32185766553286,-58.51867414139825,129.00865158270236,66.6599923184887,229.3893909509341,-539.6696497185026,733.2482913805552,-11.849999999999994,22.849999999999994,152.85,189.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52232128417242,162.68862599251466,-4.469999999999999,0.0,-4.469999999999999,118.70324299598978,138.25714285714284,30.55259111449508,101.5,14.592857142857156,22.849999999999994,363.83214708864114,101.9591959330622,17.0,40.4,28.4,22.1,32.5,31.1,142.4,2.8901734104046244,1.0,16.18,1.14,39.0,0.0,0.0,0.0,17.82,17.44,8.4,1.73,2.954,3.71,131.6,40.0,13.2,0.0,0.0,0.26,18.83333333333333,0.8354799020120253,16.408333333333335,2.782222694280616,2.436,0.5756582319406169,2.888583333333333,0.3673840725145906,266.2,121.20290425563928,281.9833333333333,288.5526961227657,-1.112
2026-05-23,42,141.0,149.2532917008628,0.0,0.0,P,,2026-05-23 20:30:00,141.0,0,149.2532917008628,1,20,5,5,21,2,143,-0.7933533402912357,0.6087614290087199,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,141.0,141.0,184.64,197.51,94.0,77.96944444444445,729.492835469544,-169.28721774193548,125.90000000000002,17.23003888562145,105.5,141.0,113.06451675133036,31.13895521639992,47.0,202.7,107.27131872905083,33.219190692272875,-4.0,202.7,35.55995609103457,57.860379056648064,-20.52916204520697,129.00865158270236,64.09250671486184,228.5395014714153,-539.6696497185026,733.2482913805552,-43.63999999999999,90.64,184.64,197.51,94.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76411633468012,160.1211403888878,31.789999999999992,-36.0,31.789999999999992,528.2840820510099,139.35210250235602,41.24599096558518,110.0752824835079,45.28789749764397,90.64,442.6197608079282,296.5976119731572,18.2,41.6,29.0,22.4,33.5,30.5,142.4,2.8901734104046244,1.0,16.18,1.14,39.0,0.0,0.0,0.0,16.18,17.44,8.4,1.14,2.954,3.71,39.0,40.0,13.2,0.0,0.0,0.26,18.253333333333327,1.2512820092473549,16.382083333333334,2.778223034054871,2.127666666666667,0.7013123887881493,2.8507916666666677,0.4455059260455037,205.6,129.94725083664602,281.96250000000003,288.5705744461328,-1.8500000000000003
2026-05-23,43,156.9,329.17259993686866,0.0,0.0,P,,2026-05-23 21:00:00,156.9,0,329.17259993686866,1,21,5,5,21,2,143,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,141.0,141.0,202.7,193.78407040211624,94.0,149.2532917008628,733.2482913805552,-162.07415501262625,131.8166666666667,14.73892488164238,107.36,141.0,112.15535008466372,29.603941798802595,47.0,202.7,107.4111996814318,33.26206762352575,-4.0,202.7,63.85703171537953,65.9013744596297,-4.430551987547893,149.2532917008628,52.00418288634764,206.91785366297577,-539.6696497185026,733.2482913805552,-61.69999999999999,108.7,202.7,193.78407040211624,94.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2181379439561,148.0328165603736,18.06,0.0,18.06,3.755455911011154,139.93128221521104,46.03511361324946,108.7,62.76871778478895,108.7,382.5269110574128,252.5750036304678,19.5,42.2,31.0,23.7,33.5,30.4,142.4,2.8901734104046244,1.0,14.580000000000002,1.358,1.0,0.0,0.0,0.0,16.18,16.06,8.219999999999999,1.14,3.03,3.384,39.0,0.8,0.2,0.0,0.0,0.26,17.67333333333333,1.275157506610918,16.355833333333333,2.773963930285956,1.8193333333333332,0.6512519225828177,2.813,0.5089821298537471,144.99999999999997,101.33492981199883,281.94166666666666,288.58845012595384,-1.8500000000000003
2026-05-23,44,146.36,219.89885722222223,0.0,0.0,P,,2026-05-23 21:30:00,146.36,0,219.89885722222223,1,21,5,5,21,2,143,-0.6087614290087209,0.7933533402912349,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,156.9,141.0,183.12,134.0,95.0,329.17259993686866,512.8043459286547,-17.462499729532162,138.04333333333335,16.321815666974675,107.36,156.9,111.20118341799702,27.26955188705846,47.0,183.12,107.59840206238418,33.36321277429364,-4.0,202.7,119.16125948788752,117.75602538888369,-4.430551987547893,329.17259993686866,43.58593931460417,185.74932216544727,-539.6696497185026,512.8043459286547,-26.22,88.12,183.12,134.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,120.63811015040432,139.61457298863016,-19.579999999999984,1.0,-19.579999999999984,-220.4439454519005,139.78428571428572,26.82077730488241,88.12,43.33571428571429,88.12,159.40036779532034,197.17802498201075,19.7,42.8,33.4,25.5,32.4,29.9,142.4,2.8901734104046244,1.0,14.580000000000002,1.358,1.0,0.0,0.0,0.0,14.580000000000002,16.06,8.219999999999999,1.358,3.03,3.384,1.0,0.8,0.2,0.0,0.0,0.26,16.93333333333333,1.5874339881287258,16.325,2.785523366538968,1.6143333333333334,0.5459808299453994,2.778166666666667,0.5494222626494619,101.09999999999997,96.18754597141526,281.9458333333333,288.58430602580944,-1.23
2026-05-23,45,144.52,212.0510203661616,0.0,0.0,P,,2026-05-23 22:00:00,144.52,0,212.0510203661616,1,22,5,5,21,2,143,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,146.36,156.9,99.34,180.81,96.3,219.89885722222223,-83.66402261904761,-5.330421245421245,138.9366666666667,16.659202461903764,107.36,156.9,110.4353500846637,25.676469813216386,47.0,156.9,107.75125920524133,33.42292178944077,-4.0,202.7,150.14538214992456,115.29695104014804,-4.430551987547893,329.17259993686866,37.48374163322017,174.47581475470855,-539.6696497185026,417.7575092118178,47.02000000000001,3.0400000000000063,99.34,180.81,96.3,0.0,0.0,0.0,0.0,0.0,0.0,151.62223281244135,133.51237530724612,-83.78,1.2999999999999972,-83.78,-596.4683685477023,129.40857142857143,31.57177084494492,84.51,-30.06857142857143,3.0400000000000063,266.5303896235537,231.1002215421209,20.4,42.8,34.5,26.6,32.1,25.4,142.4,2.8901734104046244,1.0,13.6,1.938,0.0,0.0,0.1999999999999993,0.0,14.580000000000002,15.3,7.78,1.358,3.334,3.522,1.0,0.0,0.0,0.0,0.02,0.26,16.19333333333333,1.4490088566556014,16.294166666666666,2.7966878840103035,1.409333333333333,0.2668352800285561,2.7433333333333336,0.584968787431708,57.19999999999996,60.083408691614,281.95,288.58016180471395,-1.23
2026-05-23,46,137.28827048412407,66.72823428751803,0.0,0.0,P,,2026-05-23 22:30:00,137.28827048412407,0,66.72823428751803,1,22,5,5,21,2,143,-0.3826834323650895,0.9238795325112868,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,144.52,146.36,99.35,134.0,95.0,212.0510203661616,-54.67017204359623,-15.417307692307691,145.13000000000002,6.190130854839596,141.0,156.9,111.37660008466368,26.085922953827996,47.0,156.9,107.89477111000323,33.47708544144962,-4.0,202.7,186.22564420887613,87.85762501092431,77.96944444444445,329.17259993686866,43.64447169541202,175.32584863489996,-539.6696497185026,417.7575092118178,45.170000000000016,4.349999999999994,99.35,134.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,186.225644208877,136.18710442697764,0.0099999999999909,-1.2999999999999972,0.0099999999999909,28.993850575451383,116.2642857142857,17.216307053820472,39.44999999999999,-16.91428571428571,4.349999999999994,131.5700754666491,51.64775557152486,21.6,41.3,37.2,27.2,28.2,20.7,142.4,2.8901734104046244,1.0,13.6,1.938,0.0,0.0,0.1999999999999993,0.0,13.6,15.3,7.78,1.938,3.334,3.522,0.0,0.0,0.0,0.0,0.02,0.26,15.489999999999997,1.52377163643369,16.258750000000003,2.820210966154776,1.444,0.3241777290333849,2.71425,0.5896615148773737,35.26666666666663,50.793962895903086,281.95,288.58016180471395,0.2079999999999999
2026-05-23,47,105.41,-7.556,0.0,0.0,N,,2026-05-23 23:00:00,105.41,0,7.556,0,23,5,5,21,2,143,-0.2588190451025215,0.965925826289068,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,137.28827048412407,144.52,152.85,156.0,133.0,66.72823428751803,293.497354509741,43.74008892280559,144.5113784140207,6.837079285784341,137.28827048412407,156.9,112.16698071974962,26.28774189195489,47.0,156.9,108.02062905787264,33.50794020414226,-4.0,202.7,175.84557465967876,98.94865641579376,66.72823428751803,329.17259993686866,46.173605160643575,174.75211979529143,-539.6696497185026,417.7575092118178,-15.561729515875925,19.849999999999994,152.85,156.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,175.8455746596796,136.4383140570594,53.5,38.0,53.5,348.1675265533372,125.26428571428572,27.37720515145331,67.92,27.585714285714275,19.849999999999994,244.1520327925303,94.44833555839102,21.9,40.2,39.1,28.0,24.1,16.9,142.4,2.8901734104046244,1.0,13.04,2.178,0.0,0.0,0.92,0.0,13.6,14.58,7.660000000000001,1.938,3.124,3.774,0.0,0.0,0.0,0.0,0.08,0.06,14.786666666666664,1.164863368239628,16.223333333333333,2.843088920510875,1.4786666666666666,0.3689133592971401,2.685166666666667,0.5928619132873779,13.333333333333297,19.886343723032034,281.95,288.58016180471395,0.2079999999999999
2026-05-23,48,113.41,-76.02908133724833,0.0,0.0,N,113.41,2026-05-23 23:30:00,113.41,0,76.02908133724833,0,23,5,5,21,2,143,-0.1305261922200516,0.9914448613738104,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.6287628145958344,-0.777597146973627,-0.9778483415056568,0.2093146459630488,1,0,0,0,0,105.41,137.28827048412407,152.85,99.6,117.60565204036736,-7.556,249.61368077498344,35.67009924269006,138.57971174735405,17.54541686392099,105.41,156.9,111.17864738641627,25.608673216989622,47.0,156.9,107.93851596263455,33.480338178082185,-4.0,202.7,161.59133391893803,119.8261102428224,-7.556,329.17259993686866,39.90166027502397,171.04994305882366,-539.6696497185026,417.7575092118178,-47.44,35.244347959632634,152.85,99.6,117.60565204036736,0.0,0.0,0.0,0.0,0.0,0.0,164.11000058560552,130.4812025047731,0.0,-15.39434795963264,0.0,-43.883673734757565,114.4393788629096,23.915075615393743,64.77,38.41062113709039,35.244347959632634,230.66889900128976,43.4854982495312,22.2,38.8,40.2,28.9,22.0,16.2,142.4,2.8901734104046244,1.0,13.04,2.178,0.0,0.0,0.92,0.0,13.04,14.58,7.660000000000001,2.178,3.124,3.774,0.0,0.0,0.0,0.0,0.08,0.06,14.263333333333328,1.118099578153326,16.19125,2.8705842129097787,1.6516666666666666,0.4183977374076703,2.665458333333333,0.5936867487771469,6.833333333333296,15.76599716702479,281.95,288.58016180471395,1.038
2026-05-24,1,111.81,-5.381060606060606,0.0,0.0,N,111.81,2026-05-24 00:00:00,111.81,0,5.381060606060606,0,0,6,5,21,2,144,0.0,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,113.41,105.41,152.85,117.68,101.08,-76.02908133724833,147.51485809920635,4.950023611111111,133.9813784140207,20.198994243259392,105.41,156.9,110.35698071974964,24.86511079482595,47.0,156.9,107.9260289029906,33.477504192893775,-4.0,202.7,124.04427174591947,154.6893833935786,-76.02908133724833,329.17259993686866,33.11743606435247,169.00091109901118,-539.6696497185026,417.7575092118178,-39.44,51.77,152.85,117.68,101.08,0.0,0.0,0.0,0.0,0.0,0.0,151.9059655250031,126.86485668315362,0.0,-16.525652040367362,0.0,-102.09882267577709,115.92714285714284,26.868974496176637,73.75999999999999,36.92285714285714,51.77,116.31189420783892,66.40744229473577,22.7,36.8,41.9,29.8,19.4,16.5,142.4,2.8901734104046244,1.0,11.959999999999996,2.15,0.0,0.0,1.1199999999999957,0.0,13.04,14.380000000000004,7.02,2.178,2.578,3.2,0.0,0.0,0.0,0.0,0.06,0.04,13.739999999999997,0.6971943774874071,16.159166666666668,2.897455841701908,1.8246666666666669,0.3770764732356223,2.64575,0.5938428225314851,0.3333333333332954,0.5163977833915829,281.95,288.58016180471395,1.038
2026-05-24,2,129.6,37.376296296296296,0.0,0.0,P,,2026-05-24 00:30:00,129.6,0,37.376296296296296,1,0,6,5,21,2,144,0.1305261922200515,0.9914448613738104,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,111.81,113.41,94.35,165.0,89.9,-5.381060606060606,-57.72893884502924,-105.44166666666666,126.4663784140207,18.26172115422034,105.41,146.36,109.5019807197496,24.065615497081623,47.0,156.9,107.95796342680012,33.476071900056645,-4.0,202.7,68.28532832209794,123.01459561449792,-76.02908133724833,219.89885722222223,29.93210442465941,168.2380414407892,-539.6696497185026,417.7575092118178,17.460000000000008,4.449999999999989,94.35,165.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,97.9407089698684,123.90373590204642,-58.5,-11.179999999999993,-58.5,-205.2437969442356,107.4778888225765,33.03800812121916,99.25477824196444,-13.127888822576509,4.449999999999989,178.89451996730196,46.54164510289523,21.6,33.9,42.2,31.7,18.5,15.6,142.4,2.8901734104046244,1.0,11.959999999999996,2.15,0.0,0.0,1.1199999999999957,0.0,11.959999999999996,14.380000000000004,7.02,2.15,2.578,3.2,0.0,0.0,0.0,0.0,0.06,0.04,13.303333333333327,0.865925323955122,16.10875,2.949656759692991,1.9566666666666663,0.3144688643853033,2.636833333333333,0.5980798827072445,0.1666666666666287,0.4082482953953755,281.95,288.58016180471395,0.7919999999999998
2026-05-24,3,86.0,-45.00859754629629,0.0,0.0,N,86.0,2026-05-24 01:00:00,86.0,0,45.00859754629629,0,1,6,5,21,2,144,0.2588190451025207,0.9659258262890684,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,129.6,111.81,97.3304,132.98,82.29,37.376296296296296,-86.6682575,-253.62999916666664,123.67304508068736,15.714321082018095,105.41,144.52,110.2363557197496,24.13115407359853,47.0,156.9,108.07611818870488,33.48220612581239,-4.0,202.7,37.86490150111029,98.06043603654932,-76.02908133724833,212.0510203661616,31.91346349010369,167.74298561571075,-539.6696497185026,417.7575092118178,32.2696,15.040399999999993,97.3304,132.98,82.29,0.0,0.0,0.0,0.0,0.0,0.0,67.52028214888077,123.47972251561448,2.980400000000003,-7.609999999999999,2.980400000000003,-28.939318654970755,97.27880721247536,21.828804180732668,66.47874951267232,0.0515927875246262,15.040399999999993,263.6528536318049,29.654988875485607,21.3,33.4,42.8,33.2,18.7,14.3,142.4,2.8901734104046244,1.0,11.18,2.18,0.0,0.0,1.4600000000000009,0.0,11.959999999999996,14.04,6.62,2.15,2.8120000000000003,3.218,0.0,0.0,0.0,0.0,0.02,0.02,12.86666666666666,0.7456183116493614,16.058333333333334,3.000084632376389,2.0886666666666667,0.1173757499134708,2.6279166666666667,0.6021523039588418,0.0,6.346694189576586e-05,281.95,288.58016180471395,0.7919999999999998
2026-05-24,4,110.81,-5.919742083333333,0.0,0.0,N,110.81,2026-05-24 01:30:00,110.81,0,5.919742083333333,0,1,6,5,21,2,144,0.3826834323650898,0.9238795325112868,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,86.0,129.6,95.62,117.52,85.55,-45.00859754629629,-132.45256208333333,-145.00331548148148,113.919711747354,18.158178129541216,86.0,137.28827048412407,110.00030571974962,24.3148036336987,47.0,156.9,108.08715985537154,33.47428786935152,-4.0,202.7,-4.978368150966031,52.14054831050608,-76.02908133724833,66.72823428751803,32.78137307247252,167.223353988257,-539.6696497185026,417.7575092118178,-9.620000000000005,10.070000000000007,95.62,117.52,85.55,0.0,0.0,0.0,0.0,0.0,0.0,39.67987834556989,122.61181293324564,-1.7103999999999928,3.259999999999991,-1.7103999999999928,-45.78430458333334,94.77847877815496,20.224124741572,58.7006485529153,0.8415212218450563,10.070000000000007,269.4660032384678,1.3908779745982909,21.3,33.3,41.4,34.5,18.8,13.9,142.4,2.8901734104046244,1.0,11.18,2.18,0.0,0.0,1.4600000000000009,0.0,11.18,14.04,6.62,2.18,2.8120000000000003,3.218,0.0,0.0,0.0,0.0,0.02,0.02,12.463333333333326,0.9067230374634248,15.99875,3.0686400238130216,2.129,0.0946213506618511,2.6147500000000004,0.6049446783215869,0.0,6.346694189576586e-05,281.95,288.58016180471395,0.2420000000000002
2026-05-24,5,122.19606817751892,13.410606388888889,0.0,0.0,P,,2026-05-24 02:00:00,122.19606817751892,0,13.410606388888889,1,2,6,5,21,2,144,0.4999999999999999,0.8660254037844387,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,110.81,86.0,96.79,116.55,77.26,-5.919742083333333,-30.74825184523809,-115.93333333333334,109.50666666666666,14.109061863450869,86.0,129.6,110.31676405308292,24.2223345898486,47.0,156.9,108.16233842680012,33.45187918216408,-4.0,202.7,-17.08636421277459,38.916864802845886,-76.02908133724833,37.376296296296296,35.417473489139184,165.55217249032742,-539.6696497185026,417.7575092118178,14.019999999999996,19.53,96.79,116.55,77.26,0.0,0.0,0.0,0.0,0.0,0.0,29.54512964487244,119.975712516579,1.1700000000000017,-8.289999999999992,1.1700000000000017,101.70431023809525,92.60848656112812,21.431080172599817,60.77059407210319,4.181513438871889,19.53,323.822191217294,-17.428608305205664,20.9,33.0,40.3,34.6,20.8,13.6,142.4,2.8901734104046244,1.0,10.8,2.002,0.0,0.0,1.9199999999999984,0.0,11.18,13.580000000000002,6.0,2.18,2.664,3.174,0.0,0.0,0.0,0.0,0.4599999999999999,0.02,12.059999999999992,0.8354160640066051,15.939166666666669,3.13454047216393,2.169333333333333,0.0150022220930662,2.6015833333333336,0.6074328203229514,0.0,6.346694189576586e-05,281.95,288.58016180471395,0.2420000000000002
2026-05-24,6,106.19,-17.679027777777776,0.0,0.0,N,106.19,2026-05-24 02:30:00,106.19,0,17.679027777777776,0,2,6,5,21,2,144,0.6087614290087207,0.7933533402912352,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,122.19606817751892,110.81,93.33,111.34,77.35,13.410606388888889,-98.3638888888889,-119.18333333333334,112.30434469625315,14.782451434832332,86.0,129.6,110.84605714011458,24.198033784489603,47.0,156.9,108.29607672494753,33.41777323839361,-4.0,202.7,-13.591929814626443,40.8376854723368,-76.02908133724833,37.376296296296296,36.33744970235016,165.29916780729883,-539.6696497185026,417.7575092118178,28.86606817751893,15.980000000000004,93.33,111.34,77.35,0.0,0.0,0.0,0.0,0.0,0.0,30.52089737635392,119.61451156957168,-3.460000000000008,0.0899999999999892,-3.460000000000008,-67.6156370436508,98.56714285714284,19.76675720689133,59.59,-5.237142857142857,15.980000000000004,256.19338948433364,8.110725934774516,20.7,31.5,41.5,34.8,19.1,14.0,142.4,2.8901734104046244,1.0,10.8,2.002,0.0,0.0,1.9199999999999984,0.0,10.8,13.580000000000002,6.0,2.002,2.664,3.174,0.0,0.0,0.0,0.0,0.4599999999999999,0.02,11.68666666666666,0.8100041152160932,15.88125,3.203972019561048,2.14,0.0691201851926793,2.5877916666666665,0.6134708010644734,0.0,6.346694189576586e-05,281.95,288.58016180471395,-0.1760000000000001
2026-05-24,7,127.28,214.69739208333337,0.0,0.0,P,,2026-05-24 03:00:00,127.28,0,214.69739208333337,1,3,6,5,21,2,144,0.7071067811865475,0.7071067811865476,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,106.19,122.19606817751892,90.0,116.01,81.87,-17.679027777777776,-67.37435897435897,41.49,111.10101136291983,14.967157531496138,86.0,129.6,111.11397380678126,24.07083016038824,47.0,156.9,108.38191005828082,33.3750615545265,-4.0,202.7,-3.8669208880480177,27.89062373435317,-45.00859754629629,37.376296296296296,38.01838430883165,164.3075089581642,-539.6696497185026,417.7575092118178,16.189999999999998,8.129999999999995,90.0,116.01,81.87,0.0,0.0,0.0,0.0,0.0,0.0,20.795888449775493,117.93357696309025,-3.3299999999999983,4.52000000000001,-3.3299999999999983,30.989529914529925,93.82857142857142,17.66283992696855,48.63000000000001,-3.828571428571422,8.129999999999995,264.93717036642386,32.84704505002714,20.4,30.5,39.2,33.9,18.7,14.1,142.4,2.8901734104046244,1.0,10.58,1.92,0.0,0.0,1.7599999999999998,0.0,10.8,13.74,5.62,2.002,2.8480000000000003,3.072,0.0,0.0,0.0,0.0,0.08,0.02,11.313333333333327,0.5289486427499915,15.823333333333332,3.2708833690895807,2.1106666666666665,0.0852353604306583,2.5740000000000003,0.6191362548966756,0.0,6.346694189576586e-05,281.95,288.58016180471395,-0.1760000000000001
2026-05-24,8,125.0,375.9615541820988,0.0,0.0,P,,2026-05-24 03:30:00,125.0,0,375.9615541820988,1,3,6,5,21,2,144,0.7933533402912352,0.6087614290087207,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6152845999633276,-0.7883050558305255,-0.970063921851507,0.2428497220959358,1,0,0,0,0,127.28,106.19,93.0,108.4,80.41,214.69739208333337,-41.23472805555556,-89.075,113.67934469625315,16.379555638830432,86.0,129.6,111.89064047344792,23.97632476597069,47.0,156.9,108.51705886780464,33.35932169097666,-4.0,202.7,32.81282122685098,93.36496115495086,-45.00859754629629,214.69739208333337,43.89487912253357,165.49778238348347,-539.6696497185026,417.7575092118178,34.28,12.590000000000003,93.0,108.4,80.41,0.0,0.0,0.0,0.0,0.0,0.0,55.68194369598763,121.0028068195272,3.0,-1.460000000000008,3.0,26.13963091880341,92.88714285714286,16.89194750394964,50.1,0.1128571428571376,12.590000000000003,261.142317088099,69.5025983701814,20.3,29.8,37.6,32.3,20.1,14.3,142.4,2.8901734104046244,1.0,10.58,1.92,0.0,0.0,1.7599999999999998,0.0,10.58,13.74,5.62,1.92,2.8480000000000003,3.072,0.0,0.0,0.0,0.0,0.08,0.02,11.083333333333329,0.4901292346586681,15.7575,3.3446753491918666,2.0723333333333334,0.1116381058051137,2.554666666666667,0.6248607447699301,0.0,6.346694189576586e-05,281.95,288.58016180471395,-0.2299999999999999
