settlement_date,settlement_period,ssp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment,price_derivation_code,replacement_price,settlement_datetime,ssp_raw,is_spike,abs_imbalance_volume,price_derivation_code_P,hour,day_of_week,month,week_of_year,quarter,day_of_year,sin_sp,cos_sp,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,sin_annual,cos_annual,sin_half_annual,cos_half_annual,is_weekend,is_peak,is_evening_ramp,is_uk_holiday,is_business_day,ssp_lag_1,ssp_lag_2,ssp_lag_48,ssp_lag_96,ssp_lag_336,net_imbalance_volume_lag_1,net_imbalance_volume_lag_48,net_imbalance_volume_lag_336,ssp_roll_mean_6,ssp_roll_std_6,ssp_roll_min_6,ssp_roll_max_6,ssp_roll_mean_48,ssp_roll_std_48,ssp_roll_min_48,ssp_roll_max_48,ssp_roll_mean_336,ssp_roll_std_336,ssp_roll_min_336,ssp_roll_max_336,net_imbalance_volume_roll_mean_6,net_imbalance_volume_roll_std_6,net_imbalance_volume_roll_mean_48,net_imbalance_volume_roll_std_48,ssp_diff_1_48,ssp_diff_48_336
2026-04-18,14,49.16,-8.313681391568593,0.0,0.0,N,49.16,2026-04-18 06:30:00,49.16,False,8.313681391568593,0,6,5,4,16,2,108,0.9914448613738104,-0.1305261922200516,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,48.77,68.78,123.45,119.4,,-151.97923822916667,421.22855958581295,,64.58166666666666,7.86088905065175,48.77,69.81,80.21582939461277,34.06495196008702,-1.987852333128964,134.0,89.91191358288887,39.54666459790237,-9.06145947275848,215.32,-142.8721911708798,141.098016176655,-62.80045629184149,303.83143960999826,-74.68,
2026-04-18,15,42.58932855534297,-142.5197879713081,0.0,0.0,N,43.55575,2026-04-18 07:00:00,42.58932855534297,False,142.5197879713081,0,7,5,4,16,2,108,0.9659258262890683,-0.25881904510252063,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,49.16,48.77,91.79,119.4,,-8.313681391568593,-55.25455751957541,,61.13999999999999,9.469844771694476,48.77,68.78,78.66812106127942,33.74500011046268,-1.987852333128964,134.0,89.77697347168724,39.550498593553925,-9.06145947275848,215.32,-75.62478410122058,60.323798964998396,-71.74925297887027,295.4829219938926,-42.63000000000001,
2026-04-18,16,52.0,-103.95782673883444,0.0,0.0,N,52.0,2026-04-18 07:30:00,52.0,False,103.95782673883444,0,7,5,4,16,2,108,0.9238795325112868,-0.3826834323650895,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,42.58932855534297,49.16,134.0,123.45,,-142.5197879713081,385.84636230962553,,57.17822142589049,11.585289588317737,42.58932855534297,68.78,77.64310707284908,34.083483462067385,-1.987852333128964,134.0,89.62123866998314,39.57791162319091,-9.06145947275848,215.32,-76.86167328030102,61.84407570910811,-73.56727861328137,295.6476889507841,-91.41067144465703,
2026-04-18,17,37.34,-102.44264203703705,0.0,0.0,N,37.34,2026-04-18 08:00:00,37.34,False,102.44264203703705,0,8,5,4,16,2,108,0.8660254037844387,-0.49999999999999983,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,52.0,42.58932855534297,134.0,122.0,,-103.95782673883444,531.3025634611304,,54.64155475922383,10.568474513981233,42.58932855534297,68.78,75.93477373951573,33.24330901717583,-1.987852333128964,134.0,89.49748459541082,39.57141893424756,-9.06145947275848,215.32,-92.50291449272582,52.790196528738825,-83.77153255179095,287.8023751907405,-82.0,
2026-04-18,18,10.0,-171.6454921604727,0.0,0.0,N,10.0,2026-04-18 08:30:00,10.0,False,171.6454921604727,0,8,5,4,16,2,108,0.7933533402912352,-0.6087614290087207,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,37.34,52.0,78.57,112.0,,-102.44264203703705,-18.372387030803488,,49.77322142589049,10.712534528584156,37.34,68.78,73.92102373951575,32.571970694585836,-1.987852333128964,133.4,89.32647644919636,39.619005207117844,-9.06145947275848,215.32,-97.16337455007572,52.11079234168354,-96.97455766633611,273.14888971051823,-41.22999999999999,
2026-04-18,19,10.0,-266.48099123015874,0.0,0.0,N,10.0,2026-04-18 09:00:00,10.0,False,266.48099123015874,0,9,5,4,16,2,108,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,10.0,37.34,52.87,69.21,,-171.6454921604727,-96.5989934634127,,39.97655475922383,15.611504887688112,10.0,52.0,72.49248207284909,33.842624865257264,-1.987852333128964,133.4,89.06723959805521,39.81310682507498,-9.06145947275848,215.32,-113.47644475473123,58.277224807197705,-100.16774735653753,273.1063570699425,-42.87,
2026-04-18,20,19.55476196405852,-237.94796194444444,0.0,0.0,N,19.694,2026-04-18 09:30:00,19.55476196405852,False,237.94796194444444,0,9,5,4,16,2,108,0.6087614290087209,-0.793353340291235,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,10.0,10.0,54.31,40.0,,-266.48099123015874,-94.2502806679894,,33.514888092557165,18.917429865894,10.0,52.0,71.59935707284907,34.920022105044964,-1.987852333128964,133.4,88.80969158633515,40.00333828643659,-9.06145947275848,215.32,-132.56007025489657,85.70179953720479,-103.70695564334476,274.15785863039775,-44.31,
2026-04-18,21,12.62,-262.3270884722222,0.0,0.0,N,12.62,2026-04-18 10:00:00,12.62,False,262.3270884722222,0,10,5,4,16,2,108,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,19.55476196405852,10.0,51.35,102.92,,-237.94796194444444,-158.66871380182926,,28.58068175323358,17.85151537202453,10.0,52.0,70.87528961376695,35.63906720683403,-1.987852333128964,133.4,88.58483791873036,40.13261395239443,-9.06145947275848,215.32,-170.83245034704257,68.70921964519844,-106.70065733660424,274.83612173838503,-31.79523803594148,
2026-04-18,22,59.99,41.82531898148148,0.0,0.0,P,59.99,2026-04-18 10:30:00,59.99,False,41.82531898148148,1,10,5,4,16,2,108,0.3826834323650899,-0.9238795325112867,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,12.62,19.55476196405852,44.05,101.5,,-262.3270884722222,-292.6981071408402,,23.58579366067642,17.33315170329316,10.0,52.0,70.06841461376696,36.518114944962534,-1.987852333128964,133.4,88.33899701931699,40.299784853687655,-9.06145947275848,215.32,-190.80033376386154,75.87113821108765,-108.8602068089041,275.659173655492,-31.43,
2026-04-18,23,115.0,406.9941990497835,0.0,0.0,P,115.0,2026-04-18 11:00:00,115.0,False,406.9941990497835,1,11,5,4,16,2,108,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,59.99,12.62,30.16,93.87227112469186,,41.82531898148148,-292.8456514408668,,24.917460327343083,20.04719352170073,10.0,59.99,70.40049794710029,36.348561074582314,-1.987852333128964,133.4,88.24754864183534,40.266726095630446,-9.06145947275848,215.32,-166.50314281047557,119.8441491493707,-101.89096876468905,275.14071609317284,29.830000000000002,
2026-04-18,24,112.95,257.1322120984961,0.0,0.0,P,112.95,2026-04-18 11:30:00,112.95,False,257.1322120984961,1,11,5,4,16,2,108,0.130526192220052,-0.9914448613738104,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,115.0,59.99,24.51,111.45,,406.9941990497835,-208.830805,,37.86079366067642,42.34339390217326,10.0,115.0,72.16799794710029,36.41285257701647,-1.987852333128964,133.4,88.33356938575226,40.23033860001221,-9.06145947275848,215.32,-81.59700262933883,265.83989089125396,-87.31097187946717,283.23023496801363,90.49,
2026-04-18,25,112.75,131.52335666666667,0.0,0.0,P,112.75,2026-04-18 12:00:00,112.75,False,131.52335666666667,1,12,5,4,16,2,108,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,112.95,115.0,23.26,65.93,,257.1322120984961,-430.06102591555185,,55.01912699400975,49.11319518087394,10.0,115.0,74.01049794710029,36.1868791210492,-1.987852333128964,133.4,88.41246820182356,40.18977774117147,-9.06145947275848,215.32,-10.134051919510682,293.0328542821552,-77.60340902324852,286.9376414525956,89.69,
2026-04-18,26,42.97,-32.12356347222222,0.0,0.0,N,42.97,2026-04-18 12:30:00,42.97,False,32.12356347222222,0,12,5,4,16,2,108,-0.13052619222005177,-0.9914448613738104,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,112.75,112.95,-1.987852333128964,58.4,,131.52335666666667,-428.09805680555553,,72.14412699400975,48.1810499202832,12.62,115.0,75.87487294710029,35.819979395549,-1.987852333128964,133.4,88.4902238944695,40.14889332229413,-9.06145947275848,215.32,56.20000606329355,267.3174491372951,-65.90373438611896,283.69140230024743,114.73785233312897,
2026-04-18,27,85.89,68.01492104166667,0.0,0.0,P,85.89,2026-04-18 13:00:00,85.89,False,68.01492104166667,1,13,5,4,16,2,108,-0.2588190451025208,-0.9659258262890683,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,42.97,112.75,26.961728027080568,9.37,,-32.12356347222222,-229.48734973039217,,76.04666666666667,43.82049140147404,12.62,115.0,76.81149487070715,34.2960675087839,10.0,133.4,88.34525502856354,40.16693543853016,-9.06145947275848,215.32,90.50407247533059,233.0281120742118,-57.65426577500784,278.6474912301914,16.00827197291943,
2026-04-18,28,90.23,104.9322671548542,0.0,0.0,P,90.23,2026-04-18 13:30:00,90.23,False,104.9322671548542,1,13,5,4,16,2,108,-0.38268343236508967,-0.9238795325112868,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,85.89,42.97,41.98,43.66,,68.01492104166667,-183.933624359678,,88.25833333333333,30.920471158549027,42.97,115.0,78.03916720347631,33.51958048934903,10.0,133.4,88.3374605681554,40.10316294805384,-9.06145947275848,215.32,145.56107406097874,160.83457236511867,-51.456301800589955,278.05212173085175,43.910000000000004,
2026-04-18,29,97.75,49.44540902777778,0.0,0.0,P,97.75,2026-04-18 14:00:00,97.75,False,49.44540902777778,1,14,5,4,16,2,108,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,90.23,85.89,85.51,11.5,,104.9322671548542,257.62598305555554,,93.29833333333333,27.68666423870278,42.97,115.0,79.04437553680964,33.13649352375163,10.0,133.4,88.34344961699034,40.03959807453203,-9.06145947275848,215.32,156.07889875654087,154.63805714641867,-45.438262394037196,278.24980778198704,4.719999999999999,
2026-04-18,30,103.89920865315804,91.99012,0.0,0.0,P,103.89920865315804,2026-04-18 14:30:00,103.89920865315804,False,91.99012,1,14,5,4,16,2,108,-0.6087614290087207,-0.7933533402912352,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,97.75,90.23,86.59,11.5,,49.44540902777778,270.20321976539657,,90.42333333333333,25.814794724472687,42.97,112.95,79.29937553680963,33.23425988990292,10.0,133.4,88.37312327750458,39.97968508908568,-9.06145947275848,215.32,96.48743375287324,96.61262918778405,-49.77535768628257,275.0292435201112,11.159999999999997,
2026-04-18,31,0.0,-289.43288655982906,0.0,0.0,N,0.0,2026-04-18 15:00:00,0.0,False,289.43288655982906,0,15,5,4,16,2,108,-0.7071067811865471,-0.7071067811865479,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,103.89920865315804,97.75,67.81004048582996,50.17,,91.99012,184.92488135212415,,88.91486810885966,24.464316192597675,42.97,112.75,79.6599840504171,33.40850005436458,10.0,133.4,88.42194744535254,39.92607011588285,-9.06145947275848,215.32,68.96375173645721,57.163210518154294,-53.488130598061666,271.80173003123826,36.08916816732808,
2026-04-18,32,2.0,-195.17282051282052,0.0,0.0,N,2.0,2026-04-18 15:30:00,2.0,False,195.17282051282052,0,15,5,4,16,2,108,-0.7933533402912349,-0.6087614290087209,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,0,0,0,0.0,103.89920865315804,71.2,49.17,,-289.43288655982906,-95.46777223944876,,70.12320144219301,40.525285133452556,0.0,103.89920865315804,78.24727487362897,35.300384602941456,0.0,133.4,88.1447626571226,40.16948379878075,-9.06145947275848,215.32,-1.1956221346254097,149.22371319926017,-63.370584096227354,271.57232593596143,-71.2,
2026-04-18,33,2.0,-281.44640120689655,0.0,0.0,N,2.0,2026-04-18 16:00:00,2.0,False,281.44640120689655,0,16,5,4,16,2,108,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,1,0,0,2.0,0.0,64.15,40.0,,-195.17282051282052,-227.31127268518517,,63.29486810885967,48.652258087872504,0.0,103.89920865315804,76.8056082069623,36.967992396416086,0.0,133.4,87.87556027381909,40.394548348452645,-9.06145947275848,215.32,-28.370498308058455,169.4569889204329,-65.44777260192261,272.20362840641695,-62.150000000000006,
2026-04-18,34,72.78,-396.07416666666666,0.0,0.0,N,72.78,2026-04-18 16:30:00,72.78,False,396.07416666666666,0,16,5,4,16,2,108,-0.9238795325112868,-0.3826834323650895,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,1,0,0,2.0,2.0,85.0,49.580678817494,,-281.44640120689655,-194.96349006436316,,49.313201442193,52.74241166249904,0.0,103.89920865315804,75.51081654029564,38.478225122636964,0.0,133.4,87.6080351639318,40.61519766569533,-9.06145947275848,215.32,-86.61405201615231,188.6699497765623,-66.57558777945826,272.999527721847,-83.0,
2026-04-18,35,91.13,-409.1705555555555,0.0,0.0,N,91.13,2026-04-18 17:00:00,91.13,False,409.1705555555555,0,17,5,4,16,2,108,-0.9659258262890683,-0.25881904510252063,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,1,0,0,72.78,2.0,87.08,75.1,,-396.07416666666666,-419.9642275942461,,46.40486810885968,50.46695107404139,0.0,103.89920865315804,75.2562332069623,38.4545243309889,0.0,133.4,87.56198536528606,40.560303086417214,-9.06145947275848,215.32,-170.11512431973912,197.5969359377357,-70.76539354200624,276.5322545063966,-14.299999999999997,
2026-04-18,36,93.55,-448.1734135648149,0.0,0.0,N,93.55,2026-04-18 17:30:00,93.55,False,448.1734135648149,0,17,5,4,16,2,108,-0.9914448613738104,-0.13052619222005163,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,1,1,0,0,91.13,72.78,77.63,74.27821366672036,,-409.1705555555555,-478.9978272997685,,45.30153477552634,49.17575935487539,0.0,103.89920865315804,75.3406082069623,38.485450150324596,0.0,133.4,87.57303185022324,40.497758896996594,-9.06145947275848,215.32,-246.55111841696134,183.90685125770636,-70.54052537453353,276.2464951772692,13.5,
2026-04-18,37,99.51,-402.04366013071893,0.0,0.0,N,99.51,2026-04-18 18:00:00,99.51,False,402.04366013071893,0,18,5,4,16,2,108,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,1,0,0,93.55,91.13,102.604570505829,88.11,,-448.1734135648149,-96.23411957070708,,43.57666666666666,46.83514179189226,0.0,93.55,75.67227487362898,38.57409684970053,0.0,133.4,87.59147928278429,40.436383666400204,-9.06145947275848,215.32,-336.57837401109714,96.45785503581128,-69.89835008838865,275.31101803671004,-9.054570505829005,
2026-04-18,38,103.4248091933646,-69.47300375064123,0.0,0.0,N,105.459783783992,2026-04-18 18:30:00,103.4248091933646,False,69.47300375064123,0,18,5,4,16,2,108,-0.9914448613738105,0.13052619222005127,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,1,0,0,99.51,93.55,117.0,137.46,,-402.04366013071893,144.1995967175478,,60.16166666666667,45.92796769580227,2.0,99.51,75.60780465475753,38.53068786038451,0.0,133.4,87.62815165422188,40.379346156514075,-9.06145947275848,215.32,-355.3468362729122,96.40546108620109,-76.2693821833889,279.44085411171864,-17.489999999999995,
2026-04-18,39,113.46,-292.1801161337513,0.0,0.0,N,113.46,2026-04-18 19:00:00,113.46,False,292.1801161337513,0,19,5,4,16,2,108,-0.9659258262890684,0.2588190451025203,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,1,0,0,103.4248091933646,99.51,130.0,79.15,,-69.47300375064123,529.9755665715962,,77.06580153222744,38.26568295968552,2.0,103.4248091933646,75.3249881796193,38.26933838697927,0.0,133.4,87.67660765894317,40.32666787277792,-9.06145947275848,215.32,-334.3968668125489,141.35401664624288,-80.72089469314284,277.54955196238546,-26.575190806635405,
2026-04-18,40,79.87,-271.01540714358225,0.0,0.0,N,79.87,2026-04-18 19:30:00,79.87,False,271.01540714358225,0,19,5,4,16,2,108,-0.923879532511287,0.38268343236508917,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,1,0,0,113.46,103.4248091933646,132.0,115.39,,-292.1801161337513,311.75443818703997,,95.64246819889411,13.714374339539146,72.78,113.46,74.98040484628596,37.83860154622394,0.0,133.4,87.75545595356414,40.29000684468269,-9.06145947275848,215.32,-336.185819300358,140.61585275788082,-97.84913808283757,264.103025522475,-18.540000000000006,
2026-04-18,41,75.74513020509964,-326.51132778846153,0.0,0.0,N,78.12133333333334,2026-04-18 20:00:00,75.74513020509964,False,326.51132778846153,0,20,5,4,16,2,108,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,79.87,113.46,133.4,125.0,,-271.01540714358225,377.86485064870976,,96.82413486556077,11.472755570464011,79.87,113.46,73.8943631796193,36.9037758562188,0.0,133.4,87.73141492931546,40.23071031856206,-9.06145947275848,215.32,-315.3426927131773,139.22502874768676,-109.99017652722553,258.201851443946,-53.53,
2026-04-18,42,77.18127212867392,-40.61765046296296,0.0,0.0,N,79.0115,2026-04-18 20:30:00,77.18127212867392,False,40.61765046296296,0,20,5,4,16,2,108,-0.7933533402912357,0.6087614290087199,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,75.74513020509964,79.87,129.25,140.0,,-326.51132778846153,478.816278363752,,94.25998989974404,14.356690642848507,75.74513020509964,113.46,72.69322005889221,35.848980038286484,0.0,129.25,87.69498245295007,40.17477144804786,-9.06145947275848,215.32,-301.566154751995,131.985117133465,-124.66468024466661,249.76362130301212,-53.50486979490036,
2026-04-18,43,100.0,6.236907638888889,0.0,0.0,P,100.0,2026-04-18 21:00:00,100.0,False,6.236907638888889,1,21,5,4,16,2,108,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,77.18127212867392,75.74513020509964,124.5,137.49,,-40.61765046296296,153.10418021566596,,91.53186858785637,15.981836382369451,75.74513020509964,113.46,71.60845489490625,34.87577080422131,0.0,124.5,87.66312272469469,40.117844066120995,-9.06145947275848,215.32,-233.64019423501964,145.61399150138283,-135.4862204285565,233.80303073127354,-47.318727871326075,
2026-04-18,44,74.33,-87.70354916666666,0.0,0.0,N,74.33,2026-04-18 21:30:00,74.33,False,87.70354916666666,0,21,5,4,16,2,108,-0.6087614290087209,0.7933533402912349,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,100.0,77.18127212867392,75.03,125.0,,6.236907638888889,-18.53539588568376,,91.61353525452303,16.03193140505144,75.74513020509964,113.46,71.09803822823957,34.259047686265156,0.0,123.49,87.70039425724848,40.06275242225804,-9.06145947275848,215.32,-165.59343294008502,146.57168822537764,-138.54595527390603,230.88879787210172,24.97,
2026-04-18,45,73.0,-269.73333333333335,0.0,0.0,N,73.0,2026-04-18 22:00:00,73.0,False,269.73333333333335,0,22,5,4,16,2,108,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,74.33,100.0,71.79732137117955,69.33759617857315,,-87.70354916666666,-43.6444974186057,,86.76440038896226,16.144620578080904,74.33,113.46,71.08345489490624,34.25748727559541,0.0,123.49,87.6601219853893,40.0089186594198,-9.06145947275848,215.32,-168.63185717608926,144.35276505965007,-139.98695846725985,230.33905086258895,2.532678628820449,
2026-04-18,46,71.56396622858598,-242.31277777777777,0.0,0.0,N,71.98283333333333,2026-04-18 22:30:00,71.56396622858598,False,242.31277777777777,0,22,5,4,16,2,108,-0.38268343236508956,0.9238795325112868,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,73.0,74.33,123.49,121.35774237348542,,-269.73333333333335,276.1912680134381,,80.02106705562893,10.071864582678995,73.0,100.0,71.10851069967333,34.25846030755382,0.0,123.49,87.61609759504277,39.956695919536486,-9.06145947275848,215.32,-164.89072670935295,140.75650162498505,-144.69714254881666,230.63847617369882,-50.489999999999995,
2026-04-18,47,94.18,3.492878861111111,0.0,0.0,P,94.18,2026-04-18 23:00:00,94.18,False,3.492878861111111,1,23,5,4,16,2,108,-0.25881904510252157,0.9659258262890681,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,71.56396622858598,73.0,120.45,115.8,,-242.31277777777777,324.28892277777777,,78.63672809372659,10.6509497025753,71.56396622858598,100.0,70.02671832943554,33.37771987659703,0.0,120.45,87.56803732149052,39.90632295235179,-9.06145947275848,215.32,-160.10695514838554,136.8622541980158,-155.499310169467,222.50526195030758,-48.88603377141402,
2026-04-18,48,70.05089766714005,-231.27980402777777,0.0,0.0,N,70.11,2026-04-18 23:30:00,70.05089766714005,False,231.27980402777777,0,23,5,4,16,2,108,-0.13052619222005168,0.9914448613738104,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.9587178169872964,-0.2843591872810034,-0.5452404385406507,-0.8382797052177745,1,0,0,0,0,94.18,71.56396622858598,110.0,111.9,,3.492878861111111,106.99598990272618,,81.70920639287665,12.19676082937021,71.56396622858598,100.0,69.47942666276887,32.742674667029014,0.0,115.0,87.58777452351592,39.84817568473463,-9.06145947275848,215.32,-105.10625404012342,122.13141351888684,-162.18256108439755,212.3746995908415,-15.819999999999993,
2026-04-19,1,102.68,54.42056548609259,0.0,0.0,P,102.68,2026-04-19 00:00:00,102.68,False,54.42056548609259,1,0,6,4,16,2,109,0.0,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9536809966304457,-0.30081980763566735,-0.5737722679043243,-0.8190148866680802,1,0,0,0,0,70.05089766714005,94.18,97.47,109.45,14.95,-231.27980402777777,-176.81548180555555,-480.82546296296294,80.52081064928767,13.04411852619914,70.05089766714005,100.0,68.64715369750097,32.19391053235399,0.0,115.0,87.53558143763385,39.800156751744446,-9.06145947275848,215.32,-136.8832796342592,126.71441862084953,-169.22997345794974,208.83542231792254,-27.41910233285995,82.52
2026-04-19,2,61.24,-29.76431125,0.0,0.0,N,61.24,2026-04-19 00:30:00,61.24,False,29.76431125,0,0,6,4,16,2,109,0.13052619222005157,0.9914448613738104,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9536809966304457,-0.30081980763566735,-0.5737722679043243,-0.8190148866680802,1,0,0,0,0,102.68,70.05089766714005,95.11,79.99,10.63,54.42056548609259,-480.5558382616488,-681.9143051990741,80.96747731595434,13.864623535320462,70.05089766714005,102.68,68.75569536416764,32.3017563578053,0.0,115.0,87.79668262811003,39.60986460593849,-9.06145947275848,215.32,-128.8526699930586,138.57095542542382,-164.4125558060404,211.309143447297,7.570000000000007,84.48
