settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-05 00:00:00,2026-08-05,1,90.99,48.48,90.99,136.28,94.1,-3.11,False
2026-08-05 00:30:00,2026-08-05,2,94.0,47.75,94.0,143.03,94.1,-0.1,False
2026-08-05 01:00:00,2026-08-05,3,95.7,48.28,95.7,145.9,94.1,1.6,False
2026-08-05 01:30:00,2026-08-05,4,97.22,50.85,97.22,146.37,94.1,3.12,False
2026-08-05 02:00:00,2026-08-05,5,91.64,45.84,91.64,140.22,94.1,-2.45,False
2026-08-05 02:30:00,2026-08-05,6,91.9,44.95,91.9,141.63,94.1,-2.2,False
2026-08-05 03:00:00,2026-08-05,7,95.18,52.36,95.18,140.78,94.1,1.08,False
2026-08-05 03:30:00,2026-08-05,8,92.76,45.49,92.76,142.81,94.1,-1.34,False
2026-08-05 04:00:00,2026-08-05,9,92.37,44.08,92.37,143.44,94.1,-1.73,False
2026-08-05 04:30:00,2026-08-05,10,92.46,42.62,92.46,145.08,94.1,-1.64,False
2026-08-05 05:00:00,2026-08-05,11,97.45,47.67,97.45,150.01,94.1,3.35,False
2026-08-05 05:30:00,2026-08-05,12,96.79,45.69,96.79,150.67,94.1,2.69,False
2026-08-05 06:00:00,2026-08-05,13,123.72,73.98,123.72,176.24,94.1,29.62,False
2026-08-05 06:30:00,2026-08-05,14,124.04,77.86,124.04,173.0,94.1,29.94,False
2026-08-05 07:00:00,2026-08-05,15,127.37,77.89,127.37,179.63,94.1,33.27,False
2026-08-05 07:30:00,2026-08-05,16,123.92,76.22,123.92,174.4,94.1,29.83,False
2026-08-05 08:00:00,2026-08-05,17,115.54,62.79,115.54,171.07,94.1,21.44,False
2026-08-05 08:30:00,2026-08-05,18,114.33,64.26,114.33,167.18,94.1,20.23,False
2026-08-05 09:00:00,2026-08-05,19,108.74,54.76,108.74,165.5,94.1,14.64,False
2026-08-05 09:30:00,2026-08-05,20,106.86,53.28,106.86,163.22,94.1,12.76,False
2026-08-05 10:00:00,2026-08-05,21,95.06,37.77,95.06,155.13,94.1,0.96,False
2026-08-05 10:30:00,2026-08-05,22,102.22,41.37,102.22,165.85,94.1,8.13,False
2026-08-05 11:00:00,2026-08-05,23,99.8,40.65,99.8,161.73,94.1,5.7,False
2026-08-05 11:30:00,2026-08-05,24,98.5,44.78,98.5,155.0,94.1,4.4,False
2026-08-05 12:00:00,2026-08-05,25,98.56,40.2,98.56,159.7,94.1,4.46,False
2026-08-05 12:30:00,2026-08-05,26,95.98,33.64,95.98,161.1,94.1,1.88,False
2026-08-05 13:00:00,2026-08-05,27,96.13,40.34,96.13,154.7,94.1,2.03,False
2026-08-05 13:30:00,2026-08-05,28,97.5,42.81,97.5,154.97,94.1,3.4,False
2026-08-05 14:00:00,2026-08-05,29,96.94,38.29,96.94,158.37,94.1,2.84,False
2026-08-05 14:30:00,2026-08-05,30,98.82,38.34,98.82,162.08,94.1,4.72,False
2026-08-05 15:00:00,2026-08-05,31,101.48,40.43,101.48,165.31,94.1,7.38,False
2026-08-05 15:30:00,2026-08-05,32,102.99,39.75,102.99,168.99,94.1,8.89,False
2026-08-05 16:00:00,2026-08-05,33,106.22,37.92,106.22,177.3,94.1,12.12,False
2026-08-05 16:30:00,2026-08-05,34,107.44,40.13,107.44,177.53,94.1,13.34,False
2026-08-05 17:00:00,2026-08-05,35,126.78,70.91,126.78,185.43,94.1,32.68,False
2026-08-05 17:30:00,2026-08-05,36,127.0,66.98,127.0,189.8,94.1,32.9,False
2026-08-05 18:00:00,2026-08-05,37,115.71,54.74,115.71,179.46,94.1,21.61,False
2026-08-05 18:30:00,2026-08-05,38,119.28,67.76,119.28,173.58,94.1,25.18,False
2026-08-05 19:00:00,2026-08-05,39,147.47,95.38,147.47,202.34,94.1,53.37,False
2026-08-05 19:30:00,2026-08-05,40,148.53,99.09,148.53,200.75,94.1,54.43,False
2026-08-05 20:00:00,2026-08-05,41,139.11,84.09,139.11,196.89,94.1,45.01,False
2026-08-05 20:30:00,2026-08-05,42,132.1,82.86,132.1,184.12,94.1,38.0,False
2026-08-05 21:00:00,2026-08-05,43,126.33,76.76,126.33,178.66,94.1,32.23,False
2026-08-05 21:30:00,2026-08-05,44,119.37,72.05,119.37,169.47,94.1,25.27,False
2026-08-05 22:00:00,2026-08-05,45,103.97,55.9,103.97,154.8,94.1,9.87,False
2026-08-05 22:30:00,2026-08-05,46,103.49,54.56,103.49,155.2,94.1,9.39,False
2026-08-05 23:00:00,2026-08-05,47,102.21,46.94,102.21,160.26,94.1,8.11,False
2026-08-05 23:30:00,2026-08-05,48,99.77,53.26,99.77,149.06,94.1,5.67,False
