settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-04 00:00:00,2026-08-04,1,93.69,51.9,93.69,126.96,101.58,-7.89,False
2026-08-04 00:30:00,2026-08-04,2,90.07,44.54,90.07,127.08,101.58,-11.51,False
2026-08-04 01:00:00,2026-08-04,3,94.58,47.88,94.58,132.75,101.58,-7.0,False
2026-08-04 01:30:00,2026-08-04,4,95.33,49.68,95.33,132.45,101.58,-6.25,False
2026-08-04 02:00:00,2026-08-04,5,94.28,49.2,94.28,130.84,101.58,-7.29,False
2026-08-04 02:30:00,2026-08-04,6,93.38,47.15,93.38,131.08,101.58,-8.2,False
2026-08-04 03:00:00,2026-08-04,7,92.69,50.59,92.69,126.26,101.58,-8.89,False
2026-08-04 03:30:00,2026-08-04,8,89.55,43.0,89.55,127.58,101.58,-12.03,False
2026-08-04 04:00:00,2026-08-04,9,91.75,44.18,91.75,130.8,101.58,-9.82,False
2026-08-04 04:30:00,2026-08-04,10,91.77,42.65,91.77,132.37,101.58,-9.8,False
2026-08-04 05:00:00,2026-08-04,11,91.42,42.36,91.42,131.95,101.58,-10.16,False
2026-08-04 05:30:00,2026-08-04,12,91.31,40.93,91.31,133.17,101.58,-10.27,False
2026-08-04 06:00:00,2026-08-04,13,118.02,69.0,118.02,158.51,101.58,16.44,False
2026-08-04 06:30:00,2026-08-04,14,114.52,69.05,114.52,151.45,101.58,12.94,False
2026-08-04 07:00:00,2026-08-04,15,111.71,62.95,111.71,151.95,101.58,10.14,False
2026-08-04 07:30:00,2026-08-04,16,115.05,68.07,115.05,153.51,101.58,13.47,False
2026-08-04 08:00:00,2026-08-04,17,123.26,71.23,123.26,166.76,101.58,21.68,False
2026-08-04 08:30:00,2026-08-04,18,119.82,70.47,119.82,160.65,101.58,18.24,False
2026-08-04 09:00:00,2026-08-04,19,99.27,46.01,99.27,144.0,101.58,-2.31,False
2026-08-04 09:30:00,2026-08-04,20,95.35,42.49,95.35,139.69,101.58,-6.23,False
2026-08-04 10:00:00,2026-08-04,21,95.03,38.46,95.03,143.08,101.58,-6.54,False
2026-08-04 10:30:00,2026-08-04,22,97.39,37.26,97.39,149.0,101.58,-4.18,False
2026-08-04 11:00:00,2026-08-04,23,97.88,39.45,97.88,147.79,101.58,-3.69,False
2026-08-04 11:30:00,2026-08-04,24,99.54,46.54,99.54,144.02,101.58,-2.03,False
2026-08-04 12:00:00,2026-08-04,25,88.31,30.67,88.31,137.43,101.58,-13.26,False
2026-08-04 12:30:00,2026-08-04,26,90.41,28.79,90.41,143.51,101.58,-11.17,False
2026-08-04 13:00:00,2026-08-04,27,88.92,33.85,88.92,135.46,101.58,-12.66,False
2026-08-04 13:30:00,2026-08-04,28,89.3,35.33,89.3,134.75,101.58,-12.28,False
2026-08-04 14:00:00,2026-08-04,29,90.95,33.02,90.95,140.36,101.58,-10.63,False
2026-08-04 14:30:00,2026-08-04,30,95.29,35.52,95.29,146.52,101.58,-6.29,False
2026-08-04 15:00:00,2026-08-04,31,93.7,33.37,93.7,145.5,101.58,-7.88,False
2026-08-04 15:30:00,2026-08-04,32,92.05,29.54,92.05,146.04,101.58,-9.52,False
2026-08-04 16:00:00,2026-08-04,33,103.01,35.43,103.01,162.07,101.58,1.44,False
2026-08-04 16:30:00,2026-08-04,34,96.46,29.87,96.46,154.53,101.58,-5.11,False
2026-08-04 17:00:00,2026-08-04,35,123.06,67.91,123.06,169.68,101.58,21.48,False
2026-08-04 17:30:00,2026-08-04,36,125.85,66.55,125.85,176.62,101.58,24.27,False
2026-08-04 18:00:00,2026-08-04,37,119.87,59.62,119.87,171.6,101.58,18.29,False
2026-08-04 18:30:00,2026-08-04,38,118.56,67.76,118.56,160.83,101.58,16.98,False
2026-08-04 19:00:00,2026-08-04,39,133.46,82.09,133.46,176.3,101.58,31.88,False
2026-08-04 19:30:00,2026-08-04,40,130.73,82.01,130.73,170.93,101.58,29.15,False
2026-08-04 20:00:00,2026-08-04,41,133.26,78.96,133.26,179.02,101.58,31.68,False
2026-08-04 20:30:00,2026-08-04,42,132.72,84.2,132.72,172.72,101.58,31.15,False
2026-08-04 21:00:00,2026-08-04,43,129.77,80.92,129.77,170.08,101.58,28.19,False
2026-08-04 21:30:00,2026-08-04,44,132.83,86.23,132.83,170.91,101.58,31.26,False
2026-08-04 22:00:00,2026-08-04,45,113.5,66.15,113.5,152.31,101.58,11.92,False
2026-08-04 22:30:00,2026-08-04,46,114.6,66.39,114.6,154.28,101.58,13.02,False
2026-08-04 23:00:00,2026-08-04,47,113.45,58.9,113.45,159.48,101.58,11.88,False
2026-08-04 23:30:00,2026-08-04,48,117.55,71.76,117.55,154.81,101.58,15.97,False
