settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-09 00:00:00,2026-09-09,1,122.57,72.89,122.57,171.44,117.34,5.23,False
2026-09-09 00:30:00,2026-09-09,2,117.2,63.78,117.2,169.81,117.34,-0.13,False
2026-09-09 01:00:00,2026-09-09,3,113.36,58.77,113.36,167.14,117.34,-3.98,False
2026-09-09 01:30:00,2026-09-09,4,111.86,58.32,111.86,164.6,117.34,-5.47,False
2026-09-09 02:00:00,2026-09-09,5,108.64,55.66,108.64,160.8,117.34,-8.7,False
2026-09-09 02:30:00,2026-09-09,6,111.99,57.87,111.99,165.3,117.34,-5.35,False
2026-09-09 03:00:00,2026-09-09,7,108.44,58.45,108.44,157.62,117.34,-8.9,False
2026-09-09 03:30:00,2026-09-09,8,109.22,54.78,109.22,162.85,117.34,-8.12,False
2026-09-09 04:00:00,2026-09-09,9,108.69,53.23,108.69,163.34,117.34,-8.65,False
2026-09-09 04:30:00,2026-09-09,10,107.88,50.87,107.88,164.08,117.34,-9.46,False
2026-09-09 05:00:00,2026-09-09,11,107.53,50.58,107.53,163.67,117.34,-9.81,False
2026-09-09 05:30:00,2026-09-09,12,115.63,57.36,115.63,173.09,117.34,-1.7,False
2026-09-09 06:00:00,2026-09-09,13,152.42,95.51,152.42,208.52,117.34,35.08,False
2026-09-09 06:30:00,2026-09-09,14,156.14,102.79,156.14,208.68,117.34,38.8,False
2026-09-09 07:00:00,2026-09-09,15,147.08,90.43,147.08,202.92,117.34,29.74,False
2026-09-09 07:30:00,2026-09-09,16,148.17,93.3,148.17,202.23,117.34,30.83,False
2026-09-09 08:00:00,2026-09-09,17,147.61,87.69,147.61,206.72,117.34,30.28,False
2026-09-09 08:30:00,2026-09-09,18,147.47,90.23,147.47,203.9,117.34,30.13,False
2026-09-09 09:00:00,2026-09-09,19,126.03,64.88,126.03,186.37,117.34,8.69,False
2026-09-09 09:30:00,2026-09-09,20,123.46,62.71,123.46,183.4,117.34,6.12,False
2026-09-09 10:00:00,2026-09-09,21,119.73,55.27,119.73,183.38,117.34,2.39,False
2026-09-09 10:30:00,2026-09-09,22,121.05,53.03,121.05,188.26,117.34,3.71,False
2026-09-09 11:00:00,2026-09-09,23,109.27,42.95,109.27,174.79,117.34,-8.06,False
2026-09-09 11:30:00,2026-09-09,24,112.0,51.11,112.0,172.08,117.34,-5.34,False
2026-09-09 12:00:00,2026-09-09,25,105.95,40.42,105.95,170.67,117.34,-11.39,False
2026-09-09 12:30:00,2026-09-09,26,106.52,37.01,106.52,175.22,117.34,-10.82,False
2026-09-09 13:00:00,2026-09-09,27,111.1,48.13,111.1,173.25,117.34,-6.24,False
2026-09-09 13:30:00,2026-09-09,28,105.91,44.05,105.91,166.97,117.34,-11.42,False
2026-09-09 14:00:00,2026-09-09,29,115.7,49.88,115.7,180.71,117.34,-1.64,False
2026-09-09 14:30:00,2026-09-09,30,112.5,44.85,112.5,179.34,117.34,-4.84,False
2026-09-09 15:00:00,2026-09-09,31,118.5,50.28,118.5,185.91,117.34,1.16,False
2026-09-09 15:30:00,2026-09-09,32,123.44,53.04,123.44,193.03,117.34,6.11,False
2026-09-09 16:00:00,2026-09-09,33,128.67,53.2,128.67,203.33,117.34,11.33,False
2026-09-09 16:30:00,2026-09-09,34,129.22,54.74,129.22,202.9,117.34,11.89,False
2026-09-09 17:00:00,2026-09-09,35,139.83,76.79,139.83,202.06,117.34,22.49,False
2026-09-09 17:30:00,2026-09-09,36,139.46,72.27,139.46,205.84,117.34,22.13,False
2026-09-09 18:00:00,2026-09-09,37,127.91,59.77,127.91,195.25,117.34,10.58,False
2026-09-09 18:30:00,2026-09-09,38,143.4,84.71,143.4,201.28,117.34,26.06,False
2026-09-09 19:00:00,2026-09-09,39,140.52,81.26,140.52,198.97,117.34,23.18,False
2026-09-09 19:30:00,2026-09-09,40,139.64,83.03,139.64,195.44,117.34,22.3,False
2026-09-09 20:00:00,2026-09-09,41,125.14,62.96,125.14,186.51,117.34,7.8,False
2026-09-09 20:30:00,2026-09-09,42,122.12,65.71,122.12,177.72,117.34,4.78,False
2026-09-09 21:00:00,2026-09-09,43,121.3,64.57,121.3,177.22,117.34,3.97,False
2026-09-09 21:30:00,2026-09-09,44,112.42,57.93,112.42,166.1,117.34,-4.92,False
2026-09-09 22:00:00,2026-09-09,45,104.71,49.48,104.71,159.13,117.34,-12.62,False
2026-09-09 22:30:00,2026-09-09,46,105.63,49.53,105.63,160.92,117.34,-11.71,False
2026-09-09 23:00:00,2026-09-09,47,98.96,36.52,98.96,160.59,117.34,-18.38,False
2026-09-09 23:30:00,2026-09-09,48,98.02,44.34,98.02,150.89,117.34,-19.32,False
