settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-06-28 00:00:00,2026-06-28,1,81.37,48.22,81.37,121.4,72.27,9.1,False
2026-06-28 00:30:00,2026-06-28,2,78.6,41.71,78.6,122.37,72.27,6.33,False
2026-06-28 01:00:00,2026-06-28,3,76.42,38.36,76.42,121.36,72.27,4.14,False
2026-06-28 01:30:00,2026-06-28,4,74.8,37.78,74.8,118.68,72.27,2.52,False
2026-06-28 02:00:00,2026-06-28,5,73.39,36.95,73.39,116.71,72.27,1.12,False
2026-06-28 02:30:00,2026-06-28,6,75.94,38.35,75.94,120.41,72.27,3.67,False
2026-06-28 03:00:00,2026-06-28,7,73.16,39.7,73.16,113.5,72.27,0.89,False
2026-06-28 03:30:00,2026-06-28,8,68.21,30.3,68.21,113.0,72.27,-4.07,False
2026-06-28 04:00:00,2026-06-28,9,71.86,32.93,71.86,117.67,72.27,-0.41,False
2026-06-28 04:30:00,2026-06-28,10,66.41,25.93,66.41,113.77,72.27,-5.86,False
2026-06-28 05:00:00,2026-06-28,11,73.71,33.29,73.71,121.01,72.27,1.44,False
2026-06-28 05:30:00,2026-06-28,12,63.57,21.82,63.57,112.18,72.27,-8.71,False
2026-06-28 06:00:00,2026-06-28,13,64.72,24.33,64.72,111.97,72.27,-7.56,False
2026-06-28 06:30:00,2026-06-28,14,65.1,28.27,65.1,108.79,72.27,-7.18,False
2026-06-28 07:00:00,2026-06-28,15,62.66,22.54,62.66,109.66,72.27,-9.61,False
2026-06-28 07:30:00,2026-06-28,16,60.04,21.7,60.04,105.26,72.27,-12.23,False
2026-06-28 08:00:00,2026-06-28,17,72.47,29.08,72.47,122.74,72.27,0.19,False
2026-06-28 08:30:00,2026-06-28,18,71.15,30.44,71.15,118.74,72.27,-1.12,False
2026-06-28 09:00:00,2026-06-28,19,53.58,8.96,53.58,105.08,72.27,-18.69,False
2026-06-28 09:30:00,2026-06-28,20,56.83,12.61,56.83,107.93,72.27,-15.44,False
2026-06-28 10:00:00,2026-06-28,21,65.44,17.51,65.44,120.25,72.27,-6.84,False
2026-06-28 10:30:00,2026-06-28,22,61.47,9.98,61.47,119.84,72.27,-10.8,False
2026-06-28 11:00:00,2026-06-28,23,58.78,8.99,58.78,115.45,72.27,-13.49,False
2026-06-28 11:30:00,2026-06-28,24,64.43,20.07,64.43,115.67,72.27,-7.85,False
2026-06-28 12:00:00,2026-06-28,25,66.49,17.49,66.49,122.37,72.27,-5.78,False
2026-06-28 12:30:00,2026-06-28,26,59.15,6.17,59.15,119.01,72.27,-13.12,False
2026-06-28 13:00:00,2026-06-28,27,45.87,-0.56,45.87,99.18,72.27,-26.4,False
2026-06-28 13:30:00,2026-06-28,28,47.82,2.49,47.82,100.03,72.27,-24.45,False
2026-06-28 14:00:00,2026-06-28,29,50.38,1.09,50.38,106.55,72.27,-21.89,False
2026-06-28 14:30:00,2026-06-28,30,53.94,2.82,53.94,111.94,72.27,-18.33,False
2026-06-28 15:00:00,2026-06-28,31,52.15,0.46,52.15,110.72,72.27,-20.12,False
2026-06-28 15:30:00,2026-06-28,32,50.38,-3.49,50.38,111.13,72.27,-21.89,False
2026-06-28 16:00:00,2026-06-28,33,55.86,-3.08,55.86,121.68,72.27,-16.42,False
2026-06-28 16:30:00,2026-06-28,34,63.55,5.6,63.55,128.38,72.27,-8.72,False
2026-06-28 17:00:00,2026-06-28,35,70.04,23.53,70.04,123.43,72.27,-2.23,False
2026-06-28 17:30:00,2026-06-28,36,74.19,23.53,74.19,131.73,72.27,1.92,False
2026-06-28 18:00:00,2026-06-28,37,52.61,1.0,52.61,111.1,72.27,-19.66,False
2026-06-28 18:30:00,2026-06-28,38,53.84,11.68,53.84,102.88,72.27,-18.43,False
2026-06-28 19:00:00,2026-06-28,39,106.86,64.13,106.86,156.47,72.27,34.58,False
2026-06-28 19:30:00,2026-06-28,40,101.66,61.58,101.66,148.62,72.27,29.38,False
2026-06-28 20:00:00,2026-06-28,41,103.56,57.91,103.56,156.09,72.27,31.29,False
2026-06-28 20:30:00,2026-06-28,42,95.32,55.44,95.32,142.08,72.27,23.04,False
2026-06-28 21:00:00,2026-06-28,43,94.74,54.54,94.74,141.82,72.27,22.47,False
2026-06-28 21:30:00,2026-06-28,44,91.71,53.75,91.71,136.55,72.27,19.44,False
2026-06-28 22:00:00,2026-06-28,45,76.96,38.26,76.96,122.54,72.27,4.68,False
2026-06-28 22:30:00,2026-06-28,46,72.14,32.57,72.14,118.59,72.27,-0.14,False
2026-06-28 23:00:00,2026-06-28,47,78.65,32.74,78.65,131.44,72.27,6.38,False
2026-06-28 23:30:00,2026-06-28,48,84.06,46.91,84.06,128.09,72.27,11.79,False
