settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-06-24 00:00:00,2026-06-24,1,91.51,57.24,91.51,129.92,104.91,-13.4,False
2026-06-24 00:30:00,2026-06-24,2,95.57,57.57,95.57,137.72,104.91,-9.34,False
2026-06-24 01:00:00,2026-06-24,3,93.34,54.17,93.34,136.66,104.91,-11.57,False
2026-06-24 01:30:00,2026-06-24,4,98.97,60.85,98.97,141.24,104.91,-5.93,False
2026-06-24 02:00:00,2026-06-24,5,97.31,59.75,97.31,139.01,104.91,-7.6,False
2026-06-24 02:30:00,2026-06-24,6,97.58,58.88,97.58,140.43,104.91,-7.33,False
2026-06-24 03:00:00,2026-06-24,7,90.61,56.04,90.61,129.33,104.91,-14.3,False
2026-06-24 03:30:00,2026-06-24,8,81.18,42.16,81.18,124.35,104.91,-23.72,False
2026-06-24 04:00:00,2026-06-24,9,95.98,55.94,95.98,140.17,104.91,-8.92,False
2026-06-24 04:30:00,2026-06-24,10,99.36,57.77,99.36,145.1,104.91,-5.55,False
2026-06-24 05:00:00,2026-06-24,11,104.66,63.13,104.66,150.34,104.91,-0.24,False
2026-06-24 05:30:00,2026-06-24,12,111.1,68.25,111.1,158.1,104.91,6.19,False
2026-06-24 06:00:00,2026-06-24,13,127.14,85.65,127.14,172.78,104.91,22.23,False
2026-06-24 06:30:00,2026-06-24,14,126.78,88.84,126.78,168.86,104.91,21.87,False
2026-06-24 07:00:00,2026-06-24,15,119.34,78.11,119.34,164.72,104.91,14.43,False
2026-06-24 07:30:00,2026-06-24,16,122.66,83.21,122.66,166.26,104.91,17.76,False
2026-06-24 08:00:00,2026-06-24,17,117.41,72.9,117.41,166.06,104.91,12.5,False
2026-06-24 08:30:00,2026-06-24,18,115.14,73.32,115.14,161.11,104.91,10.24,False
2026-06-24 09:00:00,2026-06-24,19,90.04,44.31,90.04,139.92,104.91,-14.86,False
2026-06-24 09:30:00,2026-06-24,20,91.46,46.13,91.46,140.94,104.91,-13.45,False
2026-06-24 10:00:00,2026-06-24,21,105.03,55.99,105.03,158.22,104.91,0.12,False
2026-06-24 10:30:00,2026-06-24,22,102.31,49.71,102.31,159.06,104.91,-2.6,False
2026-06-24 11:00:00,2026-06-24,23,101.63,50.73,101.63,156.68,104.91,-3.27,False
2026-06-24 11:30:00,2026-06-24,24,105.48,60.01,105.48,155.1,104.91,0.58,False
2026-06-24 12:00:00,2026-06-24,25,92.83,42.72,92.83,147.09,104.91,-12.07,False
2026-06-24 12:30:00,2026-06-24,26,99.9,45.8,99.9,158.13,104.91,-5.01,False
2026-06-24 13:00:00,2026-06-24,27,96.37,48.83,96.37,148.06,104.91,-8.53,False
2026-06-24 13:30:00,2026-06-24,28,96.47,50.03,96.47,147.06,104.91,-8.44,False
2026-06-24 14:00:00,2026-06-24,29,96.89,46.49,96.89,151.44,104.91,-8.02,False
2026-06-24 14:30:00,2026-06-24,30,92.35,40.11,92.35,148.73,104.91,-12.56,False
2026-06-24 15:00:00,2026-06-24,31,96.9,44.1,96.9,153.85,104.91,-8.0,False
2026-06-24 15:30:00,2026-06-24,32,95.37,40.38,95.37,154.5,104.91,-9.54,False
2026-06-24 16:00:00,2026-06-24,33,91.26,31.21,91.26,155.46,104.91,-13.64,False
2026-06-24 16:30:00,2026-06-24,34,81.84,22.78,81.84,145.05,104.91,-23.06,False
2026-06-24 17:00:00,2026-06-24,35,92.67,45.05,92.67,144.44,104.91,-12.23,False
2026-06-24 17:30:00,2026-06-24,36,98.22,46.44,98.22,154.14,104.91,-6.69,False
2026-06-24 18:00:00,2026-06-24,37,97.51,44.79,97.51,154.38,104.91,-7.4,False
2026-06-24 18:30:00,2026-06-24,38,96.54,53.27,96.54,143.96,104.91,-8.37,False
2026-06-24 19:00:00,2026-06-24,39,124.67,80.83,124.67,172.66,104.91,19.77,False
2026-06-24 19:30:00,2026-06-24,40,128.34,87.15,128.34,173.68,104.91,23.43,False
2026-06-24 20:00:00,2026-06-24,41,132.87,86.1,132.87,183.78,104.91,27.96,False
2026-06-24 20:30:00,2026-06-24,42,127.82,86.83,127.82,172.96,104.91,22.91,False
2026-06-24 21:00:00,2026-06-24,43,127.59,86.28,127.59,173.05,104.91,22.69,False
2026-06-24 21:30:00,2026-06-24,44,126.5,87.43,126.5,169.72,104.91,21.6,False
2026-06-24 22:00:00,2026-06-24,45,107.56,67.75,107.56,151.52,104.91,2.66,False
2026-06-24 22:30:00,2026-06-24,46,105.16,64.48,105.16,149.99,104.91,0.25,False
2026-06-24 23:00:00,2026-06-24,47,102.76,55.74,102.76,153.93,104.91,-2.15,False
2026-06-24 23:30:00,2026-06-24,48,105.4,67.14,105.4,147.81,104.91,0.5,False
