settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-06-08 00:00:00,2026-06-08,1,72.3,35.63,72.3,102.26,91.64,-19.34
2026-06-08 00:30:00,2026-06-08,2,69.24,28.83,69.24,102.94,91.64,-22.4
2026-06-08 01:00:00,2026-06-08,3,69.23,27.65,69.23,104.1,91.64,-22.41
2026-06-08 01:30:00,2026-06-08,4,69.6,29.07,69.6,103.42,91.64,-22.04
2026-06-08 02:00:00,2026-06-08,5,70.11,30.15,70.11,103.35,91.64,-21.53
2026-06-08 02:30:00,2026-06-08,6,67.67,26.56,67.67,102.06,91.64,-23.97
2026-06-08 03:00:00,2026-06-08,7,68.53,31.55,68.53,98.8,91.64,-23.11
2026-06-08 03:30:00,2026-06-08,8,69.33,27.9,69.33,104.05,91.64,-22.31
2026-06-08 04:00:00,2026-06-08,9,69.24,26.79,69.24,104.98,91.64,-22.4
2026-06-08 04:30:00,2026-06-08,10,69.49,25.49,69.49,106.77,91.64,-22.15
2026-06-08 05:00:00,2026-06-08,11,78.11,34.17,78.11,115.34,91.64,-13.53
2026-06-08 05:30:00,2026-06-08,12,71.35,26.09,71.35,109.89,91.64,-20.29
2026-06-08 06:00:00,2026-06-08,13,101.41,57.51,101.41,138.6,91.64,9.77
2026-06-08 06:30:00,2026-06-08,14,99.6,59.26,99.6,133.22,91.64,7.96
2026-06-08 07:00:00,2026-06-08,15,103.99,60.35,103.99,140.92,91.64,12.35
2026-06-08 07:30:00,2026-06-08,16,104.72,62.86,104.72,139.86,91.64,13.08
2026-06-08 08:00:00,2026-06-08,17,107.44,60.53,107.44,147.63,91.64,15.8
2026-06-08 08:30:00,2026-06-08,18,102.31,58.08,102.31,139.83,91.64,10.67
2026-06-08 09:00:00,2026-06-08,19,100.51,52.37,100.51,141.93,91.64,8.87
2026-06-08 09:30:00,2026-06-08,20,99.8,52.06,99.8,140.82,91.64,8.16
2026-06-08 10:00:00,2026-06-08,21,87.55,36.1,87.55,132.28,91.64,-4.09
2026-06-08 10:30:00,2026-06-08,22,89.22,34.21,89.22,137.52,91.64,-2.42
2026-06-08 11:00:00,2026-06-08,23,84.77,31.46,84.77,131.36,91.64,-6.87
2026-06-08 11:30:00,2026-06-08,24,83.6,35.72,83.6,124.76,91.64,-8.04
2026-06-08 12:00:00,2026-06-08,25,77.66,25.14,77.66,123.46,91.64,-13.98
2026-06-08 12:30:00,2026-06-08,26,76.5,20.0,76.5,126.28,91.64,-15.14
2026-06-08 13:00:00,2026-06-08,27,73.35,23.4,73.35,116.59,91.64,-18.29
2026-06-08 13:30:00,2026-06-08,28,73.08,24.23,73.08,115.22,91.64,-18.56
2026-06-08 14:00:00,2026-06-08,29,71.87,19.06,71.87,117.96,91.64,-19.77
2026-06-08 14:30:00,2026-06-08,30,79.71,25.07,79.71,127.63,91.64,-11.93
2026-06-08 15:00:00,2026-06-08,31,73.98,18.77,73.98,122.47,91.64,-17.66
2026-06-08 15:30:00,2026-06-08,32,76.69,19.3,76.69,127.36,91.64,-14.95
2026-06-08 16:00:00,2026-06-08,33,89.68,27.23,89.68,145.43,91.64,-1.96
2026-06-08 16:30:00,2026-06-08,34,93.26,31.79,93.26,148.01,91.64,1.62
2026-06-08 17:00:00,2026-06-08,35,116.91,66.88,116.91,160.23,91.64,25.27
2026-06-08 17:30:00,2026-06-08,36,118.9,64.72,118.9,166.36,91.64,27.26
2026-06-08 18:00:00,2026-06-08,37,125.17,70.04,125.17,173.58,91.64,33.53
2026-06-08 18:30:00,2026-06-08,38,121.42,75.74,121.42,160.39,91.64,29.78
2026-06-08 19:00:00,2026-06-08,39,138.02,91.77,138.02,177.56,91.64,46.38
2026-06-08 19:30:00,2026-06-08,40,133.69,90.09,133.69,170.57,91.64,42.05
2026-06-08 20:00:00,2026-06-08,41,127.53,78.36,127.53,169.98,91.64,35.89
2026-06-08 20:30:00,2026-06-08,42,131.48,88.08,131.48,168.17,91.64,39.84
2026-06-08 21:00:00,2026-06-08,43,112.46,68.74,112.46,149.46,91.64,20.82
2026-06-08 21:30:00,2026-06-08,44,109.79,68.31,109.79,144.55,91.64,18.15
2026-06-08 22:00:00,2026-06-08,45,90.37,48.15,90.37,125.87,91.64,-1.27
2026-06-08 22:30:00,2026-06-08,46,88.51,45.42,88.51,124.89,91.64,-3.13
2026-06-08 23:00:00,2026-06-08,47,91.29,41.86,91.29,134.0,91.64,-0.35
2026-06-08 23:30:00,2026-06-08,48,91.53,50.86,91.53,125.48,91.64,-0.11
