settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-05-19 00:00:00,2026-05-19,1,88.44,60.58,88.44,109.77,97.03,-8.59
2026-05-19 00:30:00,2026-05-19,2,87.25,55.64,87.25,112.32,97.03,-9.78
2026-05-19 01:00:00,2026-05-19,3,85.66,52.89,85.66,111.91,97.03,-11.37
2026-05-19 01:30:00,2026-05-19,4,86.42,54.69,86.42,111.61,97.03,-10.61
2026-05-19 02:00:00,2026-05-19,5,84.95,53.8,84.95,109.57,97.03,-12.08
2026-05-19 02:30:00,2026-05-19,6,84.53,52.23,84.53,110.3,97.03,-12.5
2026-05-19 03:00:00,2026-05-19,7,84.09,55.91,84.09,105.73,97.03,-12.94
2026-05-19 03:30:00,2026-05-19,8,81.41,48.78,81.41,107.5,97.03,-15.62
2026-05-19 04:00:00,2026-05-19,9,81.97,48.32,81.97,109.08,97.03,-15.06
2026-05-19 04:30:00,2026-05-19,10,81.08,45.88,81.08,109.74,97.03,-15.95
2026-05-19 05:00:00,2026-05-19,11,80.45,45.32,80.45,109.05,97.03,-16.58
2026-05-19 05:30:00,2026-05-19,12,82.09,45.63,82.09,112.01,97.03,-14.94
2026-05-19 06:00:00,2026-05-19,13,104.85,69.76,104.85,133.41,97.03,7.82
2026-05-19 06:30:00,2026-05-19,14,104.84,73.31,104.84,129.85,97.03,7.81
2026-05-19 07:00:00,2026-05-19,15,98.5,63.67,98.5,126.8,97.03,1.47
2026-05-19 07:30:00,2026-05-19,16,100.59,67.53,100.59,127.11,97.03,3.56
2026-05-19 08:00:00,2026-05-19,17,97.11,59.01,97.11,128.68,97.03,0.08
2026-05-19 08:30:00,2026-05-19,18,96.93,61.51,96.93,125.82,97.03,-0.1
2026-05-19 09:00:00,2026-05-19,19,98.92,59.59,98.92,131.72,97.03,1.89
2026-05-19 09:30:00,2026-05-19,20,98.92,59.98,98.92,131.32,97.03,1.89
2026-05-19 10:00:00,2026-05-19,21,84.43,41.79,84.43,120.54,97.03,-12.6
2026-05-19 10:30:00,2026-05-19,22,88.93,42.73,88.93,128.6,97.03,-8.1
2026-05-19 11:00:00,2026-05-19,23,91.16,46.65,91.16,129.13,97.03,-5.88
2026-05-19 11:30:00,2026-05-19,24,90.82,51.75,90.82,123.36,97.03,-6.21
2026-05-19 12:00:00,2026-05-19,25,84.47,40.76,84.47,121.66,97.03,-12.56
2026-05-19 12:30:00,2026-05-19,26,82.89,35.2,82.89,124.05,97.03,-14.14
2026-05-19 13:00:00,2026-05-19,27,83.82,42.68,83.82,118.43,97.03,-13.21
2026-05-19 13:30:00,2026-05-19,28,81.93,41.89,81.93,115.44,97.03,-15.1
2026-05-19 14:00:00,2026-05-19,29,80.55,36.54,80.55,118.02,97.03,-16.49
2026-05-19 14:30:00,2026-05-19,30,78.39,32.55,78.39,117.69,97.03,-18.64
2026-05-19 15:00:00,2026-05-19,31,84.26,37.85,84.26,124.13,97.03,-12.78
2026-05-19 15:30:00,2026-05-19,32,82.75,34.16,82.75,124.8,97.03,-14.28
2026-05-19 16:00:00,2026-05-19,33,106.77,53.12,106.77,153.89,97.03,9.74
2026-05-19 16:30:00,2026-05-19,34,109.02,56.35,109.02,155.15,97.03,11.99
2026-05-19 17:00:00,2026-05-19,35,120.6,79.37,120.6,155.29,97.03,23.57
2026-05-19 17:30:00,2026-05-19,36,123.32,77.94,123.32,162.16,97.03,26.29
2026-05-19 18:00:00,2026-05-19,37,127.74,81.42,127.74,167.53,97.03,30.71
2026-05-19 18:30:00,2026-05-19,38,124.27,87.4,124.27,154.62,97.03,27.24
2026-05-19 19:00:00,2026-05-19,39,128.45,91.0,128.45,159.36,97.03,31.41
2026-05-19 19:30:00,2026-05-19,40,124.25,89.46,124.25,152.52,97.03,27.22
2026-05-19 20:00:00,2026-05-19,41,122.37,82.0,122.37,156.2,97.03,25.34
2026-05-19 20:30:00,2026-05-19,42,118.66,84.06,118.66,146.72,97.03,21.63
2026-05-19 21:00:00,2026-05-19,43,104.9,69.99,104.9,133.28,97.03,7.87
2026-05-19 21:30:00,2026-05-19,44,113.34,80.67,113.34,139.48,97.03,16.31
2026-05-19 22:00:00,2026-05-19,45,92.82,59.41,92.82,119.7,97.03,-4.21
2026-05-19 22:30:00,2026-05-19,46,89.43,55.15,89.43,117.18,97.03,-7.6
2026-05-19 23:00:00,2026-05-19,47,89.64,49.01,89.64,123.73,97.03,-7.39
2026-05-19 23:30:00,2026-05-19,48,96.21,64.34,96.21,121.54,97.03,-0.82
