settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-05-23 00:00:00,2026-05-23,1,142.43,106.35,142.43,166.69,113.4,29.03
2026-05-23 00:30:00,2026-05-23,2,131.57,91.75,131.57,159.58,113.4,18.18
2026-05-23 01:00:00,2026-05-23,3,127.82,86.83,127.82,156.99,113.4,14.42
2026-05-23 01:30:00,2026-05-23,4,129.65,89.71,129.65,157.78,113.4,16.25
2026-05-23 02:00:00,2026-05-23,5,125.2,85.83,125.2,152.76,113.4,11.8
2026-05-23 02:30:00,2026-05-23,6,124.73,84.21,124.73,153.43,113.4,11.33
2026-05-23 03:00:00,2026-05-23,7,123.45,87.06,123.45,148.03,113.4,10.05
2026-05-23 03:30:00,2026-05-23,8,117.87,77.03,117.87,146.89,113.4,4.47
2026-05-23 04:00:00,2026-05-23,9,108.17,66.31,108.17,138.22,113.4,-5.22
2026-05-23 04:30:00,2026-05-23,10,118.68,75.27,118.68,150.28,113.4,5.28
2026-05-23 05:00:00,2026-05-23,11,120.95,77.6,120.95,152.48,113.4,7.55
2026-05-23 05:30:00,2026-05-23,12,109.34,64.67,109.34,142.19,113.4,-4.06
2026-05-23 06:00:00,2026-05-23,13,116.24,72.93,116.24,147.74,113.4,2.84
2026-05-23 06:30:00,2026-05-23,14,114.8,75.05,114.8,142.74,113.4,1.4
2026-05-23 07:00:00,2026-05-23,15,109.06,66.01,109.06,140.29,113.4,-4.34
2026-05-23 07:30:00,2026-05-23,16,113.84,72.57,113.84,143.29,113.4,0.44
2026-05-23 08:00:00,2026-05-23,17,105.36,59.04,105.36,139.87,113.4,-8.04
2026-05-23 08:30:00,2026-05-23,18,106.56,62.92,106.56,138.38,113.4,-6.84
2026-05-23 09:00:00,2026-05-23,19,103.47,55.92,103.47,139.2,113.4,-9.93
2026-05-23 09:30:00,2026-05-23,20,103.63,56.48,103.63,138.97,113.4,-9.76
2026-05-23 10:00:00,2026-05-23,21,119.57,68.71,119.57,158.61,113.4,6.17
2026-05-23 10:30:00,2026-05-23,22,120.41,65.99,120.41,163.02,113.4,7.01
2026-05-23 11:00:00,2026-05-23,23,119.82,67.1,119.82,160.73,113.4,6.43
2026-05-23 11:30:00,2026-05-23,24,118.44,71.15,118.44,153.91,113.4,5.04
2026-05-23 12:00:00,2026-05-23,25,122.39,70.46,122.39,162.51,113.4,9.0
2026-05-23 12:30:00,2026-05-23,26,119.07,63.16,119.07,163.16,113.4,5.67
2026-05-23 13:00:00,2026-05-23,27,121.29,71.93,121.29,158.83,113.4,7.89
2026-05-23 13:30:00,2026-05-23,28,121.1,72.84,121.1,157.55,113.4,7.71
2026-05-23 14:00:00,2026-05-23,29,120.42,68.2,120.42,160.82,113.4,7.02
2026-05-23 14:30:00,2026-05-23,30,120.47,66.42,120.47,162.7,113.4,7.07
2026-05-23 15:00:00,2026-05-23,31,115.25,60.63,115.25,158.05,113.4,1.85
2026-05-23 15:30:00,2026-05-23,32,104.83,48.03,104.83,149.81,113.4,-8.57
2026-05-23 16:00:00,2026-05-23,33,132.29,70.42,132.29,182.34,113.4,18.89
2026-05-23 16:30:00,2026-05-23,34,134.48,73.6,134.48,183.55,113.4,21.08
2026-05-23 17:00:00,2026-05-23,35,148.71,99.27,148.71,186.34,113.4,35.31
2026-05-23 17:30:00,2026-05-23,36,152.72,99.13,152.72,194.5,113.4,39.33
2026-05-23 18:00:00,2026-05-23,37,147.12,92.58,147.12,189.84,113.4,33.72
2026-05-23 18:30:00,2026-05-23,38,152.84,107.75,152.84,186.12,113.4,39.44
2026-05-23 19:00:00,2026-05-23,39,162.42,116.76,162.42,196.27,113.4,49.03
2026-05-23 19:30:00,2026-05-23,40,168.53,125.52,168.53,199.73,113.4,55.13
2026-05-23 20:00:00,2026-05-23,41,166.49,117.91,166.49,203.25,113.4,53.09
2026-05-23 20:30:00,2026-05-23,42,159.79,116.98,159.79,190.79,113.4,46.4
2026-05-23 21:00:00,2026-05-23,43,146.89,103.76,146.89,178.21,113.4,33.49
2026-05-23 21:30:00,2026-05-23,44,145.55,104.66,145.55,174.63,113.4,32.15
2026-05-23 22:00:00,2026-05-23,45,132.41,90.78,132.41,162.22,113.4,19.01
2026-05-23 22:30:00,2026-05-23,46,127.4,84.9,127.4,158.08,113.4,14.0
2026-05-23 23:00:00,2026-05-23,47,132.44,83.6,132.44,169.46,113.4,19.04
2026-05-23 23:30:00,2026-05-23,48,129.36,89.28,129.36,157.63,113.4,15.96
