settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-25 00:00:00,2026-07-25,1,70.31,22.39,70.31,117.54,79.0,-8.69,False
2026-07-25 00:30:00,2026-07-25,2,66.37,14.71,66.37,117.35,79.0,-12.63,False
2026-07-25 01:00:00,2026-07-25,3,72.11,19.28,72.11,124.26,79.0,-6.89,False
2026-07-25 01:30:00,2026-07-25,4,68.0,16.21,68.0,119.09,79.0,-11.0,False
2026-07-25 02:00:00,2026-07-25,5,68.44,17.23,68.44,118.96,79.0,-10.56,False
2026-07-25 02:30:00,2026-07-25,6,68.78,16.42,68.78,120.45,79.0,-10.22,False
2026-07-25 03:00:00,2026-07-25,7,62.4,14.16,62.4,109.94,79.0,-16.6,False
2026-07-25 03:30:00,2026-07-25,8,60.27,7.58,60.27,112.26,79.0,-18.73,False
2026-07-25 04:00:00,2026-07-25,9,58.6,4.89,58.6,111.61,79.0,-20.4,False
2026-07-25 04:30:00,2026-07-25,10,59.28,4.02,59.28,113.84,79.0,-19.72,False
2026-07-25 05:00:00,2026-07-25,11,62.16,6.96,62.16,116.66,79.0,-16.84,False
2026-07-25 05:30:00,2026-07-25,12,61.11,4.59,61.11,116.93,79.0,-17.89,False
2026-07-25 06:00:00,2026-07-25,13,66.8,11.65,66.8,121.27,79.0,-12.2,False
2026-07-25 06:30:00,2026-07-25,14,66.9,15.31,66.9,117.8,79.0,-12.1,False
2026-07-25 07:00:00,2026-07-25,15,69.62,14.73,69.62,123.82,79.0,-9.38,False
2026-07-25 07:30:00,2026-07-25,16,73.76,20.65,73.76,126.19,79.0,-5.24,False
2026-07-25 08:00:00,2026-07-25,17,62.6,4.44,62.6,120.08,79.0,-16.4,False
2026-07-25 08:30:00,2026-07-25,18,63.87,8.39,63.87,118.66,79.0,-15.13,False
2026-07-25 09:00:00,2026-07-25,19,58.39,-1.0,58.39,117.1,79.0,-20.61,False
2026-07-25 09:30:00,2026-07-25,20,57.32,-1.67,57.32,115.63,79.0,-21.68,False
2026-07-25 10:00:00,2026-07-25,21,58.57,-4.14,58.57,120.58,79.0,-20.43,False
2026-07-25 10:30:00,2026-07-25,22,60.82,-5.44,60.82,126.4,79.0,-18.18,False
2026-07-25 11:00:00,2026-07-25,23,47.93,-16.64,47.93,111.8,79.0,-31.07,False
2026-07-25 11:30:00,2026-07-25,24,49.11,-10.02,49.11,107.55,79.0,-29.89,False
2026-07-25 12:00:00,2026-07-25,25,50.84,-12.93,50.84,113.92,79.0,-28.16,False
2026-07-25 12:30:00,2026-07-25,26,51.18,-16.57,51.18,118.25,79.0,-27.82,False
2026-07-25 13:00:00,2026-07-25,27,47.19,-14.01,47.19,107.71,79.0,-31.81,False
2026-07-25 13:30:00,2026-07-25,28,58.93,-1.18,58.93,118.34,79.0,-20.07,False
2026-07-25 14:00:00,2026-07-25,29,58.54,-5.53,58.54,121.91,79.0,-20.46,False
2026-07-25 14:30:00,2026-07-25,30,65.16,-0.74,65.16,130.36,79.0,-13.84,False
2026-07-25 15:00:00,2026-07-25,31,61.52,-4.94,61.52,127.29,79.0,-17.48,False
2026-07-25 15:30:00,2026-07-25,32,59.66,-8.99,59.66,127.61,79.0,-19.34,False
2026-07-25 16:00:00,2026-07-25,33,71.33,-2.39,71.33,144.35,79.0,-7.67,False
2026-07-25 16:30:00,2026-07-25,34,77.87,5.15,77.87,149.91,79.0,-1.13,False
2026-07-25 17:00:00,2026-07-25,35,87.13,25.84,87.13,147.72,79.0,8.13,False
2026-07-25 17:30:00,2026-07-25,36,90.02,24.59,90.02,154.77,79.0,11.02,False
2026-07-25 18:00:00,2026-07-25,37,94.62,28.23,94.62,160.31,79.0,15.62,False
2026-07-25 18:30:00,2026-07-25,38,92.0,35.07,92.0,148.25,79.0,13.0,False
2026-07-25 19:00:00,2026-07-25,39,115.11,57.61,115.11,171.92,79.0,36.11,False
2026-07-25 19:30:00,2026-07-25,40,114.02,59.17,114.02,168.18,79.0,35.02,False
2026-07-25 20:00:00,2026-07-25,41,99.43,39.01,99.43,159.16,79.0,20.43,False
2026-07-25 20:30:00,2026-07-25,42,100.16,45.51,100.16,154.13,79.0,21.16,False
2026-07-25 21:00:00,2026-07-25,43,92.86,37.89,92.86,147.15,79.0,13.86,False
2026-07-25 21:30:00,2026-07-25,44,91.91,39.17,91.91,143.95,79.0,12.9,False
2026-07-25 22:00:00,2026-07-25,45,77.07,23.59,77.07,129.85,79.0,-1.93,False
2026-07-25 22:30:00,2026-07-25,46,76.93,22.59,76.93,130.59,79.0,-2.07,False
2026-07-25 23:00:00,2026-07-25,47,69.07,8.38,69.07,129.06,79.0,-9.93,False
2026-07-25 23:30:00,2026-07-25,48,70.83,18.9,70.83,122.06,79.0,-8.18,False
