settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-17 00:00:00,2026-08-17,1,107.6,80.98,107.6,146.29,120.7,-13.1,False
2026-08-17 00:30:00,2026-08-17,2,106.81,76.45,106.81,149.24,120.7,-13.89,False
2026-08-17 01:00:00,2026-08-17,3,111.05,79.52,111.05,154.64,120.7,-9.65,False
2026-08-17 01:30:00,2026-08-17,4,102.94,72.46,102.94,145.48,120.7,-17.76,False
2026-08-17 02:00:00,2026-08-17,5,98.46,68.55,98.46,140.43,120.7,-22.24,False
2026-08-17 02:30:00,2026-08-17,6,100.92,69.86,100.92,144.05,120.7,-19.78,False
2026-08-17 03:00:00,2026-08-17,7,99.5,72.57,99.5,138.49,120.7,-21.2,False
2026-08-17 03:30:00,2026-08-17,8,99.33,67.95,99.33,142.78,120.7,-21.37,False
2026-08-17 04:00:00,2026-08-17,9,99.43,67.03,99.43,143.89,120.7,-21.27,False
2026-08-17 04:30:00,2026-08-17,10,102.24,68.29,102.24,148.25,120.7,-18.47,False
2026-08-17 05:00:00,2026-08-17,11,105.63,71.74,105.63,151.58,120.7,-15.08,False
2026-08-17 05:30:00,2026-08-17,12,110.49,75.28,110.49,157.77,120.7,-10.21,False
2026-08-17 06:00:00,2026-08-17,13,136.48,102.63,136.48,182.39,120.7,15.78,False
2026-08-17 06:30:00,2026-08-17,14,134.79,104.5,134.79,177.14,120.7,14.09,False
2026-08-17 07:00:00,2026-08-17,15,134.76,101.17,134.76,180.42,120.7,14.06,False
2026-08-17 07:30:00,2026-08-17,16,131.37,99.56,131.37,175.25,120.7,10.67,False
2026-08-17 08:00:00,2026-08-17,17,127.46,90.6,127.46,176.38,120.7,6.76,False
2026-08-17 08:30:00,2026-08-17,18,130.83,96.65,130.83,177.07,120.7,10.13,False
2026-08-17 09:00:00,2026-08-17,19,106.12,68.03,106.12,156.27,120.7,-14.58,False
2026-08-17 09:30:00,2026-08-17,20,104.44,66.75,104.44,154.19,120.7,-16.26,False
2026-08-17 10:00:00,2026-08-17,21,105.89,64.49,105.89,159.35,120.7,-14.81,False
2026-08-17 10:30:00,2026-08-17,22,105.32,60.36,105.32,162.34,120.7,-15.38,False
2026-08-17 11:00:00,2026-08-17,23,108.1,64.84,108.1,163.42,120.7,-12.6,False
2026-08-17 11:30:00,2026-08-17,24,112.37,74.54,112.37,162.26,120.7,-8.33,False
2026-08-17 12:00:00,2026-08-17,25,106.69,64.22,106.69,161.22,120.7,-14.01,False
2026-08-17 12:30:00,2026-08-17,26,107.82,61.37,107.82,166.33,120.7,-12.88,False
2026-08-17 13:00:00,2026-08-17,27,110.96,71.06,110.96,162.92,120.7,-9.74,False
2026-08-17 13:30:00,2026-08-17,28,111.09,72.29,111.09,161.96,120.7,-9.61,False
2026-08-17 14:00:00,2026-08-17,29,106.53,63.77,106.53,161.36,120.7,-14.17,False
2026-08-17 14:30:00,2026-08-17,30,106.69,62.1,106.69,163.35,120.7,-14.01,False
2026-08-17 15:00:00,2026-08-17,31,104.81,59.65,104.81,162.03,120.7,-15.89,False
2026-08-17 15:30:00,2026-08-17,32,106.89,59.55,106.89,166.29,120.7,-13.81,False
2026-08-17 16:00:00,2026-08-17,33,115.58,63.17,115.58,180.06,120.7,-5.12,False
2026-08-17 16:30:00,2026-08-17,34,116.46,65.04,116.46,179.95,120.7,-4.24,False
2026-08-17 17:00:00,2026-08-17,35,126.41,86.43,126.41,178.45,120.7,5.71,False
2026-08-17 17:30:00,2026-08-17,36,127.56,83.43,127.56,183.75,120.7,6.86,False
2026-08-17 18:00:00,2026-08-17,37,139.79,94.71,139.79,196.93,120.7,19.09,False
2026-08-17 18:30:00,2026-08-17,38,134.78,99.15,134.78,182.48,120.7,14.08,False
2026-08-17 19:00:00,2026-08-17,39,146.63,110.43,146.63,194.89,120.7,25.93,False
2026-08-17 19:30:00,2026-08-17,40,141.08,107.53,141.08,186.69,120.7,20.38,False
2026-08-17 20:00:00,2026-08-17,41,136.94,97.82,136.94,188.12,120.7,16.24,False
2026-08-17 20:30:00,2026-08-17,42,134.92,101.57,134.92,180.33,120.7,14.22,False
2026-08-17 21:00:00,2026-08-17,43,110.6,76.93,110.6,156.33,120.7,-10.1,False
2026-08-17 21:30:00,2026-08-17,44,112.34,80.91,112.34,155.84,120.7,-8.36,False
2026-08-17 22:00:00,2026-08-17,45,106.93,74.76,106.93,151.16,120.7,-13.77,False
2026-08-17 22:30:00,2026-08-17,46,108.08,75.04,108.08,153.18,120.7,-12.62,False
2026-08-17 23:00:00,2026-08-17,47,109.26,69.88,109.26,160.7,120.7,-11.44,False
2026-08-17 23:30:00,2026-08-17,48,106.68,76.06,106.68,149.36,120.7,-14.02,False
