settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-04 00:00:00,2026-09-04,1,67.16,15.75,67.16,119.38,78.62,-11.45,False
2026-09-04 00:30:00,2026-09-04,2,65.81,10.66,65.81,121.77,78.62,-12.81,False
2026-09-04 01:00:00,2026-09-04,3,62.5,6.18,62.5,119.62,78.62,-16.12,False
2026-09-04 01:30:00,2026-09-04,4,60.69,5.42,60.69,116.76,78.62,-17.93,False
2026-09-04 02:00:00,2026-09-04,5,67.84,13.14,67.84,123.35,78.62,-10.78,False
2026-09-04 02:30:00,2026-09-04,6,65.04,9.18,65.04,121.69,78.62,-13.58,False
2026-09-04 03:00:00,2026-09-04,7,61.52,9.8,61.52,114.05,78.62,-17.09,False
2026-09-04 03:30:00,2026-09-04,8,65.32,9.15,65.32,122.29,78.62,-13.3,False
2026-09-04 04:00:00,2026-09-04,9,73.58,16.39,73.58,131.57,78.62,-5.04,False
2026-09-04 04:30:00,2026-09-04,10,74.92,16.18,74.92,134.46,78.62,-3.7,False
2026-09-04 05:00:00,2026-09-04,11,80.36,21.68,80.36,139.84,78.62,1.74,False
2026-09-04 05:30:00,2026-09-04,12,80.6,20.59,80.6,141.4,78.62,1.98,False
2026-09-04 06:00:00,2026-09-04,13,99.26,40.62,99.26,158.71,78.62,20.65,False
2026-09-04 06:30:00,2026-09-04,14,103.71,48.62,103.71,159.59,78.62,25.09,False
2026-09-04 07:00:00,2026-09-04,15,99.38,41.0,99.38,158.57,78.62,20.76,False
2026-09-04 07:30:00,2026-09-04,16,98.65,42.05,98.65,156.05,78.62,20.03,False
2026-09-04 08:00:00,2026-09-04,17,96.66,35.01,96.66,159.11,78.62,18.04,False
2026-09-04 08:30:00,2026-09-04,18,93.7,34.72,93.7,153.47,78.62,15.08,False
2026-09-04 09:00:00,2026-09-04,19,69.92,7.04,69.92,133.61,78.62,-8.69,False
2026-09-04 09:30:00,2026-09-04,20,63.89,1.41,63.89,127.17,78.62,-14.73,False
2026-09-04 10:00:00,2026-09-04,21,45.44,-20.76,45.44,112.43,78.62,-33.18,False
2026-09-04 10:30:00,2026-09-04,22,47.45,-22.3,47.45,118.0,78.62,-31.17,False
2026-09-04 11:00:00,2026-09-04,23,59.05,-9.0,59.05,127.9,78.62,-19.57,False
2026-09-04 11:30:00,2026-09-04,24,54.97,-7.65,54.97,118.4,78.62,-23.65,False
2026-09-04 12:00:00,2026-09-04,25,57.1,-10.16,57.1,125.16,78.62,-21.52,False
2026-09-04 12:30:00,2026-09-04,26,56.77,-14.47,56.77,128.82,78.62,-21.84,False
2026-09-04 13:00:00,2026-09-04,27,48.28,-16.41,48.28,113.77,78.62,-30.34,False
2026-09-04 13:30:00,2026-09-04,28,51.46,-12.13,51.46,115.85,78.62,-27.16,False
2026-09-04 14:00:00,2026-09-04,29,60.26,-7.3,60.26,128.61,78.62,-18.36,False
2026-09-04 14:30:00,2026-09-04,30,61.88,-7.5,61.88,132.07,78.62,-16.74,False
2026-09-04 15:00:00,2026-09-04,31,68.4,-1.56,68.4,139.15,78.62,-10.22,False
2026-09-04 15:30:00,2026-09-04,32,68.08,-4.05,68.08,141.02,78.62,-10.53,False
2026-09-04 16:00:00,2026-09-04,33,70.2,-7.0,70.2,148.21,78.62,-8.41,False
2026-09-04 16:30:00,2026-09-04,34,68.05,-8.16,68.05,145.06,78.62,-10.57,False
2026-09-04 17:00:00,2026-09-04,35,104.88,40.11,104.88,170.45,78.62,26.26,False
2026-09-04 17:30:00,2026-09-04,36,109.53,40.6,109.53,179.25,78.62,30.91,False
2026-09-04 18:00:00,2026-09-04,37,109.67,39.8,109.67,180.34,78.62,31.05,False
2026-09-04 18:30:00,2026-09-04,38,110.57,50.14,110.57,171.79,78.62,31.95,False
2026-09-04 19:00:00,2026-09-04,39,111.04,50.05,111.04,172.84,78.62,32.43,False
2026-09-04 19:30:00,2026-09-04,40,119.26,60.92,119.26,178.41,78.62,40.65,False
2026-09-04 20:00:00,2026-09-04,41,100.28,36.37,100.28,164.99,78.62,21.66,False
2026-09-04 20:30:00,2026-09-04,42,106.11,47.96,106.11,165.05,78.62,27.49,False
2026-09-04 21:00:00,2026-09-04,43,92.01,33.54,92.01,151.27,78.62,13.39,False
2026-09-04 21:30:00,2026-09-04,44,90.16,33.93,90.16,147.18,78.62,11.54,False
2026-09-04 22:00:00,2026-09-04,45,69.66,12.7,69.66,127.43,78.62,-8.95,False
2026-09-04 22:30:00,2026-09-04,46,68.28,10.45,68.28,126.91,78.62,-10.34,False
2026-09-04 23:00:00,2026-09-04,47,72.91,8.74,72.91,137.89,78.62,-5.7,False
2026-09-04 23:30:00,2026-09-04,48,71.98,16.56,71.98,128.19,78.62,-6.64,False
