settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-05-25 00:00:00,2026-05-25,1,112.33,74.4,112.33,144.14,105.64,6.68
2026-05-25 00:30:00,2026-05-25,2,113.64,71.97,113.64,149.19,105.64,7.99
2026-05-25 01:00:00,2026-05-25,3,111.24,68.4,111.24,147.96,105.64,5.59
2026-05-25 01:30:00,2026-05-25,4,110.87,69.09,110.87,146.54,105.64,5.23
2026-05-25 02:00:00,2026-05-25,5,110.4,69.18,110.4,145.5,105.64,4.75
2026-05-25 02:30:00,2026-05-25,6,108.41,66.04,108.41,144.66,105.64,2.77
2026-05-25 03:00:00,2026-05-25,7,101.87,63.63,101.87,133.99,105.64,-3.78
2026-05-25 03:30:00,2026-05-25,8,99.4,56.71,99.4,135.97,105.64,-6.24
2026-05-25 04:00:00,2026-05-25,9,99.92,56.21,99.92,137.51,105.64,-5.72
2026-05-25 04:30:00,2026-05-25,10,110.22,64.96,110.22,149.36,105.64,4.58
2026-05-25 05:00:00,2026-05-25,11,116.46,71.26,116.46,155.54,105.64,10.82
2026-05-25 05:30:00,2026-05-25,12,113.25,66.73,113.25,153.65,105.64,7.61
2026-05-25 06:00:00,2026-05-25,13,116.04,70.88,116.04,155.08,105.64,10.4
2026-05-25 06:30:00,2026-05-25,14,105.52,63.92,105.52,141.0,105.64,-0.12
2026-05-25 07:00:00,2026-05-25,15,113.85,68.95,113.85,152.63,105.64,8.21
2026-05-25 07:30:00,2026-05-25,16,110.83,67.71,110.83,147.83,105.64,5.19
2026-05-25 08:00:00,2026-05-25,17,110.84,62.67,110.84,152.89,105.64,5.2
2026-05-25 08:30:00,2026-05-25,18,106.46,60.98,106.46,145.83,105.64,0.82
2026-05-25 09:00:00,2026-05-25,19,106.5,57.1,106.5,149.78,105.64,0.85
2026-05-25 09:30:00,2026-05-25,20,100.19,51.2,100.19,143.08,105.64,-5.45
2026-05-25 10:00:00,2026-05-25,21,96.24,43.54,96.24,142.83,105.64,-9.4
2026-05-25 10:30:00,2026-05-25,22,95.72,39.45,95.72,145.87,105.64,-9.93
2026-05-25 11:00:00,2026-05-25,23,99.41,44.84,99.41,147.86,105.64,-6.24
2026-05-25 11:30:00,2026-05-25,24,93.28,44.14,93.28,136.3,105.64,-12.36
2026-05-25 12:00:00,2026-05-25,25,96.86,43.08,96.86,144.52,105.64,-8.78
2026-05-25 12:30:00,2026-05-25,26,95.56,37.8,95.56,147.2,105.64,-10.08
2026-05-25 13:00:00,2026-05-25,27,93.05,41.84,93.05,138.14,105.64,-12.59
2026-05-25 13:30:00,2026-05-25,28,95.61,45.5,95.61,139.6,105.64,-10.03
2026-05-25 14:00:00,2026-05-25,29,91.7,37.63,91.7,139.65,105.64,-13.94
2026-05-25 14:30:00,2026-05-25,30,93.67,37.77,93.67,143.45,105.64,-11.97
2026-05-25 15:00:00,2026-05-25,31,92.77,36.31,92.77,143.12,105.64,-12.87
2026-05-25 15:30:00,2026-05-25,32,90.55,31.9,90.55,143.08,105.64,-15.09
2026-05-25 16:00:00,2026-05-25,33,91.81,28.09,91.81,149.41,105.64,-13.84
2026-05-25 16:30:00,2026-05-25,34,99.81,37.09,99.81,156.42,105.64,-5.83
2026-05-25 17:00:00,2026-05-25,35,140.6,89.31,140.6,185.77,105.64,34.96
2026-05-25 17:30:00,2026-05-25,36,126.81,71.38,126.81,176.13,105.64,21.17
2026-05-25 18:00:00,2026-05-25,37,123.14,66.75,123.14,173.41,105.64,17.49
2026-05-25 18:30:00,2026-05-25,38,142.43,95.5,142.43,183.25,105.64,36.79
2026-05-25 19:00:00,2026-05-25,39,143.75,96.25,143.75,185.14,105.64,38.11
2026-05-25 19:30:00,2026-05-25,40,154.94,110.09,154.94,193.68,105.64,49.3
2026-05-25 20:00:00,2026-05-25,41,147.35,96.92,147.35,191.66,105.64,41.7
2026-05-25 20:30:00,2026-05-25,42,140.26,95.61,140.26,178.81,105.64,34.62
2026-05-25 21:00:00,2026-05-25,43,135.44,90.46,135.44,174.3,105.64,29.79
2026-05-25 21:30:00,2026-05-25,44,134.63,91.89,134.63,171.25,105.64,28.99
2026-05-25 22:00:00,2026-05-25,45,113.9,70.43,113.9,151.26,105.64,8.26
2026-05-25 22:30:00,2026-05-25,46,110.78,66.43,110.78,149.01,105.64,5.13
2026-05-25 23:00:00,2026-05-25,47,115.05,64.37,115.05,159.62,105.64,9.41
2026-05-25 23:30:00,2026-05-25,48,120.61,78.68,120.61,156.42,105.64,14.97
