settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-15 00:00:00,2026-07-15,1,96.23,70.09,96.23,134.55,102.54,-6.31,False
2026-07-15 00:30:00,2026-07-15,2,93.81,63.93,93.81,135.88,102.54,-8.73,False
2026-07-15 01:00:00,2026-07-15,3,91.47,60.41,91.47,134.7,102.54,-11.08,False
2026-07-15 01:30:00,2026-07-15,4,83.68,53.68,83.68,125.86,102.54,-18.86,False
2026-07-15 02:00:00,2026-07-15,5,78.54,49.11,78.54,120.15,102.54,-24.0,False
2026-07-15 02:30:00,2026-07-15,6,86.58,56.0,86.58,129.34,102.54,-15.96,False
2026-07-15 03:00:00,2026-07-15,7,80.51,54.06,80.51,119.14,102.54,-22.03,False
2026-07-15 03:30:00,2026-07-15,8,84.26,53.36,84.26,127.34,102.54,-18.28,False
2026-07-15 04:00:00,2026-07-15,9,83.6,51.68,83.6,127.7,102.54,-18.94,False
2026-07-15 04:30:00,2026-07-15,10,74.76,41.29,74.76,120.41,102.54,-27.78,False
2026-07-15 05:00:00,2026-07-15,11,81.76,48.34,81.76,127.35,102.54,-20.78,False
2026-07-15 05:30:00,2026-07-15,12,90.03,55.3,90.03,136.95,102.54,-12.51,False
2026-07-15 06:00:00,2026-07-15,13,113.55,80.18,113.55,159.1,102.54,11.01,False
2026-07-15 06:30:00,2026-07-15,14,116.01,86.2,116.01,158.01,102.54,13.47,False
2026-07-15 07:00:00,2026-07-15,15,94.39,61.28,94.39,139.68,102.54,-8.15,False
2026-07-15 07:30:00,2026-07-15,16,110.78,79.45,110.78,154.29,102.54,8.24,False
2026-07-15 08:00:00,2026-07-15,17,99.2,62.82,99.2,147.76,102.54,-3.34,False
2026-07-15 08:30:00,2026-07-15,18,101.7,68.0,101.7,147.58,102.54,-0.84,False
2026-07-15 09:00:00,2026-07-15,19,96.85,59.24,96.85,146.64,102.54,-5.69,False
2026-07-15 09:30:00,2026-07-15,20,100.88,63.67,100.88,150.27,102.54,-1.66,False
2026-07-15 10:00:00,2026-07-15,21,122.96,82.04,122.96,176.06,102.54,20.42,False
2026-07-15 10:30:00,2026-07-15,22,85.64,41.16,85.64,142.3,102.54,-16.9,False
2026-07-15 11:00:00,2026-07-15,23,81.97,39.19,81.97,136.94,102.54,-20.57,False
2026-07-15 11:30:00,2026-07-15,24,112.25,74.9,112.25,161.78,102.54,9.71,False
2026-07-15 12:00:00,2026-07-15,25,83.27,41.28,83.27,137.44,102.54,-19.27,False
2026-07-15 12:30:00,2026-07-15,26,84.34,38.37,84.34,142.49,102.54,-18.2,False
2026-07-15 13:00:00,2026-07-15,27,109.01,69.58,109.01,160.61,102.54,6.47,False
2026-07-15 13:30:00,2026-07-15,28,80.05,41.73,80.05,130.55,102.54,-22.49,False
2026-07-15 14:00:00,2026-07-15,29,105.27,62.99,105.27,159.73,102.54,2.73,False
2026-07-15 14:30:00,2026-07-15,30,102.06,57.95,102.06,158.36,102.54,-0.48,False
2026-07-15 15:00:00,2026-07-15,31,110.46,65.78,110.46,167.32,102.54,7.92,False
2026-07-15 15:30:00,2026-07-15,32,111.51,64.65,111.51,170.55,102.54,8.97,False
2026-07-15 16:00:00,2026-07-15,33,99.3,47.37,99.3,163.42,102.54,-3.24,False
2026-07-15 16:30:00,2026-07-15,34,90.93,39.99,90.93,154.05,102.54,-11.61,False
2026-07-15 17:00:00,2026-07-15,35,110.39,70.89,110.39,162.08,102.54,7.85,False
2026-07-15 17:30:00,2026-07-15,36,112.3,68.65,112.3,168.14,102.54,9.76,False
2026-07-15 18:00:00,2026-07-15,37,116.96,72.36,116.96,173.74,102.54,14.42,False
2026-07-15 18:30:00,2026-07-15,38,109.56,74.41,109.56,156.89,102.54,7.02,False
2026-07-15 19:00:00,2026-07-15,39,141.05,105.33,141.05,188.95,102.54,38.51,False
2026-07-15 19:30:00,2026-07-15,40,136.67,103.6,136.67,181.92,102.54,34.13,False
2026-07-15 20:00:00,2026-07-15,41,136.7,98.06,136.7,187.52,102.54,34.16,False
2026-07-15 20:30:00,2026-07-15,42,135.32,102.45,135.32,180.38,102.54,32.78,False
2026-07-15 21:00:00,2026-07-15,43,117.34,84.15,117.34,162.71,102.54,14.8,False
2026-07-15 21:30:00,2026-07-15,44,114.33,83.38,114.33,157.46,102.54,11.79,False
2026-07-15 22:00:00,2026-07-15,45,100.75,69.06,100.75,144.63,102.54,-1.79,False
2026-07-15 22:30:00,2026-07-15,46,91.77,59.21,91.77,136.52,102.54,-10.77,False
2026-07-15 23:00:00,2026-07-15,47,88.47,49.57,88.47,139.56,102.54,-14.07,False
2026-07-15 23:30:00,2026-07-15,48,85.37,55.23,85.37,127.69,102.54,-17.17,False
