settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-19 00:00:00,2026-08-19,1,116.71,81.51,116.71,150.31,117.51,-0.8,False
2026-08-19 00:30:00,2026-08-19,2,115.28,76.33,115.28,152.61,117.51,-2.24,False
2026-08-19 01:00:00,2026-08-19,3,111.9,71.79,111.9,150.41,117.51,-5.61,False
2026-08-19 01:30:00,2026-08-19,4,104.8,65.74,104.8,142.26,117.51,-12.71,False
2026-08-19 02:00:00,2026-08-19,5,100.15,61.65,100.15,137.03,117.51,-17.37,False
2026-08-19 02:30:00,2026-08-19,6,100.24,60.6,100.24,138.27,117.51,-17.27,False
2026-08-19 03:00:00,2026-08-19,7,98.8,63.29,98.8,132.7,117.51,-18.71,False
2026-08-19 03:30:00,2026-08-19,8,99.95,59.99,99.95,138.31,117.51,-17.56,False
2026-08-19 04:00:00,2026-08-19,9,97.89,56.9,97.89,137.26,117.51,-19.63,False
2026-08-19 04:30:00,2026-08-19,10,99.26,56.72,99.26,140.18,117.51,-18.26,False
2026-08-19 05:00:00,2026-08-19,11,106.1,63.63,106.1,146.97,117.51,-11.41,False
2026-08-19 05:30:00,2026-08-19,12,105.63,61.83,105.63,147.81,117.51,-11.89,False
2026-08-19 06:00:00,2026-08-19,13,131.87,89.44,131.87,172.7,117.51,14.36,False
2026-08-19 06:30:00,2026-08-19,14,129.98,91.1,129.98,167.24,117.51,12.46,False
2026-08-19 07:00:00,2026-08-19,15,128.59,86.41,128.59,169.15,117.51,11.07,False
2026-08-19 07:30:00,2026-08-19,16,128.79,88.4,128.79,167.58,117.51,11.28,False
2026-08-19 08:00:00,2026-08-19,17,128.74,83.3,128.74,172.58,117.51,11.23,False
2026-08-19 08:30:00,2026-08-19,18,127.82,85.05,127.82,168.97,117.51,10.3,False
2026-08-19 09:00:00,2026-08-19,19,124.87,78.19,124.87,169.93,117.51,7.35,False
2026-08-19 09:30:00,2026-08-19,20,123.97,77.7,123.97,168.64,117.51,6.46,False
2026-08-19 10:00:00,2026-08-19,21,111.68,61.69,111.68,160.05,117.51,-5.84,False
2026-08-19 10:30:00,2026-08-19,22,107.11,53.56,107.11,159.04,117.51,-10.41,False
2026-08-19 11:00:00,2026-08-19,23,95.65,43.8,95.65,145.88,117.51,-21.87,False
2026-08-19 11:30:00,2026-08-19,24,92.9,46.48,92.9,137.7,117.51,-24.62,False
2026-08-19 12:00:00,2026-08-19,25,97.43,46.38,97.43,146.88,117.51,-20.08,False
2026-08-19 12:30:00,2026-08-19,26,95.65,40.62,95.65,149.07,117.51,-21.86,False
2026-08-19 13:00:00,2026-08-19,27,85.76,37.27,85.76,132.63,117.51,-31.76,False
2026-08-19 13:30:00,2026-08-19,28,85.93,38.55,85.93,131.71,117.51,-31.58,False
2026-08-19 14:00:00,2026-08-19,29,100.37,49.02,100.37,150.1,117.51,-17.15,False
2026-08-19 14:30:00,2026-08-19,30,102.2,49.03,102.2,153.77,117.51,-15.31,False
2026-08-19 15:00:00,2026-08-19,31,112.0,58.26,112.0,164.14,117.51,-5.51,False
2026-08-19 15:30:00,2026-08-19,32,102.66,46.74,102.66,156.98,117.51,-14.85,False
2026-08-19 16:00:00,2026-08-19,33,111.27,50.27,111.27,170.65,117.51,-6.25,False
2026-08-19 16:30:00,2026-08-19,34,106.24,46.23,106.24,164.63,117.51,-11.28,False
2026-08-19 17:00:00,2026-08-19,35,128.25,79.69,128.25,175.21,117.51,10.74,False
2026-08-19 17:30:00,2026-08-19,36,127.32,74.61,127.32,178.43,117.51,9.81,False
2026-08-19 18:00:00,2026-08-19,37,140.9,87.24,140.9,192.96,117.51,23.39,False
2026-08-19 18:30:00,2026-08-19,38,145.83,101.62,145.83,188.44,117.51,28.32,False
2026-08-19 19:00:00,2026-08-19,39,138.96,94.18,138.96,182.14,117.51,21.45,False
2026-08-19 19:30:00,2026-08-19,40,141.54,99.41,141.54,182.07,117.51,24.03,False
2026-08-19 20:00:00,2026-08-19,41,136.31,88.61,136.31,182.41,117.51,18.8,False
2026-08-19 20:30:00,2026-08-19,42,131.16,89.22,131.16,171.48,117.51,13.64,False
2026-08-19 21:00:00,2026-08-19,43,113.86,71.61,113.86,154.51,117.51,-3.65,False
2026-08-19 21:30:00,2026-08-19,44,115.53,75.52,115.53,153.94,117.51,-1.98,False
2026-08-19 22:00:00,2026-08-19,45,111.46,70.71,111.46,150.61,117.51,-6.05,False
2026-08-19 22:30:00,2026-08-19,46,113.17,71.54,113.17,153.18,117.51,-4.35,False
2026-08-19 23:00:00,2026-08-19,47,104.48,56.52,104.48,150.84,117.51,-13.03,False
2026-08-19 23:30:00,2026-08-19,48,104.5,65.29,104.5,142.09,117.51,-13.02,False
