settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-02 00:00:00,2026-08-02,1,102.36,54.01,102.36,130.85,109.82,-7.46,False
2026-08-02 00:30:00,2026-08-02,2,99.95,47.86,99.95,132.19,109.82,-9.86,False
2026-08-02 01:00:00,2026-08-02,3,100.97,47.71,100.97,134.38,109.82,-8.85,False
2026-08-02 01:30:00,2026-08-02,4,99.1,46.89,99.1,131.45,109.82,-10.72,False
2026-08-02 02:00:00,2026-08-02,5,100.68,49.03,100.68,132.46,109.82,-9.14,False
2026-08-02 02:30:00,2026-08-02,6,98.93,46.14,98.93,131.86,109.82,-10.89,False
2026-08-02 03:00:00,2026-08-02,7,102.49,53.83,102.49,131.3,109.82,-7.32,False
2026-08-02 03:30:00,2026-08-02,8,99.79,46.68,99.79,133.04,109.82,-10.03,False
2026-08-02 04:00:00,2026-08-02,9,98.06,43.93,98.06,132.33,109.82,-11.76,False
2026-08-02 04:30:00,2026-08-02,10,96.66,40.98,96.66,132.48,109.82,-13.16,False
2026-08-02 05:00:00,2026-08-02,11,94.63,39.0,94.63,130.39,109.82,-15.19,False
2026-08-02 05:30:00,2026-08-02,12,94.81,37.86,94.81,131.89,109.82,-15.01,False
2026-08-02 06:00:00,2026-08-02,13,104.01,48.43,104.01,139.73,109.82,-5.81,False
2026-08-02 06:30:00,2026-08-02,14,96.07,44.05,96.07,128.24,109.82,-13.74,False
2026-08-02 07:00:00,2026-08-02,15,100.6,45.28,100.6,136.06,109.82,-9.22,False
2026-08-02 07:30:00,2026-08-02,16,93.64,40.1,93.64,127.32,109.82,-16.18,False
2026-08-02 08:00:00,2026-08-02,17,96.06,37.47,96.06,134.79,109.82,-13.76,False
2026-08-02 08:30:00,2026-08-02,18,101.17,45.26,101.17,137.22,109.82,-8.65,False
2026-08-02 09:00:00,2026-08-02,19,103.12,43.3,103.12,143.08,109.82,-6.7,False
2026-08-02 09:30:00,2026-08-02,20,102.73,43.3,102.73,142.29,109.82,-7.09,False
2026-08-02 10:00:00,2026-08-02,21,94.5,31.37,94.5,137.78,109.82,-15.32,False
2026-08-02 10:30:00,2026-08-02,22,93.91,27.22,93.91,140.74,109.82,-15.91,False
2026-08-02 11:00:00,2026-08-02,23,96.23,31.23,96.23,141.36,109.82,-13.59,False
2026-08-02 11:30:00,2026-08-02,24,98.47,38.91,98.47,138.17,109.82,-11.35,False
2026-08-02 12:00:00,2026-08-02,25,96.32,32.12,96.32,140.66,109.82,-13.5,False
2026-08-02 12:30:00,2026-08-02,26,97.91,29.73,97.91,146.23,109.82,-11.91,False
2026-08-02 13:00:00,2026-08-02,27,91.15,29.51,91.15,132.92,109.82,-18.67,False
2026-08-02 13:30:00,2026-08-02,28,90.75,30.21,90.75,131.42,109.82,-19.07,False
2026-08-02 14:00:00,2026-08-02,29,90.1,25.61,90.1,134.73,109.82,-19.72,False
2026-08-02 14:30:00,2026-08-02,30,89.86,23.53,89.86,136.32,109.82,-19.96,False
2026-08-02 15:00:00,2026-08-02,31,95.38,28.49,95.38,142.41,109.82,-14.44,False
2026-08-02 15:30:00,2026-08-02,32,94.21,25.14,94.21,143.43,109.82,-15.61,False
2026-08-02 16:00:00,2026-08-02,33,97.24,23.1,97.24,151.52,109.82,-12.58,False
2026-08-02 16:30:00,2026-08-02,34,100.54,27.38,100.54,153.83,109.82,-9.28,False
2026-08-02 17:00:00,2026-08-02,35,120.44,58.73,120.44,162.29,109.82,10.62,False
2026-08-02 17:30:00,2026-08-02,36,120.98,55.12,120.98,166.98,109.82,11.16,False
2026-08-02 18:00:00,2026-08-02,37,118.96,52.14,118.96,165.91,109.82,9.14,False
2026-08-02 18:30:00,2026-08-02,38,119.78,62.42,119.78,157.29,109.82,9.96,False
2026-08-02 19:00:00,2026-08-02,39,137.01,79.08,137.01,175.09,109.82,27.2,False
2026-08-02 19:30:00,2026-08-02,40,139.42,84.14,139.42,174.84,109.82,29.6,False
2026-08-02 20:00:00,2026-08-02,41,136.83,75.98,136.83,177.83,109.82,27.01,False
2026-08-02 20:30:00,2026-08-02,42,136.63,81.55,136.63,171.85,109.82,26.81,False
2026-08-02 21:00:00,2026-08-02,43,128.66,73.26,128.66,164.2,109.82,18.84,False
2026-08-02 21:30:00,2026-08-02,44,124.82,71.66,124.82,158.13,109.82,15.0,False
2026-08-02 22:00:00,2026-08-02,45,108.95,55.05,108.95,142.99,109.82,-0.87,False
2026-08-02 22:30:00,2026-08-02,46,109.14,54.37,109.14,144.05,109.82,-0.68,False
2026-08-02 23:00:00,2026-08-02,47,109.44,48.33,109.44,150.7,109.82,-0.38,False
2026-08-02 23:30:00,2026-08-02,48,112.66,60.3,112.66,145.15,109.82,2.84,False
