settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-12 00:00:00,2026-08-12,1,111.96,69.97,111.96,137.95,119.89,-7.93,False
2026-08-12 00:30:00,2026-08-12,2,114.32,68.59,114.32,144.05,119.89,-5.56,False
2026-08-12 01:00:00,2026-08-12,3,116.2,69.3,116.2,147.1,119.89,-3.69,False
2026-08-12 01:30:00,2026-08-12,4,115.32,69.48,115.32,145.17,119.89,-4.56,False
2026-08-12 02:00:00,2026-08-12,5,112.95,67.67,112.95,142.23,119.89,-6.94,False
2026-08-12 02:30:00,2026-08-12,6,111.72,65.3,111.72,142.15,119.89,-8.16,False
2026-08-12 03:00:00,2026-08-12,7,116.72,74.42,116.72,143.02,119.89,-3.17,False
2026-08-12 03:30:00,2026-08-12,8,116.02,69.27,116.02,146.77,119.89,-3.87,False
2026-08-12 04:00:00,2026-08-12,9,110.92,63.15,110.92,142.69,119.89,-8.97,False
2026-08-12 04:30:00,2026-08-12,10,111.48,62.16,111.48,144.8,119.89,-8.41,False
2026-08-12 05:00:00,2026-08-12,11,113.15,63.9,113.15,146.41,119.89,-6.73,False
2026-08-12 05:30:00,2026-08-12,12,112.49,61.91,112.49,147.07,119.89,-7.4,False
2026-08-12 06:00:00,2026-08-12,13,137.66,88.45,137.66,170.88,119.89,17.78,False
2026-08-12 06:30:00,2026-08-12,14,135.37,89.71,135.37,165.03,119.89,15.48,False
2026-08-12 07:00:00,2026-08-12,15,134.3,85.34,134.3,167.26,119.89,14.41,False
2026-08-12 07:30:00,2026-08-12,16,132.69,85.51,132.69,163.87,119.89,12.8,False
2026-08-12 08:00:00,2026-08-12,17,139.5,87.28,139.5,175.73,119.89,19.62,False
2026-08-12 08:30:00,2026-08-12,18,141.49,91.94,141.49,175.04,119.89,21.6,False
2026-08-12 09:00:00,2026-08-12,19,124.92,71.46,124.92,162.38,119.89,5.03,False
2026-08-12 09:30:00,2026-08-12,20,121.91,68.86,121.91,158.97,119.89,2.03,False
2026-08-12 10:00:00,2026-08-12,21,111.07,54.3,111.07,151.84,119.89,-8.81,False
2026-08-12 10:30:00,2026-08-12,22,110.91,50.59,110.91,155.24,119.89,-8.97,False
2026-08-12 11:00:00,2026-08-12,23,105.59,46.97,105.59,148.22,119.89,-14.29,False
2026-08-12 11:30:00,2026-08-12,24,106.14,52.94,106.14,143.34,119.89,-13.75,False
2026-08-12 12:00:00,2026-08-12,25,102.53,44.69,102.53,144.37,119.89,-17.36,False
2026-08-12 12:30:00,2026-08-12,26,102.32,40.5,102.32,148.14,119.89,-17.57,False
2026-08-12 13:00:00,2026-08-12,27,102.57,47.3,102.57,141.84,119.89,-17.32,False
2026-08-12 13:30:00,2026-08-12,28,105.28,51.12,105.28,143.45,119.89,-14.6,False
2026-08-12 14:00:00,2026-08-12,29,109.44,51.31,109.44,151.57,119.89,-10.45,False
2026-08-12 14:30:00,2026-08-12,30,107.67,47.72,107.67,151.63,119.89,-12.21,False
2026-08-12 15:00:00,2026-08-12,31,103.15,42.63,103.15,147.68,119.89,-16.73,False
2026-08-12 15:30:00,2026-08-12,32,109.52,46.81,109.52,156.23,119.89,-10.37,False
2026-08-12 16:00:00,2026-08-12,33,120.1,52.33,120.1,171.88,119.89,0.22,False
2026-08-12 16:30:00,2026-08-12,34,114.47,47.68,114.47,165.26,119.89,-5.42,False
2026-08-12 17:00:00,2026-08-12,35,133.02,77.67,133.02,172.37,119.89,13.14,False
2026-08-12 17:30:00,2026-08-12,36,129.61,70.11,129.61,173.11,119.89,9.72,False
2026-08-12 18:00:00,2026-08-12,37,124.46,64.01,124.46,168.91,119.89,4.57,False
2026-08-12 18:30:00,2026-08-12,38,124.88,73.88,124.88,159.88,119.89,5.0,False
2026-08-12 19:00:00,2026-08-12,39,154.37,102.8,154.37,189.94,119.89,34.48,False
2026-08-12 19:30:00,2026-08-12,40,155.71,106.79,155.71,188.63,119.89,35.82,False
2026-08-12 20:00:00,2026-08-12,41,143.7,89.22,143.7,182.19,119.89,23.82,False
2026-08-12 20:30:00,2026-08-12,42,138.61,89.89,138.61,171.33,119.89,18.72,False
2026-08-12 21:00:00,2026-08-12,43,128.77,79.73,128.77,161.81,119.89,8.88,False
2026-08-12 21:30:00,2026-08-12,44,126.78,79.98,126.78,157.58,119.89,6.89,False
2026-08-12 22:00:00,2026-08-12,45,122.7,75.16,122.7,154.24,119.89,2.81,False
2026-08-12 22:30:00,2026-08-12,46,118.67,70.26,118.67,151.08,119.89,-1.22,False
2026-08-12 23:00:00,2026-08-12,47,123.95,69.21,123.95,162.7,119.89,4.07,False
2026-08-12 23:30:00,2026-08-12,48,116.01,70.03,116.01,146.0,119.89,-3.87,False
