settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-08 00:00:00,2026-09-08,1,97.68,42.55,97.68,143.17,102.47,-4.79,False
2026-09-08 00:30:00,2026-09-08,2,101.21,42.34,101.21,150.44,102.47,-1.26,False
2026-09-08 01:00:00,2026-09-08,3,92.07,32.03,92.07,142.47,102.47,-10.4,False
2026-09-08 01:30:00,2026-09-08,4,94.99,36.0,94.99,144.34,102.47,-7.48,False
2026-09-08 02:00:00,2026-09-08,5,88.6,30.18,88.6,137.38,102.47,-13.87,False
2026-09-08 02:30:00,2026-09-08,6,91.88,32.31,91.88,141.8,102.47,-10.59,False
2026-09-08 03:00:00,2026-09-08,7,86.04,30.6,86.04,131.83,102.47,-16.43,False
2026-09-08 03:30:00,2026-09-08,8,90.87,30.99,90.87,141.12,102.47,-11.6,False
2026-09-08 04:00:00,2026-09-08,9,86.28,25.37,86.28,137.55,102.47,-16.19,False
2026-09-08 04:30:00,2026-09-08,10,96.23,33.77,96.23,149.04,102.47,-6.24,False
2026-09-08 05:00:00,2026-09-08,11,98.95,36.55,98.95,151.71,102.47,-3.52,False
2026-09-08 05:30:00,2026-09-08,12,101.57,37.85,101.57,155.65,102.47,-0.9,False
2026-09-08 06:00:00,2026-09-08,13,132.8,70.44,132.8,185.52,102.47,30.33,False
2026-09-08 06:30:00,2026-09-08,14,126.5,67.7,126.5,175.66,102.47,24.03,False
2026-09-08 07:00:00,2026-09-08,15,118.67,56.57,118.67,171.13,102.47,16.2,False
2026-09-08 07:30:00,2026-09-08,16,115.68,55.36,115.68,166.36,102.47,13.21,False
2026-09-08 08:00:00,2026-09-08,17,125.39,60.02,125.39,181.12,102.47,22.92,False
2026-09-08 08:30:00,2026-09-08,18,125.99,63.3,125.99,179.04,102.47,23.52,False
2026-09-08 09:00:00,2026-09-08,19,100.67,34.07,100.67,157.63,102.47,-1.8,False
2026-09-08 09:30:00,2026-09-08,20,96.76,30.56,96.76,153.31,102.47,-5.71,False
2026-09-08 10:00:00,2026-09-08,21,89.0,19.09,89.0,149.27,102.47,-13.47,False
2026-09-08 10:30:00,2026-09-08,22,93.28,19.81,93.28,157.11,102.47,-9.19,False
2026-09-08 11:00:00,2026-09-08,23,85.37,13.6,85.37,147.5,102.47,-17.1,False
2026-09-08 11:30:00,2026-09-08,24,87.27,20.93,87.27,143.97,102.47,-15.2,False
2026-09-08 12:00:00,2026-09-08,25,88.63,17.65,88.63,149.97,102.47,-13.84,False
2026-09-08 12:30:00,2026-09-08,26,83.2,8.24,83.2,148.52,102.47,-19.27,False
2026-09-08 13:00:00,2026-09-08,27,97.28,28.87,97.28,156.05,102.47,-5.19,False
2026-09-08 13:30:00,2026-09-08,28,102.59,35.28,102.59,160.26,102.47,0.12,False
2026-09-08 14:00:00,2026-09-08,29,101.61,30.34,101.61,163.23,102.47,-0.86,False
2026-09-08 14:30:00,2026-09-08,30,99.38,26.28,99.38,162.84,102.47,-3.09,False
2026-09-08 15:00:00,2026-09-08,31,109.58,35.91,109.58,173.61,102.47,7.11,False
2026-09-08 15:30:00,2026-09-08,32,112.37,36.53,112.37,178.58,102.47,9.9,False
2026-09-08 16:00:00,2026-09-08,33,120.77,39.85,120.77,192.05,102.47,18.3,False
2026-09-08 16:30:00,2026-09-08,34,119.05,39.12,119.05,189.34,102.47,16.58,False
2026-09-08 17:00:00,2026-09-08,35,145.18,76.69,145.18,204.03,102.47,42.71,False
2026-09-08 17:30:00,2026-09-08,36,143.71,71.07,143.71,206.7,102.47,41.24,False
2026-09-08 18:00:00,2026-09-08,37,138.69,65.1,138.69,202.64,102.47,36.22,False
2026-09-08 18:30:00,2026-09-08,38,136.57,72.43,136.57,191.07,102.47,34.1,False
2026-09-08 19:00:00,2026-09-08,39,147.77,83.06,147.77,202.84,102.47,45.3,False
2026-09-08 19:30:00,2026-09-08,40,139.44,77.38,139.44,191.86,102.47,36.97,False
2026-09-08 20:00:00,2026-09-08,41,123.81,56.18,123.81,181.8,102.47,21.34,False
2026-09-08 20:30:00,2026-09-08,42,122.34,60.48,122.34,174.56,102.47,19.87,False
2026-09-08 21:00:00,2026-09-08,43,113.52,51.34,113.52,166.06,102.47,11.05,False
2026-09-08 21:30:00,2026-09-08,44,110.63,50.7,110.63,160.93,102.47,8.16,False
2026-09-08 22:00:00,2026-09-08,45,96.71,36.04,96.71,147.75,102.47,-5.75,False
2026-09-08 22:30:00,2026-09-08,46,97.36,35.82,97.36,149.27,102.47,-5.1,False
2026-09-08 23:00:00,2026-09-08,47,101.95,34.06,101.95,160.2,102.47,-0.52,False
2026-09-08 23:30:00,2026-09-08,48,101.25,42.12,101.25,150.74,102.47,-1.22,False
