settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-06-25 00:00:00,2026-06-25,1,87.65,48.01,87.65,121.83,99.36,-11.7,False
2026-06-25 00:30:00,2026-06-25,2,98.29,54.9,98.29,136.2,99.36,-1.07,False
2026-06-25 01:00:00,2026-06-25,3,92.54,47.98,92.54,131.62,99.36,-6.82,False
2026-06-25 01:30:00,2026-06-25,4,95.29,51.78,95.29,133.32,99.36,-4.07,False
2026-06-25 02:00:00,2026-06-25,5,95.41,52.48,95.41,132.88,99.36,-3.94,False
2026-06-25 02:30:00,2026-06-25,6,95.56,51.48,95.56,134.17,99.36,-3.8,False
2026-06-25 03:00:00,2026-06-25,7,91.23,51.28,91.23,125.72,99.36,-8.12,False
2026-06-25 03:30:00,2026-06-25,8,88.19,43.78,88.19,127.12,99.36,-11.17,False
2026-06-25 04:00:00,2026-06-25,9,88.28,42.85,88.28,128.23,99.36,-11.08,False
2026-06-25 04:30:00,2026-06-25,10,89.32,42.35,89.32,130.83,99.36,-10.04,False
2026-06-25 05:00:00,2026-06-25,11,94.26,47.35,94.26,135.71,99.36,-5.09,False
2026-06-25 05:30:00,2026-06-25,12,93.03,44.79,93.03,135.79,99.36,-6.33,False
2026-06-25 06:00:00,2026-06-25,13,116.03,69.15,116.03,157.43,99.36,16.67,False
2026-06-25 06:30:00,2026-06-25,14,110.78,67.47,110.78,148.62,99.36,11.42,False
2026-06-25 07:00:00,2026-06-25,15,114.51,67.89,114.51,155.65,99.36,15.15,False
2026-06-25 07:30:00,2026-06-25,16,108.86,64.03,108.86,148.22,99.36,9.5,False
2026-06-25 08:00:00,2026-06-25,17,112.08,62.2,112.08,156.49,99.36,12.72,False
2026-06-25 08:30:00,2026-06-25,18,109.01,61.81,109.01,150.75,99.36,9.65,False
2026-06-25 09:00:00,2026-06-25,19,91.21,40.1,91.21,136.86,99.36,-8.15,False
2026-06-25 09:30:00,2026-06-25,20,94.33,43.61,94.33,139.57,99.36,-5.03,False
2026-06-25 10:00:00,2026-06-25,21,81.23,26.8,81.23,130.18,99.36,-18.13,False
2026-06-25 10:30:00,2026-06-25,22,89.63,31.64,89.63,142.14,99.36,-9.73,False
2026-06-25 11:00:00,2026-06-25,23,102.76,46.48,102.76,153.58,99.36,3.41,False
2026-06-25 11:30:00,2026-06-25,24,96.53,45.67,96.53,141.91,99.36,-2.83,False
2026-06-25 12:00:00,2026-06-25,25,99.13,43.63,99.13,149.15,99.36,-0.23,False
2026-06-25 12:30:00,2026-06-25,26,84.76,25.29,84.76,138.76,99.36,-14.6,False
2026-06-25 13:00:00,2026-06-25,27,88.9,35.97,88.9,136.35,99.36,-10.46,False
2026-06-25 13:30:00,2026-06-25,28,95.42,43.59,95.42,141.77,99.36,-3.94,False
2026-06-25 14:00:00,2026-06-25,29,98.84,43.06,98.84,149.15,99.36,-0.52,False
2026-06-25 14:30:00,2026-06-25,30,100.39,42.77,100.39,152.53,99.36,1.03,False
2026-06-25 15:00:00,2026-06-25,31,100.55,42.36,100.55,153.26,99.36,1.19,False
2026-06-25 15:30:00,2026-06-25,32,99.7,39.33,99.7,154.59,99.36,0.34,False
2026-06-25 16:00:00,2026-06-25,33,94.42,28.98,94.42,154.38,99.36,-4.94,False
2026-06-25 16:30:00,2026-06-25,34,96.99,32.54,96.99,155.96,99.36,-2.37,False
2026-06-25 17:00:00,2026-06-25,35,93.96,40.95,93.96,141.49,99.36,-5.4,False
2026-06-25 17:30:00,2026-06-25,36,91.08,33.92,91.08,142.76,99.36,-8.28,False
2026-06-25 18:00:00,2026-06-25,37,86.83,28.73,86.83,139.46,99.36,-12.53,False
2026-06-25 18:30:00,2026-06-25,38,100.39,51.73,100.39,143.57,99.36,1.03,False
2026-06-25 19:00:00,2026-06-25,39,113.37,64.14,113.37,157.12,99.36,14.01,False
2026-06-25 19:30:00,2026-06-25,40,124.63,78.06,124.63,165.74,99.36,25.27,False
2026-06-25 20:00:00,2026-06-25,41,123.3,71.15,123.3,169.97,99.36,23.94,False
2026-06-25 20:30:00,2026-06-25,42,125.48,79.11,125.48,166.39,99.36,26.13,False
2026-06-25 21:00:00,2026-06-25,43,117.36,70.67,117.36,158.59,99.36,18.01,False
2026-06-25 21:30:00,2026-06-25,44,121.01,76.55,121.01,159.99,99.36,21.65,False
2026-06-25 22:00:00,2026-06-25,45,98.96,53.77,98.96,138.69,99.36,-0.4,False
2026-06-25 22:30:00,2026-06-25,46,99.15,53.09,99.15,139.75,99.36,-0.2,False
2026-06-25 23:00:00,2026-06-25,47,100.29,47.88,100.29,147.22,99.36,0.93,False
2026-06-25 23:30:00,2026-06-25,48,110.66,67.02,110.66,148.84,99.36,11.3,False
