settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-05-22 00:00:00,2026-05-22,1,114.34,80.37,114.34,150.52,104.8,9.54
2026-05-22 00:30:00,2026-05-22,2,116.35,78.64,116.35,156.27,104.8,11.55
2026-05-22 01:00:00,2026-05-22,3,118.15,79.28,118.15,159.25,104.8,13.36
2026-05-22 01:30:00,2026-05-22,4,102.65,64.82,102.65,142.7,104.8,-2.15
2026-05-22 02:00:00,2026-05-22,5,94.01,56.75,94.01,133.49,104.8,-10.79
2026-05-22 02:30:00,2026-05-22,6,98.93,60.52,98.93,139.55,104.8,-5.87
2026-05-22 03:00:00,2026-05-22,7,100.42,66.14,100.42,136.92,104.8,-4.38
2026-05-22 03:30:00,2026-05-22,8,101.39,62.66,101.39,142.34,104.8,-3.41
2026-05-22 04:00:00,2026-05-22,9,102.68,62.93,102.68,144.65,104.8,-2.12
2026-05-22 04:30:00,2026-05-22,10,98.66,57.36,98.66,142.18,104.8,-6.14
2026-05-22 05:00:00,2026-05-22,11,103.46,62.22,103.46,146.92,104.8,-1.34
2026-05-22 05:30:00,2026-05-22,12,100.52,57.96,100.52,145.3,104.8,-4.27
2026-05-22 06:00:00,2026-05-22,13,134.71,93.51,134.71,178.13,104.8,29.91
2026-05-22 06:30:00,2026-05-22,14,124.85,87.21,124.85,164.71,104.8,20.06
2026-05-22 07:00:00,2026-05-22,15,119.34,78.4,119.34,162.49,104.8,14.54
2026-05-22 07:30:00,2026-05-22,16,129.68,90.52,129.68,171.06,104.8,24.89
2026-05-22 08:00:00,2026-05-22,17,116.77,72.56,116.77,163.2,104.8,11.98
2026-05-22 08:30:00,2026-05-22,18,116.98,75.45,116.98,160.73,104.8,12.18
2026-05-22 09:00:00,2026-05-22,19,105.1,59.66,105.1,152.76,104.8,0.3
2026-05-22 09:30:00,2026-05-22,20,101.78,56.74,101.78,149.04,104.8,-3.02
2026-05-22 10:00:00,2026-05-22,21,95.39,46.64,95.39,146.35,104.8,-9.41
2026-05-22 10:30:00,2026-05-22,22,95.57,43.27,95.57,150.1,104.8,-9.22
2026-05-22 11:00:00,2026-05-22,23,85.72,35.11,85.72,138.55,104.8,-19.08
2026-05-22 11:30:00,2026-05-22,24,83.8,38.62,83.8,131.2,104.8,-21.0
2026-05-22 12:00:00,2026-05-22,25,93.19,43.37,93.19,145.22,104.8,-11.61
2026-05-22 12:30:00,2026-05-22,26,92.87,39.07,92.87,148.89,104.8,-11.92
2026-05-22 13:00:00,2026-05-22,27,85.91,38.66,85.91,135.37,104.8,-18.89
2026-05-22 13:30:00,2026-05-22,28,79.24,33.1,79.24,127.61,104.8,-25.55
2026-05-22 14:00:00,2026-05-22,29,83.56,33.45,83.56,135.89,104.8,-21.24
2026-05-22 14:30:00,2026-05-22,30,83.48,31.55,83.48,137.64,104.8,-21.31
2026-05-22 15:00:00,2026-05-22,31,88.55,36.04,88.55,143.28,104.8,-16.25
2026-05-22 15:30:00,2026-05-22,32,91.65,36.96,91.65,148.56,104.8,-13.14
2026-05-22 16:00:00,2026-05-22,33,114.84,55.08,114.84,176.82,104.8,10.04
2026-05-22 16:30:00,2026-05-22,34,103.65,44.88,103.65,164.64,104.8,-1.15
2026-05-22 17:00:00,2026-05-22,35,114.14,66.81,114.14,163.68,104.8,9.34
2026-05-22 17:30:00,2026-05-22,36,121.86,70.38,121.86,175.56,104.8,17.06
2026-05-22 18:00:00,2026-05-22,37,130.75,78.32,130.75,185.4,104.8,25.96
2026-05-22 18:30:00,2026-05-22,38,140.01,97.03,140.01,185.21,104.8,35.22
2026-05-22 19:00:00,2026-05-22,39,154.15,110.6,154.15,199.92,104.8,49.35
2026-05-22 19:30:00,2026-05-22,40,143.83,102.93,143.83,186.95,104.8,39.03
2026-05-22 20:00:00,2026-05-22,41,139.18,92.71,139.18,187.87,104.8,34.38
2026-05-22 20:30:00,2026-05-22,42,145.87,105.17,145.87,188.79,104.8,41.07
2026-05-22 21:00:00,2026-05-22,43,123.19,82.17,123.19,166.43,104.8,18.39
2026-05-22 21:30:00,2026-05-22,44,128.7,89.92,128.7,169.7,104.8,23.9
2026-05-22 22:00:00,2026-05-22,45,110.85,71.34,110.85,152.59,104.8,6.06
2026-05-22 22:30:00,2026-05-22,46,109.87,69.48,109.87,152.47,104.8,5.07
2026-05-22 23:00:00,2026-05-22,47,110.88,64.15,110.88,159.83,104.8,6.08
2026-05-22 23:30:00,2026-05-22,48,111.84,73.87,111.84,152.03,104.8,7.04
