settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-07 00:00:00,2026-09-07,1,65.43,28.84,65.43,109.65,81.0,-15.58,False
2026-09-07 00:30:00,2026-09-07,2,66.91,26.58,66.91,114.87,81.0,-14.1,False
2026-09-07 01:00:00,2026-09-07,3,61.93,20.43,61.93,111.07,81.0,-19.07,False
2026-09-07 01:30:00,2026-09-07,4,65.93,25.48,65.93,114.02,81.0,-15.07,False
2026-09-07 02:00:00,2026-09-07,5,66.32,26.44,66.32,113.83,81.0,-14.69,False
2026-09-07 02:30:00,2026-09-07,6,65.34,24.31,65.34,114.0,81.0,-15.66,False
2026-09-07 03:00:00,2026-09-07,7,62.69,25.79,62.69,107.22,81.0,-18.32,False
2026-09-07 03:30:00,2026-09-07,8,56.6,15.25,56.6,105.58,81.0,-24.4,False
2026-09-07 04:00:00,2026-09-07,9,56.56,14.19,56.56,106.57,81.0,-24.44,False
2026-09-07 04:30:00,2026-09-07,10,62.11,18.19,62.11,113.66,81.0,-18.9,False
2026-09-07 05:00:00,2026-09-07,11,66.91,23.05,66.91,118.41,81.0,-14.09,False
2026-09-07 05:30:00,2026-09-07,12,61.8,16.62,61.8,114.61,81.0,-19.21,False
2026-09-07 06:00:00,2026-09-07,13,86.06,42.24,86.06,137.51,81.0,5.05,False
2026-09-07 06:30:00,2026-09-07,14,84.62,44.36,84.62,132.52,81.0,3.62,False
2026-09-07 07:00:00,2026-09-07,15,88.21,44.65,88.21,139.41,81.0,7.21,False
2026-09-07 07:30:00,2026-09-07,16,86.9,45.12,86.9,136.31,81.0,5.89,False
2026-09-07 08:00:00,2026-09-07,17,79.59,32.76,79.59,134.06,81.0,-1.41,False
2026-09-07 08:30:00,2026-09-07,18,86.79,42.64,86.79,138.58,81.0,5.79,False
2026-09-07 09:00:00,2026-09-07,19,69.38,21.32,69.38,125.08,81.0,-11.62,False
2026-09-07 09:30:00,2026-09-07,20,63.17,15.51,63.17,118.47,81.0,-17.83,False
2026-09-07 10:00:00,2026-09-07,21,60.77,9.4,60.77,119.78,81.0,-20.23,False
2026-09-07 10:30:00,2026-09-07,22,63.22,8.29,63.22,125.78,81.0,-17.79,False
2026-09-07 11:00:00,2026-09-07,23,47.37,-5.86,47.37,108.23,81.0,-33.64,False
2026-09-07 11:30:00,2026-09-07,24,49.39,1.59,49.39,104.82,81.0,-31.61,False
2026-09-07 12:00:00,2026-09-07,25,45.83,-6.6,45.83,105.91,81.0,-35.17,False
2026-09-07 12:30:00,2026-09-07,26,45.03,-11.39,45.03,109.08,81.0,-35.97,False
2026-09-07 13:00:00,2026-09-07,27,62.4,12.53,62.4,119.9,81.0,-18.61,False
2026-09-07 13:30:00,2026-09-07,28,67.09,18.32,67.09,123.5,81.0,-13.91,False
2026-09-07 14:00:00,2026-09-07,29,68.25,15.52,68.25,128.62,81.0,-12.75,False
2026-09-07 14:30:00,2026-09-07,30,61.21,6.65,61.21,123.4,81.0,-19.8,False
2026-09-07 15:00:00,2026-09-07,31,64.9,9.77,64.9,127.66,81.0,-16.11,False
2026-09-07 15:30:00,2026-09-07,32,67.76,10.45,67.76,132.71,81.0,-13.24,False
2026-09-07 16:00:00,2026-09-07,33,87.1,24.72,87.1,157.11,81.0,6.09,False
2026-09-07 16:30:00,2026-09-07,34,72.35,10.96,72.35,141.37,81.0,-8.65,False
2026-09-07 17:00:00,2026-09-07,35,113.39,63.44,113.39,170.98,81.0,32.39,False
2026-09-07 17:30:00,2026-09-07,36,108.93,54.83,108.93,170.67,81.0,27.93,False
2026-09-07 18:00:00,2026-09-07,37,102.67,47.62,102.67,165.35,81.0,21.66,False
2026-09-07 18:30:00,2026-09-07,38,108.1,62.5,108.1,161.34,81.0,27.1,False
2026-09-07 19:00:00,2026-09-07,39,106.49,60.32,106.49,160.29,81.0,25.48,False
2026-09-07 19:30:00,2026-09-07,40,105.3,61.78,105.3,156.46,81.0,24.3,False
2026-09-07 20:00:00,2026-09-07,41,86.17,37.08,86.17,142.89,81.0,5.16,False
2026-09-07 20:30:00,2026-09-07,42,78.76,35.44,78.76,129.72,81.0,-2.24,False
2026-09-07 21:00:00,2026-09-07,43,68.75,25.11,68.75,120.02,81.0,-12.26,False
2026-09-07 21:30:00,2026-09-07,44,70.29,28.89,70.29,119.32,81.0,-10.72,False
2026-09-07 22:00:00,2026-09-07,45,69.6,27.46,69.6,119.38,81.0,-11.4,False
2026-09-07 22:30:00,2026-09-07,46,62.15,19.14,62.15,112.8,81.0,-18.85,False
2026-09-07 23:00:00,2026-09-07,47,64.27,14.92,64.27,121.26,81.0,-16.73,False
2026-09-07 23:30:00,2026-09-07,48,72.2,31.62,72.2,120.43,81.0,-8.8,False
