settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-19 00:00:00,2026-09-19,1,50.3,-5.83,50.3,114.19,69.37,-19.07,False
2026-09-19 00:30:00,2026-09-19,2,44.52,-15.35,44.52,112.15,69.37,-24.85,False
2026-09-19 01:00:00,2026-09-19,3,40.58,-20.46,40.58,109.38,69.37,-28.79,False
2026-09-19 01:30:00,2026-09-19,4,42.99,-17.0,42.99,110.73,69.37,-26.39,False
2026-09-19 02:00:00,2026-09-19,5,48.48,-10.94,48.48,115.66,69.37,-20.89,False
2026-09-19 02:30:00,2026-09-19,6,47.15,-13.41,47.15,115.48,69.37,-22.22,False
2026-09-19 03:00:00,2026-09-19,7,40.98,-15.46,40.98,105.18,69.37,-28.39,False
2026-09-19 03:30:00,2026-09-19,8,43.15,-17.73,43.15,111.8,69.37,-26.22,False
2026-09-19 04:00:00,2026-09-19,9,44.68,-17.22,44.68,114.35,69.37,-24.69,False
2026-09-19 04:30:00,2026-09-19,10,53.08,-10.38,53.08,124.29,69.37,-16.3,False
2026-09-19 05:00:00,2026-09-19,11,57.57,-5.83,57.57,128.73,69.37,-11.8,False
2026-09-19 05:30:00,2026-09-19,12,50.8,-13.92,50.8,123.28,69.37,-18.57,False
2026-09-19 06:00:00,2026-09-19,13,60.9,-2.46,60.9,132.01,69.37,-8.48,False
2026-09-19 06:30:00,2026-09-19,14,56.05,-3.75,56.05,123.61,69.37,-13.32,False
2026-09-19 07:00:00,2026-09-19,15,69.74,6.64,69.74,140.6,69.37,0.37,False
2026-09-19 07:30:00,2026-09-19,16,58.39,-2.93,58.39,127.47,69.37,-10.98,False
2026-09-19 08:00:00,2026-09-19,17,69.19,2.82,69.19,143.32,69.37,-0.18,False
2026-09-19 08:30:00,2026-09-19,18,68.1,4.41,68.1,139.55,69.37,-1.27,False
2026-09-19 09:00:00,2026-09-19,19,70.38,2.79,70.38,145.74,69.37,1.01,False
2026-09-19 09:30:00,2026-09-19,20,67.58,0.39,67.58,142.54,69.37,-1.79,False
2026-09-19 10:00:00,2026-09-19,21,60.82,-10.09,60.82,139.49,69.37,-8.55,False
2026-09-19 10:30:00,2026-09-19,22,64.1,-10.37,64.1,146.33,69.37,-5.27,False
2026-09-19 11:00:00,2026-09-19,23,68.85,-3.92,68.85,149.38,69.37,-0.52,False
2026-09-19 11:30:00,2026-09-19,24,69.79,2.45,69.79,144.89,69.37,0.42,False
2026-09-19 12:00:00,2026-09-19,25,76.25,4.27,76.25,155.99,69.37,6.88,False
2026-09-19 12:30:00,2026-09-19,26,74.51,-1.45,74.51,158.23,69.37,5.14,False
2026-09-19 13:00:00,2026-09-19,27,78.89,9.48,78.89,156.06,69.37,9.52,False
2026-09-19 13:30:00,2026-09-19,28,78.63,10.32,78.63,154.7,69.37,9.26,False
2026-09-19 14:00:00,2026-09-19,29,71.3,-0.97,71.3,151.33,69.37,1.93,False
2026-09-19 14:30:00,2026-09-19,30,72.22,-1.87,72.22,154.08,69.37,2.85,False
2026-09-19 15:00:00,2026-09-19,31,68.0,-6.67,68.0,150.43,69.37,-1.37,False
2026-09-19 15:30:00,2026-09-19,32,69.78,-7.07,69.78,154.39,69.37,0.41,False
2026-09-19 16:00:00,2026-09-19,33,88.72,6.8,88.72,178.39,69.37,19.35,False
2026-09-19 16:30:00,2026-09-19,34,88.34,7.41,88.34,177.02,69.37,18.96,False
2026-09-19 17:00:00,2026-09-19,35,104.85,35.36,104.85,182.09,69.37,35.48,False
2026-09-19 17:30:00,2026-09-19,36,105.55,31.92,105.55,186.95,69.37,36.18,False
2026-09-19 18:00:00,2026-09-19,37,117.05,42.47,117.05,199.4,69.37,47.68,False
2026-09-19 18:30:00,2026-09-19,38,109.94,44.8,109.94,182.84,69.37,40.57,False
2026-09-19 19:00:00,2026-09-19,39,106.86,41.16,106.86,180.33,69.37,37.49,False
2026-09-19 19:30:00,2026-09-19,40,99.85,36.79,99.85,170.66,69.37,30.47,False
2026-09-19 20:00:00,2026-09-19,41,85.09,16.46,85.09,161.48,69.37,15.72,False
2026-09-19 20:30:00,2026-09-19,42,81.55,18.69,81.55,152.17,69.37,12.18,False
2026-09-19 21:00:00,2026-09-19,43,69.37,6.19,69.37,140.31,69.37,-0.0,False
2026-09-19 21:30:00,2026-09-19,44,69.12,8.18,69.12,137.82,69.37,-0.25,False
2026-09-19 22:00:00,2026-09-19,45,57.57,-4.1,57.57,127.01,69.37,-11.8,False
2026-09-19 22:30:00,2026-09-19,46,50.36,-12.19,50.36,120.67,69.37,-19.01,False
2026-09-19 23:00:00,2026-09-19,47,67.21,-1.68,67.21,143.85,69.37,-2.16,False
2026-09-19 23:30:00,2026-09-19,48,66.23,6.1,66.23,134.12,69.37,-3.14,False
