settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-09-26 00:00:00,2026-09-26,1,117.99,56.04,117.99,160.95,131.43,-13.44,False
2026-09-26 00:30:00,2026-09-26,2,117.36,51.68,117.36,164.07,131.43,-14.06,False
2026-09-26 01:00:00,2026-09-26,3,119.2,52.35,119.2,167.08,131.43,-12.22,False
2026-09-26 01:30:00,2026-09-26,4,119.49,53.69,119.49,166.32,131.43,-11.93,False
2026-09-26 02:00:00,2026-09-26,5,122.85,57.62,122.85,169.1,131.43,-8.57,False
2026-09-26 02:30:00,2026-09-26,6,119.31,52.92,119.31,166.71,131.43,-12.12,False
2026-09-26 03:00:00,2026-09-26,7,120.16,57.91,120.16,163.43,131.43,-11.27,False
2026-09-26 03:30:00,2026-09-26,8,118.59,51.88,118.59,166.31,131.43,-12.84,False
2026-09-26 04:00:00,2026-09-26,9,119.48,51.76,119.48,168.22,131.43,-11.94,False
2026-09-26 04:30:00,2026-09-26,10,114.67,45.39,114.67,164.96,131.43,-16.76,False
2026-09-26 05:00:00,2026-09-26,11,124.07,54.85,124.07,174.3,131.43,-7.36,False
2026-09-26 05:30:00,2026-09-26,12,122.61,52.08,122.61,174.17,131.43,-8.81,False
2026-09-26 06:00:00,2026-09-26,13,121.96,52.78,121.96,172.15,131.43,-9.47,False
2026-09-26 06:30:00,2026-09-26,14,127.87,62.25,127.87,174.5,131.43,-3.56,False
2026-09-26 07:00:00,2026-09-26,15,133.2,64.29,133.2,183.13,131.43,1.78,False
2026-09-26 07:30:00,2026-09-26,16,129.74,62.61,129.74,177.9,131.43,-1.68,False
2026-09-26 08:00:00,2026-09-26,17,132.58,60.39,132.58,185.78,131.43,1.15,False
2026-09-26 08:30:00,2026-09-26,18,134.42,64.92,134.42,184.95,131.43,3.0,False
2026-09-26 09:00:00,2026-09-26,19,132.25,58.84,132.25,186.69,131.43,0.83,False
2026-09-26 09:30:00,2026-09-26,20,130.4,57.39,130.4,184.43,131.43,-1.03,False
2026-09-26 10:00:00,2026-09-26,21,132.4,55.68,132.4,190.14,131.43,0.98,False
2026-09-26 10:30:00,2026-09-26,22,132.8,52.52,132.8,194.1,131.43,1.38,False
2026-09-26 11:00:00,2026-09-26,23,133.03,54.45,133.03,192.64,131.43,1.61,False
2026-09-26 11:30:00,2026-09-26,24,132.97,59.81,132.97,187.14,131.43,1.54,False
2026-09-26 12:00:00,2026-09-26,25,122.64,44.84,122.64,181.45,131.43,-8.79,False
2026-09-26 12:30:00,2026-09-26,26,120.07,38.3,120.07,182.87,131.43,-11.35,False
2026-09-26 13:00:00,2026-09-26,27,115.91,40.69,115.91,172.16,131.43,-15.51,False
2026-09-26 13:30:00,2026-09-26,28,113.63,39.51,113.63,168.77,131.43,-17.79,False
2026-09-26 14:00:00,2026-09-26,29,115.96,37.87,115.96,175.06,131.43,-15.47,False
2026-09-26 14:30:00,2026-09-26,30,114.6,34.68,114.6,175.53,131.43,-16.83,False
2026-09-26 15:00:00,2026-09-26,31,105.7,25.21,105.7,167.2,131.43,-25.73,False
2026-09-26 15:30:00,2026-09-26,32,103.86,21.19,103.86,167.54,131.43,-27.57,False
2026-09-26 16:00:00,2026-09-26,33,126.6,38.86,126.6,195.35,131.43,-4.83,False
2026-09-26 16:30:00,2026-09-26,34,125.93,39.18,125.93,193.69,131.43,-5.5,False
2026-09-26 17:00:00,2026-09-26,35,138.08,62.78,138.08,194.41,131.43,6.66,False
2026-09-26 17:30:00,2026-09-26,36,142.09,62.64,142.09,202.57,131.43,10.67,False
2026-09-26 18:00:00,2026-09-26,37,144.58,64.18,144.58,206.0,131.43,13.16,False
2026-09-26 18:30:00,2026-09-26,38,144.42,73.47,144.42,196.39,131.43,13.0,False
2026-09-26 19:00:00,2026-09-26,39,140.84,69.32,140.84,193.38,131.43,9.41,False
2026-09-26 19:30:00,2026-09-26,40,139.6,70.73,139.6,189.5,131.43,8.18,False
2026-09-26 20:00:00,2026-09-26,41,120.31,45.86,120.31,175.77,131.43,-11.12,False
2026-09-26 20:30:00,2026-09-26,42,121.91,53.23,121.91,171.6,131.43,-9.52,False
2026-09-26 21:00:00,2026-09-26,43,121.83,52.83,121.83,171.84,131.43,-9.6,False
2026-09-26 21:30:00,2026-09-26,44,130.08,63.33,130.08,177.85,131.43,-1.34,False
2026-09-26 22:00:00,2026-09-26,45,120.14,52.65,120.14,168.65,131.43,-11.28,False
2026-09-26 22:30:00,2026-09-26,46,115.8,47.44,115.8,165.19,131.43,-15.62,False
2026-09-26 23:00:00,2026-09-26,47,121.55,46.85,121.55,177.28,131.43,-9.87,False
2026-09-26 23:30:00,2026-09-26,48,126.61,60.66,126.61,173.57,131.43,-4.82,False
