settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-06-21 00:00:00,2026-06-21,1,104.04,67.74,104.04,129.84,101.99,2.05,False
2026-06-21 00:30:00,2026-06-21,2,104.37,64.33,104.37,133.9,101.99,2.38,False
2026-06-21 01:00:00,2026-06-21,3,103.05,61.84,103.05,133.75,101.99,1.05,False
2026-06-21 01:30:00,2026-06-21,4,104.23,64.07,104.23,133.89,101.99,2.24,False
2026-06-21 02:00:00,2026-06-21,5,94.82,55.23,94.82,123.9,101.99,-7.17,False
2026-06-21 02:30:00,2026-06-21,6,90.67,49.93,90.67,120.9,101.99,-11.32,False
2026-06-21 03:00:00,2026-06-21,7,89.8,53.19,89.8,115.9,101.99,-12.19,False
2026-06-21 03:30:00,2026-06-21,8,94.26,53.2,94.26,124.81,101.99,-7.73,False
2026-06-21 04:00:00,2026-06-21,9,92.51,50.43,92.51,124.08,101.99,-9.48,False
2026-06-21 04:30:00,2026-06-21,10,92.25,48.62,92.25,125.38,101.99,-9.74,False
2026-06-21 05:00:00,2026-06-21,11,93.41,49.83,93.41,126.47,101.99,-8.59,False
2026-06-21 05:30:00,2026-06-21,12,92.34,47.45,92.34,126.72,101.99,-9.65,False
2026-06-21 06:00:00,2026-06-21,13,96.54,53.01,96.54,129.57,101.99,-5.45,False
2026-06-21 06:30:00,2026-06-21,14,101.07,61.1,101.07,130.53,101.99,-0.92,False
2026-06-21 07:00:00,2026-06-21,15,102.05,58.78,102.05,134.81,101.99,0.06,False
2026-06-21 07:30:00,2026-06-21,16,102.63,61.14,102.63,133.62,101.99,0.64,False
2026-06-21 08:00:00,2026-06-21,17,108.35,61.81,108.35,144.38,101.99,6.36,False
2026-06-21 08:30:00,2026-06-21,18,118.88,75.02,118.88,152.23,101.99,16.88,False
2026-06-21 09:00:00,2026-06-21,19,102.45,54.68,102.45,139.72,101.99,0.46,False
2026-06-21 09:30:00,2026-06-21,20,98.22,50.85,98.22,135.09,101.99,-3.77,False
2026-06-21 10:00:00,2026-06-21,21,97.51,46.43,97.51,138.08,101.99,-4.48,False
2026-06-21 10:30:00,2026-06-21,22,100.84,46.2,100.84,144.97,101.99,-1.15,False
2026-06-21 11:00:00,2026-06-21,23,105.13,52.19,105.13,147.57,101.99,3.14,False
2026-06-21 11:30:00,2026-06-21,24,107.56,60.05,107.56,144.56,101.99,5.56,False
2026-06-21 12:00:00,2026-06-21,25,102.95,50.8,102.95,144.6,101.99,0.96,False
2026-06-21 12:30:00,2026-06-21,26,101.8,45.67,101.8,147.43,101.99,-0.19,False
2026-06-21 13:00:00,2026-06-21,27,97.51,47.93,97.51,136.59,101.99,-4.48,False
2026-06-21 13:30:00,2026-06-21,28,93.8,45.31,93.8,131.77,101.99,-8.2,False
2026-06-21 14:00:00,2026-06-21,29,96.66,44.22,96.66,138.6,101.99,-5.33,False
2026-06-21 14:30:00,2026-06-21,30,96.61,42.34,96.61,140.38,101.99,-5.38,False
2026-06-21 15:00:00,2026-06-21,31,103.91,49.07,103.91,148.24,101.99,1.92,False
2026-06-21 15:30:00,2026-06-21,32,95.14,38.12,95.14,141.65,101.99,-6.85,False
2026-06-21 16:00:00,2026-06-21,33,100.6,38.51,100.6,152.18,101.99,-1.4,False
2026-06-21 16:30:00,2026-06-21,34,106.32,45.22,106.32,156.91,101.99,4.33,False
2026-06-21 17:00:00,2026-06-21,35,119.63,69.96,119.63,158.78,101.99,17.63,False
2026-06-21 17:30:00,2026-06-21,36,116.46,62.65,116.46,159.76,101.99,14.46,False
2026-06-21 18:00:00,2026-06-21,37,107.62,52.86,107.62,151.87,101.99,5.63,False
2026-06-21 18:30:00,2026-06-21,38,101.56,56.25,101.56,136.36,101.99,-0.43,False
2026-06-21 19:00:00,2026-06-21,39,127.02,81.14,127.02,162.39,101.99,25.03,False
2026-06-21 19:30:00,2026-06-21,40,127.52,84.29,127.52,160.24,101.99,25.53,False
2026-06-21 20:00:00,2026-06-21,41,128.03,79.23,128.03,166.33,101.99,26.04,False
2026-06-21 20:30:00,2026-06-21,42,129.27,86.24,129.27,161.79,101.99,27.28,False
2026-06-21 21:00:00,2026-06-21,43,127.72,84.37,127.72,160.56,101.99,25.73,False
2026-06-21 21:30:00,2026-06-21,44,132.69,91.58,132.69,163.29,101.99,30.7,False
2026-06-21 22:00:00,2026-06-21,45,116.07,74.22,116.07,147.41,101.99,14.07,False
2026-06-21 22:30:00,2026-06-21,46,107.8,65.08,107.8,140.02,101.99,5.81,False
2026-06-21 23:00:00,2026-06-21,47,109.18,60.12,109.18,147.74,101.99,7.19,False
2026-06-21 23:30:00,2026-06-21,48,106.69,66.39,106.69,136.48,101.99,4.7,False
