settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-26 00:00:00,2026-07-26,1,60.74,8.09,60.74,104.24,72.64,-11.9,False
2026-07-26 00:30:00,2026-07-26,2,58.58,2.2,58.58,105.83,72.64,-14.05,False
2026-07-26 01:00:00,2026-07-26,3,60.28,2.72,60.28,108.69,72.64,-12.36,False
2026-07-26 01:30:00,2026-07-26,4,58.19,1.68,58.19,105.55,72.64,-14.45,False
2026-07-26 02:00:00,2026-07-26,5,53.07,-2.87,53.07,99.86,72.64,-19.57,False
2026-07-26 02:30:00,2026-07-26,6,51.52,-5.57,51.52,99.46,72.64,-21.11,False
2026-07-26 03:00:00,2026-07-26,7,50.29,-2.67,50.29,94.1,72.64,-22.35,False
2026-07-26 03:30:00,2026-07-26,8,52.01,-5.39,52.01,100.28,72.64,-20.62,False
2026-07-26 04:00:00,2026-07-26,9,54.1,-4.33,54.1,103.38,72.64,-18.54,False
2026-07-26 04:30:00,2026-07-26,10,49.43,-10.55,49.43,100.26,72.64,-23.2,False
2026-07-26 05:00:00,2026-07-26,11,44.46,-15.46,44.46,95.23,72.64,-28.17,False
2026-07-26 05:30:00,2026-07-26,12,47.85,-13.39,47.85,99.94,72.64,-24.79,False
2026-07-26 06:00:00,2026-07-26,13,65.51,5.63,65.51,116.24,72.64,-7.13,False
2026-07-26 06:30:00,2026-07-26,14,61.1,4.78,61.1,108.27,72.64,-11.53,False
2026-07-26 07:00:00,2026-07-26,15,67.49,7.87,67.49,117.96,72.64,-5.14,False
2026-07-26 07:30:00,2026-07-26,16,59.0,1.16,59.0,107.69,72.64,-13.64,False
2026-07-26 08:00:00,2026-07-26,17,59.07,-3.82,59.07,112.81,72.64,-13.56,False
2026-07-26 08:30:00,2026-07-26,18,61.0,0.79,61.0,112.07,72.64,-11.63,False
2026-07-26 09:00:00,2026-07-26,19,63.45,-0.67,63.45,118.42,72.64,-9.18,False
2026-07-26 09:30:00,2026-07-26,20,57.17,-6.55,57.17,111.75,72.64,-15.46,False
2026-07-26 10:00:00,2026-07-26,21,57.7,-9.73,57.7,115.98,72.64,-14.93,False
2026-07-26 10:30:00,2026-07-26,22,53.14,-17.85,53.14,114.98,72.64,-19.5,False
2026-07-26 11:00:00,2026-07-26,23,47.69,-21.6,47.69,107.83,72.64,-24.94,False
2026-07-26 11:30:00,2026-07-26,24,53.38,-10.48,53.38,108.09,72.64,-19.26,False
2026-07-26 12:00:00,2026-07-26,25,56.23,-12.27,56.23,115.59,72.64,-16.4,False
2026-07-26 12:30:00,2026-07-26,26,51.63,-20.85,51.63,114.96,72.64,-21.01,False
2026-07-26 13:00:00,2026-07-26,27,52.56,-13.37,52.56,109.34,72.64,-20.08,False
2026-07-26 13:30:00,2026-07-26,28,56.25,-8.58,56.25,111.93,72.64,-16.38,False
2026-07-26 14:00:00,2026-07-26,29,56.04,-12.75,56.04,115.68,72.64,-16.6,False
2026-07-26 14:30:00,2026-07-26,30,61.32,-9.3,61.32,122.79,72.64,-11.32,False
2026-07-26 15:00:00,2026-07-26,31,59.32,-11.87,59.32,121.36,72.64,-13.32,False
2026-07-26 15:30:00,2026-07-26,32,66.7,-6.67,66.7,130.92,72.64,-5.94,False
2026-07-26 16:00:00,2026-07-26,33,52.62,-25.82,52.62,121.91,72.64,-20.02,False
2026-07-26 16:30:00,2026-07-26,34,65.39,-12.06,65.39,133.69,72.64,-7.25,False
2026-07-26 17:00:00,2026-07-26,35,82.09,16.09,82.09,138.96,72.64,9.46,False
2026-07-26 17:30:00,2026-07-26,36,76.41,6.25,76.41,137.42,72.64,3.77,False
2026-07-26 18:00:00,2026-07-26,37,77.12,6.01,77.12,139.09,72.64,4.49,False
2026-07-26 18:30:00,2026-07-26,38,78.79,17.13,78.79,131.3,72.64,6.16,False
2026-07-26 19:00:00,2026-07-26,39,99.54,37.31,99.54,152.62,72.64,26.91,False
2026-07-26 19:30:00,2026-07-26,40,101.66,42.08,101.66,152.09,72.64,29.02,False
2026-07-26 20:00:00,2026-07-26,41,90.38,25.23,90.38,146.38,72.64,17.74,False
2026-07-26 20:30:00,2026-07-26,42,97.21,37.83,97.21,147.44,72.64,24.57,False
2026-07-26 21:00:00,2026-07-26,43,83.42,23.72,83.42,133.97,72.64,10.78,False
2026-07-26 21:30:00,2026-07-26,44,80.8,23.34,80.8,129.11,72.64,8.16,False
2026-07-26 22:00:00,2026-07-26,45,68.77,10.57,68.77,117.82,72.64,-3.87,False
2026-07-26 22:30:00,2026-07-26,46,67.81,8.74,67.81,117.73,72.64,-4.83,False
2026-07-26 23:00:00,2026-07-26,47,74.4,8.99,74.4,130.66,72.64,1.76,False
2026-07-26 23:30:00,2026-07-26,48,73.2,16.55,73.2,120.7,72.64,0.56,False
