settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation
2026-05-24 00:00:00,2026-05-24,1,113.89,88.16,113.89,133.32,100.97,12.92
2026-05-24 00:30:00,2026-05-24,2,122.41,92.93,122.41,145.58,100.97,21.44
2026-05-24 01:00:00,2026-05-24,3,117.34,86.69,117.34,141.68,100.97,16.36
2026-05-24 01:30:00,2026-05-24,4,119.3,89.7,119.3,142.59,100.97,18.32
2026-05-24 02:00:00,2026-05-24,5,111.81,82.78,111.81,134.53,100.97,10.84
2026-05-24 02:30:00,2026-05-24,6,111.09,80.91,111.09,134.96,100.97,10.12
2026-05-24 03:00:00,2026-05-24,7,111.78,85.73,111.78,131.52,100.97,10.8
2026-05-24 03:30:00,2026-05-24,8,110.35,79.85,110.35,134.54,100.97,9.38
2026-05-24 04:00:00,2026-05-24,9,101.59,70.07,101.59,126.8,100.97,0.62
2026-05-24 04:30:00,2026-05-24,10,108.35,75.29,108.35,135.11,100.97,7.38
2026-05-24 05:00:00,2026-05-24,11,111.99,78.98,111.99,138.69,100.97,11.02
2026-05-24 05:30:00,2026-05-24,12,107.62,73.29,107.62,135.64,100.97,6.65
2026-05-24 06:00:00,2026-05-24,13,107.94,74.98,107.94,134.6,100.97,6.97
2026-05-24 06:30:00,2026-05-24,14,97.33,67.92,97.33,120.43,100.97,-3.64
2026-05-24 07:00:00,2026-05-24,15,100.95,68.24,100.95,127.35,100.97,-0.03
2026-05-24 07:30:00,2026-05-24,16,98.93,68.0,98.93,123.55,100.97,-2.04
2026-05-24 08:00:00,2026-05-24,17,91.67,55.7,91.67,121.35,100.97,-9.3
2026-05-24 08:30:00,2026-05-24,18,89.96,56.66,89.96,116.95,100.97,-11.01
2026-05-24 09:00:00,2026-05-24,19,82.17,44.96,82.17,113.07,100.97,-18.8
2026-05-24 09:30:00,2026-05-24,20,90.41,53.6,90.41,120.91,100.97,-10.56
2026-05-24 10:00:00,2026-05-24,21,90.76,50.25,90.76,124.97,100.97,-10.21
2026-05-24 10:30:00,2026-05-24,22,87.74,43.66,87.74,125.51,100.97,-13.24
2026-05-24 11:00:00,2026-05-24,23,101.39,59.01,101.39,137.46,100.97,0.42
2026-05-24 11:30:00,2026-05-24,24,106.31,69.36,106.31,136.95,100.97,5.33
2026-05-24 12:00:00,2026-05-24,25,102.98,61.4,102.98,138.26,100.97,2.01
2026-05-24 12:30:00,2026-05-24,26,102.68,57.11,102.68,141.94,100.97,1.71
2026-05-24 13:00:00,2026-05-24,27,91.77,52.75,91.77,124.48,100.97,-9.21
2026-05-24 13:30:00,2026-05-24,28,79.15,41.24,79.15,110.77,100.97,-21.82
2026-05-24 14:00:00,2026-05-24,29,75.73,33.86,75.73,111.3,100.97,-25.24
2026-05-24 14:30:00,2026-05-24,30,78.24,34.53,78.24,115.64,100.97,-22.73
2026-05-24 15:00:00,2026-05-24,31,66.35,22.07,66.35,104.32,100.97,-34.62
2026-05-24 15:30:00,2026-05-24,32,67.44,20.98,67.44,107.59,100.97,-33.53
2026-05-24 16:00:00,2026-05-24,33,92.06,40.53,92.06,137.28,100.97,-8.91
2026-05-24 16:30:00,2026-05-24,34,95.09,44.55,95.09,139.32,100.97,-5.89
2026-05-24 17:00:00,2026-05-24,35,99.7,60.61,99.7,132.5,100.97,-1.27
2026-05-24 17:30:00,2026-05-24,36,96.74,53.49,96.74,133.68,100.97,-4.23
2026-05-24 18:00:00,2026-05-24,37,112.09,67.89,112.09,149.98,100.97,11.12
2026-05-24 18:30:00,2026-05-24,38,124.36,89.61,124.36,152.8,100.97,23.38
2026-05-24 19:00:00,2026-05-24,39,150.19,114.87,150.19,179.2,100.97,49.21
2026-05-24 19:30:00,2026-05-24,40,150.54,117.88,150.54,176.91,100.97,49.57
2026-05-24 20:00:00,2026-05-24,41,145.29,107.05,145.29,177.22,100.97,44.32
2026-05-24 20:30:00,2026-05-24,42,141.71,109.24,141.71,167.87,100.97,40.74
2026-05-24 21:00:00,2026-05-24,43,126.15,93.36,126.15,152.63,100.97,25.18
2026-05-24 21:30:00,2026-05-24,44,125.6,95.06,125.6,149.84,100.97,24.63
2026-05-24 22:00:00,2026-05-24,45,102.25,70.96,102.25,127.23,100.97,1.28
2026-05-24 22:30:00,2026-05-24,46,109.48,77.32,109.48,135.33,100.97,8.5
2026-05-24 23:00:00,2026-05-24,47,114.49,75.99,114.49,146.68,100.97,13.52
2026-05-24 23:30:00,2026-05-24,48,114.13,84.39,114.13,137.56,100.97,13.16
