settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-29 00:00:00,2026-08-29,1,116.82,64.73,116.82,154.24,123.72,-6.9,False
2026-08-29 00:30:00,2026-08-29,2,115.12,59.28,115.12,156.28,123.72,-8.6,False
2026-08-29 01:00:00,2026-08-29,3,112.45,55.44,112.45,154.78,123.72,-11.27,False
2026-08-29 01:30:00,2026-08-29,4,111.05,55.1,111.05,152.33,123.72,-12.67,False
2026-08-29 02:00:00,2026-08-29,5,106.66,51.27,106.66,147.37,123.72,-17.06,False
2026-08-29 02:30:00,2026-08-29,6,106.88,50.34,106.88,148.74,123.72,-16.84,False
2026-08-29 03:00:00,2026-08-29,7,107.16,54.76,107.16,144.89,123.72,-16.56,False
2026-08-29 03:30:00,2026-08-29,8,108.42,51.57,108.42,150.6,123.72,-15.3,False
2026-08-29 04:00:00,2026-08-29,9,104.82,46.95,104.82,148.03,123.72,-18.89,False
2026-08-29 04:30:00,2026-08-29,10,106.38,46.95,106.38,151.13,123.72,-17.34,False
2026-08-29 05:00:00,2026-08-29,11,110.38,51.02,110.38,155.08,123.72,-13.33,False
2026-08-29 05:30:00,2026-08-29,12,105.44,44.75,105.44,151.45,123.72,-18.28,False
2026-08-29 06:00:00,2026-08-29,13,118.83,59.51,118.83,163.49,123.72,-4.88,False
2026-08-29 06:30:00,2026-08-29,14,115.83,60.07,115.83,156.93,123.72,-7.88,False
2026-08-29 07:00:00,2026-08-29,15,123.84,64.78,123.84,168.24,123.72,0.13,False
2026-08-29 07:30:00,2026-08-29,16,126.36,69.07,126.36,168.97,123.72,2.64,False
2026-08-29 08:00:00,2026-08-29,17,131.5,69.16,131.5,179.16,123.72,7.78,False
2026-08-29 08:30:00,2026-08-29,18,127.19,67.54,127.19,172.18,123.72,3.48,False
2026-08-29 09:00:00,2026-08-29,19,123.42,59.86,123.42,172.31,123.72,-0.3,False
2026-08-29 09:30:00,2026-08-29,20,122.67,59.51,122.67,171.16,123.72,-1.05,False
2026-08-29 10:00:00,2026-08-29,21,112.98,46.11,112.98,165.19,123.72,-10.73,False
2026-08-29 10:30:00,2026-08-29,22,112.24,41.8,112.24,168.0,123.72,-11.48,False
2026-08-29 11:00:00,2026-08-29,23,108.72,39.99,108.72,162.79,123.72,-14.99,False
2026-08-29 11:30:00,2026-08-29,24,104.7,41.4,104.7,153.33,123.72,-19.02,False
2026-08-29 12:00:00,2026-08-29,25,104.19,36.24,104.19,157.46,123.72,-19.53,False
2026-08-29 12:30:00,2026-08-29,26,100.64,28.72,100.64,157.9,123.72,-23.07,False
2026-08-29 13:00:00,2026-08-29,27,102.49,37.12,102.49,153.2,123.72,-21.22,False
2026-08-29 13:30:00,2026-08-29,28,100.25,35.98,100.25,149.85,123.72,-23.47,False
2026-08-29 14:00:00,2026-08-29,29,110.68,42.45,110.68,164.25,123.72,-13.03,False
2026-08-29 14:30:00,2026-08-29,30,109.54,39.48,109.54,164.93,123.72,-14.18,False
2026-08-29 15:00:00,2026-08-29,31,110.29,39.65,110.29,166.25,123.72,-13.43,False
2026-08-29 15:30:00,2026-08-29,32,111.02,38.21,111.02,169.17,123.72,-12.69,False
2026-08-29 16:00:00,2026-08-29,33,106.92,29.04,106.92,170.13,123.72,-16.8,False
2026-08-29 16:30:00,2026-08-29,34,113.36,36.46,113.36,175.58,123.72,-10.36,False
2026-08-29 17:00:00,2026-08-29,35,134.7,69.25,134.7,185.48,123.72,10.98,False
2026-08-29 17:30:00,2026-08-29,36,131.52,61.91,131.52,186.45,123.72,7.8,False
2026-08-29 18:00:00,2026-08-29,37,143.3,72.74,143.3,199.18,123.72,19.58,False
2026-08-29 18:30:00,2026-08-29,38,149.03,87.93,149.03,195.47,123.72,25.32,False
2026-08-29 19:00:00,2026-08-29,39,161.42,99.75,161.42,208.42,123.72,37.7,False
2026-08-29 19:30:00,2026-08-29,40,145.73,86.71,145.73,190.08,123.72,22.01,False
2026-08-29 20:00:00,2026-08-29,41,136.91,72.32,136.91,186.84,123.72,13.2,False
2026-08-29 20:30:00,2026-08-29,42,147.82,89.0,147.82,191.98,123.72,24.11,False
2026-08-29 21:00:00,2026-08-29,43,137.09,77.95,137.09,181.56,123.72,13.37,False
2026-08-29 21:30:00,2026-08-29,44,118.54,61.64,118.54,160.77,123.72,-5.18,False
2026-08-29 22:00:00,2026-08-29,45,113.55,55.91,113.55,156.52,123.72,-10.17,False
2026-08-29 22:30:00,2026-08-29,46,125.62,67.11,125.62,169.46,123.72,1.9,False
2026-08-29 23:00:00,2026-08-29,47,114.04,49.18,114.04,164.22,123.72,-9.68,False
2026-08-29 23:30:00,2026-08-29,48,114.06,57.96,114.06,155.48,123.72,-9.66,False
