settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-16 00:00:00,2026-07-16,1,89.83,46.9,89.83,125.43,108.55,-18.72,False
2026-07-16 00:30:00,2026-07-16,2,92.26,45.59,92.26,131.6,108.55,-16.29,False
2026-07-16 01:00:00,2026-07-16,3,92.14,44.31,92.14,132.66,108.55,-16.41,False
2026-07-16 01:30:00,2026-07-16,4,93.24,46.46,93.24,132.71,108.55,-15.31,False
2026-07-16 02:00:00,2026-07-16,5,93.3,47.09,93.3,132.2,108.55,-15.25,False
2026-07-16 02:30:00,2026-07-16,6,91.89,44.52,91.89,131.93,108.55,-16.66,False
2026-07-16 03:00:00,2026-07-16,7,87.54,44.31,87.54,123.46,108.55,-21.01,False
2026-07-16 03:30:00,2026-07-16,8,85.68,38.0,85.68,126.05,108.55,-22.87,False
2026-07-16 04:00:00,2026-07-16,9,91.61,42.9,91.61,132.99,108.55,-16.94,False
2026-07-16 04:30:00,2026-07-16,10,89.56,39.3,89.56,132.49,108.55,-18.99,False
2026-07-16 05:00:00,2026-07-16,11,91.33,41.13,91.33,134.2,108.55,-17.22,False
2026-07-16 05:30:00,2026-07-16,12,95.26,43.75,95.26,139.46,108.55,-13.29,False
2026-07-16 06:00:00,2026-07-16,13,110.48,60.32,110.48,153.31,108.55,1.93,False
2026-07-16 06:30:00,2026-07-16,14,105.72,59.12,105.72,145.0,108.55,-2.83,False
2026-07-16 07:00:00,2026-07-16,15,102.74,52.84,102.74,145.31,108.55,-5.81,False
2026-07-16 07:30:00,2026-07-16,16,98.27,50.15,98.27,139.06,108.55,-10.28,False
2026-07-16 08:00:00,2026-07-16,17,108.29,55.13,108.29,154.14,108.55,-0.26,False
2026-07-16 08:30:00,2026-07-16,18,108.34,57.85,108.34,151.51,108.55,-0.21,False
2026-07-16 09:00:00,2026-07-16,19,86.96,32.56,86.96,134.03,108.55,-21.59,False
2026-07-16 09:30:00,2026-07-16,20,88.87,34.87,88.87,135.54,108.55,-19.68,False
2026-07-16 10:00:00,2026-07-16,21,87.04,29.33,87.04,137.42,108.55,-21.51,False
2026-07-16 10:30:00,2026-07-16,22,86.14,24.87,86.14,140.08,108.55,-22.41,False
2026-07-16 11:00:00,2026-07-16,23,88.89,29.32,88.89,141.13,108.55,-19.66,False
2026-07-16 11:30:00,2026-07-16,24,88.98,34.84,88.98,135.79,108.55,-19.57,False
2026-07-16 12:00:00,2026-07-16,25,90.26,31.49,90.26,141.72,108.55,-18.29,False
2026-07-16 12:30:00,2026-07-16,26,86.32,23.56,86.32,141.75,108.55,-22.23,False
2026-07-16 13:00:00,2026-07-16,27,84.12,27.91,84.12,133.0,108.55,-24.43,False
2026-07-16 13:30:00,2026-07-16,28,84.27,29.16,84.27,132.05,108.55,-24.28,False
2026-07-16 14:00:00,2026-07-16,29,89.81,30.74,89.81,141.56,108.55,-18.74,False
2026-07-16 14:30:00,2026-07-16,30,94.43,33.53,94.43,148.0,108.55,-14.12,False
2026-07-16 15:00:00,2026-07-16,31,87.09,25.63,87.09,141.24,108.55,-21.46,False
2026-07-16 15:30:00,2026-07-16,32,98.84,35.19,98.84,155.16,108.55,-9.71,False
2026-07-16 16:00:00,2026-07-16,33,96.4,27.69,96.4,157.8,108.55,-12.15,False
2026-07-16 16:30:00,2026-07-16,34,88.0,20.27,88.0,148.4,108.55,-20.55,False
2026-07-16 17:00:00,2026-07-16,35,94.8,38.52,94.8,143.77,108.55,-13.75,False
2026-07-16 17:30:00,2026-07-16,36,95.83,35.39,95.83,148.94,108.55,-12.72,False
2026-07-16 18:00:00,2026-07-16,37,111.59,50.21,111.59,165.66,108.55,3.04,False
2026-07-16 18:30:00,2026-07-16,38,107.88,55.94,107.88,152.49,108.55,-0.68,False
2026-07-16 19:00:00,2026-07-16,39,130.24,77.74,130.24,175.43,108.55,21.69,False
2026-07-16 19:30:00,2026-07-16,40,122.59,72.73,122.59,165.12,108.55,14.04,False
2026-07-16 20:00:00,2026-07-16,41,117.97,62.54,117.97,166.07,108.55,9.42,False
2026-07-16 20:30:00,2026-07-16,42,115.25,65.59,115.25,157.58,108.55,6.7,False
2026-07-16 21:00:00,2026-07-16,43,112.33,62.35,112.33,154.98,108.55,3.78,False
2026-07-16 21:30:00,2026-07-16,44,125.66,77.92,125.66,166.07,108.55,17.11,False
2026-07-16 22:00:00,2026-07-16,45,100.62,52.15,100.62,141.78,108.55,-7.93,False
2026-07-16 22:30:00,2026-07-16,46,105.68,56.33,105.68,147.7,108.55,-2.87,False
2026-07-16 23:00:00,2026-07-16,47,104.93,49.24,104.93,153.29,108.55,-3.63,False
2026-07-16 23:30:00,2026-07-16,48,106.24,59.31,106.24,145.84,108.55,-2.31,False
