settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-07-20 00:00:00,2026-07-20,1,77.3,29.77,77.3,114.71,101.98,-24.69,False
2026-07-20 00:30:00,2026-07-20,2,78.06,26.8,78.06,119.21,101.98,-23.93,False
2026-07-20 01:00:00,2026-07-20,3,75.71,23.27,75.71,118.03,101.98,-26.28,False
2026-07-20 01:30:00,2026-07-20,4,77.65,26.27,77.65,118.93,101.98,-24.33,False
2026-07-20 02:00:00,2026-07-20,5,75.65,24.83,75.65,116.35,101.98,-26.34,False
2026-07-20 02:30:00,2026-07-20,6,77.9,25.94,77.9,119.76,101.98,-24.08,False
2026-07-20 03:00:00,2026-07-20,7,81.44,33.61,81.44,119.17,101.98,-20.54,False
2026-07-20 03:30:00,2026-07-20,8,80.63,28.34,80.63,122.8,101.98,-21.36,False
2026-07-20 04:00:00,2026-07-20,9,81.04,27.74,81.04,124.23,101.98,-20.95,False
2026-07-20 04:30:00,2026-07-20,10,82.72,27.87,82.72,127.47,101.98,-19.26,False
2026-07-20 05:00:00,2026-07-20,11,85.14,30.35,85.14,129.82,101.98,-16.84,False
2026-07-20 05:30:00,2026-07-20,12,81.62,25.51,81.62,127.63,101.98,-20.36,False
2026-07-20 06:00:00,2026-07-20,13,104.43,49.68,104.43,149.07,101.98,2.44,False
2026-07-20 06:30:00,2026-07-20,14,103.88,52.69,103.88,144.96,101.98,1.89,False
2026-07-20 07:00:00,2026-07-20,15,107.97,53.47,107.97,152.35,101.98,5.98,False
2026-07-20 07:30:00,2026-07-20,16,106.69,53.98,106.69,149.3,101.98,4.71,False
2026-07-20 08:00:00,2026-07-20,17,94.9,37.14,94.9,142.56,101.98,-7.08,False
2026-07-20 08:30:00,2026-07-20,18,96.74,41.66,96.74,141.71,101.98,-5.25,False
2026-07-20 09:00:00,2026-07-20,19,87.76,28.77,87.76,136.64,101.98,-14.23,False
2026-07-20 09:30:00,2026-07-20,20,89.98,31.39,89.98,138.46,101.98,-12.0,False
2026-07-20 10:00:00,2026-07-20,21,88.71,26.41,88.71,140.91,101.98,-13.27,False
2026-07-20 10:30:00,2026-07-20,22,83.38,17.51,83.38,139.13,101.98,-18.61,False
2026-07-20 11:00:00,2026-07-20,23,81.21,17.04,81.21,135.26,101.98,-20.78,False
2026-07-20 11:30:00,2026-07-20,24,85.21,26.48,85.21,133.84,101.98,-16.77,False
2026-07-20 12:00:00,2026-07-20,25,89.08,25.7,89.08,142.34,101.98,-12.91,False
2026-07-20 12:30:00,2026-07-20,26,84.87,17.52,84.87,142.11,101.98,-17.11,False
2026-07-20 13:00:00,2026-07-20,27,82.64,21.84,82.64,133.34,101.98,-19.34,False
2026-07-20 13:30:00,2026-07-20,28,84.8,25.1,84.8,134.4,101.98,-17.18,False
2026-07-20 14:00:00,2026-07-20,29,86.65,22.98,86.65,140.2,101.98,-15.34,False
2026-07-20 14:30:00,2026-07-20,30,87.6,22.11,87.6,142.98,101.98,-14.38,False
2026-07-20 15:00:00,2026-07-20,31,92.41,26.35,92.41,148.37,101.98,-9.57,False
2026-07-20 15:30:00,2026-07-20,32,85.94,17.7,85.94,144.08,101.98,-16.04,False
2026-07-20 16:00:00,2026-07-20,33,105.66,32.34,105.66,168.86,101.98,3.67,False
2026-07-20 16:30:00,2026-07-20,34,97.7,25.37,97.7,159.91,101.98,-4.29,False
2026-07-20 17:00:00,2026-07-20,35,112.57,51.68,112.57,163.34,101.98,10.58,False
2026-07-20 17:30:00,2026-07-20,36,110.09,45.06,110.09,165.02,101.98,8.11,False
2026-07-20 18:00:00,2026-07-20,37,112.93,46.95,112.93,168.81,101.98,10.95,False
2026-07-20 18:30:00,2026-07-20,38,104.65,48.12,104.65,151.08,101.98,2.67,False
2026-07-20 19:00:00,2026-07-20,39,138.83,81.72,138.83,185.82,101.98,36.84,False
2026-07-20 19:30:00,2026-07-20,40,130.12,75.67,130.12,174.47,101.98,28.14,False
2026-07-20 20:00:00,2026-07-20,41,130.53,70.51,130.53,180.45,101.98,28.55,False
2026-07-20 20:30:00,2026-07-20,42,125.91,71.65,125.91,170.05,101.98,23.92,False
2026-07-20 21:00:00,2026-07-20,43,114.67,60.1,114.67,159.14,101.98,12.69,False
2026-07-20 21:30:00,2026-07-20,44,107.37,55.04,107.37,149.59,101.98,5.38,False
2026-07-20 22:00:00,2026-07-20,45,97.99,44.92,97.99,140.95,101.98,-4.0,False
2026-07-20 22:30:00,2026-07-20,46,97.85,43.91,97.85,141.69,101.98,-4.13,False
2026-07-20 23:00:00,2026-07-20,47,100.97,40.68,100.97,151.14,101.98,-1.02,False
2026-07-20 23:30:00,2026-07-20,48,100.49,48.97,100.49,141.9,101.98,-1.5,False
