settlement_datetime,settlement_date,settlement_period,ssp_predicted,ssp_q10,ssp_q50,ssp_q90,pred_daily_level,pred_deviation,is_actual
2026-08-07 00:00:00,2026-08-07,1,110.82,74.49,110.82,149.39,117.91,-7.09,False
2026-08-07 00:30:00,2026-08-07,2,106.87,66.81,106.87,149.19,117.91,-11.04,False
2026-08-07 01:00:00,2026-08-07,3,111.11,69.88,111.11,154.6,117.91,-6.8,False
2026-08-07 01:30:00,2026-08-07,4,112.21,72.02,112.21,154.64,117.91,-5.7,False
2026-08-07 02:00:00,2026-08-07,5,111.49,71.87,111.49,153.35,117.91,-6.42,False
2026-08-07 02:30:00,2026-08-07,6,109.58,68.82,109.58,152.6,117.91,-8.33,False
2026-08-07 03:00:00,2026-08-07,7,111.6,74.96,111.6,150.49,117.91,-6.31,False
2026-08-07 03:30:00,2026-08-07,8,106.25,65.17,106.25,149.59,117.91,-11.66,False
2026-08-07 04:00:00,2026-08-07,9,106.43,64.33,106.43,150.79,117.91,-11.47,False
2026-08-07 04:30:00,2026-08-07,10,111.23,67.57,111.23,157.14,117.91,-6.68,False
2026-08-07 05:00:00,2026-08-07,11,118.23,74.64,118.23,164.08,117.91,0.32,False
2026-08-07 05:30:00,2026-08-07,12,116.8,71.88,116.8,163.97,117.91,-1.11,False
2026-08-07 06:00:00,2026-08-07,13,138.15,94.6,138.15,183.96,117.91,20.24,False
2026-08-07 06:30:00,2026-08-07,14,138.32,98.33,138.32,180.57,117.91,20.42,False
2026-08-07 07:00:00,2026-08-07,15,129.7,86.41,129.7,175.25,117.91,11.8,False
2026-08-07 07:30:00,2026-08-07,16,128.1,86.59,128.1,171.87,117.91,10.19,False
2026-08-07 08:00:00,2026-08-07,17,125.41,78.84,125.41,174.22,117.91,7.5,False
2026-08-07 08:30:00,2026-08-07,18,113.66,69.77,113.66,159.79,117.91,-4.25,False
2026-08-07 09:00:00,2026-08-07,19,91.99,44.19,91.99,142.03,117.91,-25.92,False
2026-08-07 09:30:00,2026-08-07,20,92.89,45.49,92.89,142.54,117.91,-25.02,False
2026-08-07 10:00:00,2026-08-07,21,98.12,47.01,98.12,151.48,117.91,-19.79,False
2026-08-07 10:30:00,2026-08-07,22,98.12,43.45,98.12,155.04,117.91,-19.79,False
2026-08-07 11:00:00,2026-08-07,23,96.21,43.24,96.21,151.42,117.91,-21.7,False
2026-08-07 11:30:00,2026-08-07,24,97.7,50.17,97.7,147.49,117.91,-20.2,False
2026-08-07 12:00:00,2026-08-07,25,91.82,39.65,91.82,146.25,117.91,-26.09,False
2026-08-07 12:30:00,2026-08-07,26,98.5,42.34,98.5,156.9,117.91,-19.41,False
2026-08-07 13:00:00,2026-08-07,27,93.09,43.48,93.09,144.95,117.91,-24.82,False
2026-08-07 13:30:00,2026-08-07,28,86.44,37.93,86.44,137.19,117.91,-31.47,False
2026-08-07 14:00:00,2026-08-07,29,90.4,37.93,90.4,145.11,117.91,-27.51,False
2026-08-07 14:30:00,2026-08-07,30,89.07,34.77,89.07,145.61,117.91,-28.84,False
2026-08-07 15:00:00,2026-08-07,31,91.38,36.51,91.38,148.5,117.91,-26.53,False
2026-08-07 15:30:00,2026-08-07,32,97.49,40.45,97.49,156.79,117.91,-20.42,False
2026-08-07 16:00:00,2026-08-07,33,104.46,42.34,104.46,168.82,117.91,-13.45,False
2026-08-07 16:30:00,2026-08-07,34,111.73,50.61,111.73,175.11,117.91,-6.18,False
2026-08-07 17:00:00,2026-08-07,35,126.19,76.5,126.19,178.12,117.91,8.28,False
2026-08-07 17:30:00,2026-08-07,36,126.35,72.51,126.35,182.43,117.91,8.44,False
2026-08-07 18:00:00,2026-08-07,37,120.32,65.54,120.32,177.36,117.91,2.41,False
2026-08-07 18:30:00,2026-08-07,38,121.85,76.51,121.85,169.43,117.91,3.94,False
2026-08-07 19:00:00,2026-08-07,39,145.39,99.49,145.39,193.55,117.91,27.48,False
2026-08-07 19:30:00,2026-08-07,40,142.47,99.22,142.47,187.98,117.91,24.57,False
2026-08-07 20:00:00,2026-08-07,41,145.75,96.92,145.75,196.82,117.91,27.84,False
2026-08-07 20:30:00,2026-08-07,42,144.34,101.28,144.34,189.65,117.91,26.43,False
2026-08-07 21:00:00,2026-08-07,43,138.23,94.86,138.23,183.86,117.91,20.32,False
2026-08-07 21:30:00,2026-08-07,44,138.3,97.16,138.3,181.68,117.91,20.39,False
2026-08-07 22:00:00,2026-08-07,45,123.33,81.45,123.33,167.45,117.91,5.42,False
2026-08-07 22:30:00,2026-08-07,46,117.34,74.6,117.34,162.34,117.91,-0.56,False
2026-08-07 23:00:00,2026-08-07,47,116.1,67.02,116.1,167.44,117.91,-1.81,False
2026-08-07 23:30:00,2026-08-07,48,119.36,79.03,119.36,161.93,117.91,1.45,False
