datetime_utc,temp_c,wind_ms,solar_wm2,precip_mm
2021-05-17 00:00:00+00:00,6.5600000000000005,2.184,0.0,0.0
2021-05-17 00:30:00+00:00,6.5600000000000005,2.184,0.0,0.0
2021-05-17 01:00:00+00:00,6.42,2.2880000000000003,0.0,0.0
2021-05-17 01:30:00+00:00,6.42,2.2880000000000003,0.0,0.0
2021-05-17 02:00:00+00:00,6.16,2.332,0.0,0.0
2021-05-17 02:30:00+00:00,6.16,2.332,0.0,0.0
2021-05-17 03:00:00+00:00,5.84,2.476,0.0,0.0
2021-05-17 03:30:00+00:00,5.84,2.476,0.0,0.0
2021-05-17 04:00:00+00:00,5.6,2.142,0.0,0.06
2021-05-17 04:30:00+00:00,5.6,2.142,0.0,0.06
2021-05-17 05:00:00+00:00,6.08,2.602,11.4,0.08000000000000002
2021-05-17 05:30:00+00:00,6.08,2.602,11.4,0.08000000000000002
2021-05-17 06:00:00+00:00,6.66,2.894,65.0,0.06
2021-05-17 06:30:00+00:00,6.66,2.894,65.0,0.06
2021-05-17 07:00:00+00:00,7.32,2.6259999999999994,122.80000000000001,0.020000000000000004
2021-05-17 07:30:00+00:00,7.32,2.6259999999999994,122.80000000000001,0.020000000000000004
2021-05-17 08:00:00+00:00,8.5,2.632,222.0,0.04000000000000001
2021-05-17 08:30:00+00:00,8.5,2.632,222.0,0.04000000000000001
2021-05-17 09:00:00+00:00,9.5,2.4699999999999998,296.6,0.04000000000000001
2021-05-17 09:30:00+00:00,9.5,2.4699999999999998,296.6,0.04000000000000001
2021-05-17 10:00:00+00:00,10.42,2.51,402.79999999999995,0.16000000000000003
2021-05-17 10:30:00+00:00,10.42,2.51,402.79999999999995,0.16000000000000003
2021-05-17 11:00:00+00:00,11.4,2.762,540.0,0.30000000000000004
2021-05-17 11:30:00+00:00,11.4,2.762,540.0,0.30000000000000004
2021-05-17 12:00:00+00:00,11.24,3.0,607.4,2.52
2021-05-17 12:30:00+00:00,11.24,3.0,607.4,2.52
2021-05-17 13:00:00+00:00,10.700000000000001,5.018,605.0,1.26
2021-05-17 13:30:00+00:00,10.700000000000001,5.018,605.0,1.26
2021-05-17 14:00:00+00:00,10.759999999999998,4.754,423.2,0.32
2021-05-17 14:30:00+00:00,10.759999999999998,4.754,423.2,0.32
2021-05-17 15:00:00+00:00,11.62,4.644,561.0,0.020000000000000004
2021-05-17 15:30:00+00:00,11.62,4.644,561.0,0.020000000000000004
2021-05-17 16:00:00+00:00,11.9,4.870000000000001,509.6,0.0
2021-05-17 16:30:00+00:00,11.9,4.870000000000001,509.6,0.0
2021-05-17 17:00:00+00:00,10.92,4.648000000000001,338.2,0.08
2021-05-17 17:30:00+00:00,10.92,4.648000000000001,338.2,0.08
2021-05-17 18:00:00+00:00,10.3,3.782,245.2,0.0
2021-05-17 18:30:00+00:00,10.3,3.782,245.2,0.0
2021-05-17 19:00:00+00:00,9.16,3.396,139.8,0.0
2021-05-17 19:30:00+00:00,9.16,3.396,139.8,0.0
2021-05-17 20:00:00+00:00,7.299999999999999,2.33,32.2,0.0
2021-05-17 20:30:00+00:00,7.299999999999999,2.33,32.2,0.0
2021-05-17 21:00:00+00:00,6.14,2.434,0.6000000000000001,0.0
2021-05-17 21:30:00+00:00,6.14,2.434,0.6000000000000001,0.0
2021-05-17 22:00:00+00:00,5.6,2.072,0.0,0.0
2021-05-17 22:30:00+00:00,5.6,2.072,0.0,0.0
2021-05-17 23:00:00+00:00,5.8,2.388,0.0,0.020000000000000004
2021-05-17 23:30:00+00:00,5.8,2.388,0.0,0.020000000000000004
2021-05-18 00:00:00+00:00,5.94,2.466,0.0,0.04000000000000001
2021-05-18 00:30:00+00:00,5.94,2.466,0.0,0.04000000000000001
2021-05-18 01:00:00+00:00,6.0,2.564,0.0,0.020000000000000004
2021-05-18 01:30:00+00:00,6.0,2.564,0.0,0.020000000000000004
2021-05-18 02:00:00+00:00,6.119999999999999,2.626,0.0,0.0
2021-05-18 02:30:00+00:00,6.119999999999999,2.626,0.0,0.0
2021-05-18 03:00:00+00:00,6.24,2.756,0.0,0.0
2021-05-18 03:30:00+00:00,6.24,2.756,0.0,0.0
2021-05-18 04:00:00+00:00,6.02,2.664,0.0,0.0
2021-05-18 04:30:00+00:00,6.02,2.664,0.0,0.0
2021-05-18 05:00:00+00:00,5.98,2.886,16.0,0.0
2021-05-18 05:30:00+00:00,5.98,2.886,16.0,0.0
2021-05-18 06:00:00+00:00,6.98,2.846,90.6,0.0
2021-05-18 06:30:00+00:00,6.98,2.846,90.6,0.0
2021-05-18 07:00:00+00:00,7.94,2.84,169.6,0.04000000000000001
2021-05-18 07:30:00+00:00,7.94,2.84,169.6,0.04000000000000001
2021-05-18 08:00:00+00:00,9.1,2.706,316.2,0.04000000000000001
2021-05-18 08:30:00+00:00,9.1,2.706,316.2,0.04000000000000001
2021-05-18 09:00:00+00:00,10.3,2.378,483.2,0.1
2021-05-18 09:30:00+00:00,10.3,2.378,483.2,0.1
2021-05-18 10:00:00+00:00,10.860000000000001,2.22,518.8000000000001,0.16000000000000003
2021-05-18 10:30:00+00:00,10.860000000000001,2.22,518.8000000000001,0.16000000000000003
2021-05-18 11:00:00+00:00,11.52,2.254,588.6,0.16
2021-05-18 11:30:00+00:00,11.52,2.254,588.6,0.16
2021-05-18 12:00:00+00:00,11.3,2.784,598.4,0.56
2021-05-18 12:30:00+00:00,11.3,2.784,598.4,0.56
2021-05-18 13:00:00+00:00,11.159999999999998,3.156,493.20000000000005,0.2
2021-05-18 13:30:00+00:00,11.159999999999998,3.156,493.20000000000005,0.2
2021-05-18 14:00:00+00:00,10.8,3.536,480.0,2.38
2021-05-18 14:30:00+00:00,10.8,3.536,480.0,2.38
2021-05-18 15:00:00+00:00,10.52,3.1879999999999997,475.4,0.5
2021-05-18 15:30:00+00:00,10.52,3.1879999999999997,475.4,0.5
2021-05-18 16:00:00+00:00,10.74,2.5620000000000003,421.20000000000005,0.19999999999999998
2021-05-18 16:30:00+00:00,10.74,2.5620000000000003,421.20000000000005,0.19999999999999998
2021-05-18 17:00:00+00:00,11.08,2.364,389.4,0.32000000000000006
2021-05-18 17:30:00+00:00,11.08,2.364,389.4,0.32000000000000006
2021-05-18 18:00:00+00:00,10.66,2.2680000000000002,227.4,0.04000000000000001
2021-05-18 18:30:00+00:00,10.66,2.2680000000000002,227.4,0.04000000000000001
2021-05-18 19:00:00+00:00,9.459999999999999,2.1180000000000003,106.8,0.16
2021-05-18 19:30:00+00:00,9.459999999999999,2.1180000000000003,106.8,0.16
2021-05-18 20:00:00+00:00,7.8,1.75,23.599999999999998,0.1
2021-05-18 20:30:00+00:00,7.8,1.75,23.599999999999998,0.1
2021-05-18 21:00:00+00:00,6.76,1.8679999999999999,0.6000000000000001,0.0
2021-05-18 21:30:00+00:00,6.76,1.8679999999999999,0.6000000000000001,0.0
2021-05-18 22:00:00+00:00,6.9,1.5259999999999998,0.0,0.0
2021-05-18 22:30:00+00:00,6.9,1.5259999999999998,0.0,0.0
2021-05-18 23:00:00+00:00,6.059999999999999,1.6099999999999999,0.0,0.0
2021-05-18 23:30:00+00:00,6.059999999999999,1.6099999999999999,0.0,0.0
2021-05-19 00:00:00+00:00,6.220000000000001,1.9020000000000001,0.0,0.0
2021-05-19 00:30:00+00:00,6.220000000000001,1.9020000000000001,0.0,0.0
2021-05-19 01:00:00+00:00,6.219999999999999,1.982,0.0,0.0
2021-05-19 01:30:00+00:00,6.219999999999999,1.982,0.0,0.0
2021-05-19 02:00:00+00:00,6.08,2.4939999999999998,0.0,0.0
2021-05-19 02:30:00+00:00,6.08,2.4939999999999998,0.0,0.0
2021-05-19 03:00:00+00:00,6.0200000000000005,3.0679999999999996,0.0,0.0
2021-05-19 03:30:00+00:00,6.0200000000000005,3.0679999999999996,0.0,0.0
2021-05-19 04:00:00+00:00,5.7,3.2680000000000002,0.0,0.0
2021-05-19 04:30:00+00:00,5.7,3.2680000000000002,0.0,0.0
2021-05-19 05:00:00+00:00,5.82,3.406,14.600000000000001,0.0
2021-05-19 05:30:00+00:00,5.82,3.406,14.600000000000001,0.0
2021-05-19 06:00:00+00:00,6.640000000000001,3.57,92.6,0.0
2021-05-19 06:30:00+00:00,6.640000000000001,3.57,92.6,0.0
2021-05-19 07:00:00+00:00,7.78,4.124,238.6,0.0
2021-05-19 07:30:00+00:00,7.78,4.124,238.6,0.0
2021-05-19 08:00:00+00:00,8.98,3.996,376.0,0.12
2021-05-19 08:30:00+00:00,8.98,3.996,376.0,0.12
2021-05-19 09:00:00+00:00,9.96,3.378,479.2,0.10000000000000002
2021-05-19 09:30:00+00:00,9.96,3.378,479.2,0.10000000000000002
2021-05-19 10:00:00+00:00,10.86,3.47,555.6,0.12000000000000002
2021-05-19 10:30:00+00:00,10.86,3.47,555.6,0.12000000000000002
2021-05-19 11:00:00+00:00,11.84,4.114,655.0,0.08000000000000002
2021-05-19 11:30:00+00:00,11.84,4.114,655.0,0.08000000000000002
2021-05-19 12:00:00+00:00,12.280000000000001,4.088,670.8,0.1
2021-05-19 12:30:00+00:00,12.280000000000001,4.088,670.8,0.1
2021-05-19 13:00:00+00:00,11.08,4.434,660.2,1.06
2021-05-19 13:30:00+00:00,11.08,4.434,660.2,1.06
2021-05-19 14:00:00+00:00,11.92,4.2459999999999996,579.5999999999999,0.06
2021-05-19 14:30:00+00:00,11.92,4.2459999999999996,579.5999999999999,0.06
2021-05-19 15:00:00+00:00,12.28,4.366,582.4,0.04000000000000001
2021-05-19 15:30:00+00:00,12.28,4.366,582.4,0.04000000000000001
2021-05-19 16:00:00+00:00,11.86,3.9080000000000004,505.20000000000005,0.14
2021-05-19 16:30:00+00:00,11.86,3.9080000000000004,505.20000000000005,0.14
2021-05-19 17:00:00+00:00,11.639999999999999,3.38,397.6,0.0
2021-05-19 17:30:00+00:00,11.639999999999999,3.38,397.6,0.0
2021-05-19 18:00:00+00:00,10.84,3.07,268.8,0.0
2021-05-19 18:30:00+00:00,10.84,3.07,268.8,0.0
2021-05-19 19:00:00+00:00,9.620000000000001,1.974,138.6,0.0
2021-05-19 19:30:00+00:00,9.620000000000001,1.974,138.6,0.0
2021-05-19 20:00:00+00:00,7.4,1.9419999999999997,33.8,0.04000000000000001
2021-05-19 20:30:00+00:00,7.4,1.9419999999999997,33.8,0.04000000000000001
2021-05-19 21:00:00+00:00,6.74,1.8199999999999998,0.6000000000000001,0.08000000000000002
2021-05-19 21:30:00+00:00,6.74,1.8199999999999998,0.6000000000000001,0.08000000000000002
2021-05-19 22:00:00+00:00,5.619999999999999,1.976,0.0,0.04000000000000001
2021-05-19 22:30:00+00:00,5.619999999999999,1.976,0.0,0.04000000000000001
2021-05-19 23:00:00+00:00,5.3999999999999995,2.092,0.0,0.04000000000000001
2021-05-19 23:30:00+00:00,5.3999999999999995,2.092,0.0,0.04000000000000001
2021-05-20 00:00:00+00:00,5.84,2.146,0.0,0.04000000000000001
2021-05-20 00:30:00+00:00,5.84,2.146,0.0,0.04000000000000001
2021-05-20 01:00:00+00:00,5.64,2.0180000000000002,0.0,0.06
2021-05-20 01:30:00+00:00,5.64,2.0180000000000002,0.0,0.06
2021-05-20 02:00:00+00:00,5.02,1.978,0.0,0.020000000000000004
2021-05-20 02:30:00+00:00,5.02,1.978,0.0,0.020000000000000004
2021-05-20 03:00:00+00:00,5.0600000000000005,2.482,0.0,0.0
2021-05-20 03:30:00+00:00,5.0600000000000005,2.482,0.0,0.0
2021-05-20 04:00:00+00:00,4.88,2.6100000000000003,0.0,0.0
2021-05-20 04:30:00+00:00,4.88,2.6100000000000003,0.0,0.0
2021-05-20 05:00:00+00:00,5.56,3.126,10.8,0.020000000000000004
2021-05-20 05:30:00+00:00,5.56,3.126,10.8,0.020000000000000004
2021-05-20 06:00:00+00:00,6.260000000000001,3.524,40.6,0.020000000000000004
2021-05-20 06:30:00+00:00,6.260000000000001,3.524,40.6,0.020000000000000004
2021-05-20 07:00:00+00:00,7.34,4.574,95.0,0.16000000000000003
2021-05-20 07:30:00+00:00,7.34,4.574,95.0,0.16000000000000003
2021-05-20 08:00:00+00:00,8.219999999999999,6.052,165.6,0.12000000000000001
2021-05-20 08:30:00+00:00,8.219999999999999,6.052,165.6,0.12000000000000001
2021-05-20 09:00:00+00:00,8.64,6.792,178.4,0.08
2021-05-20 09:30:00+00:00,8.64,6.792,178.4,0.08
2021-05-20 10:00:00+00:00,8.739999999999998,6.76,127.80000000000001,0.12000000000000002
2021-05-20 10:30:00+00:00,8.739999999999998,6.76,127.80000000000001,0.12000000000000002
2021-05-20 11:00:00+00:00,9.5,8.2,210.40000000000003,0.24000000000000002
2021-05-20 11:30:00+00:00,9.5,8.2,210.40000000000003,0.24000000000000002
2021-05-20 12:00:00+00:00,8.579999999999998,8.024000000000001,316.20000000000005,0.6200000000000001
2021-05-20 12:30:00+00:00,8.579999999999998,8.024000000000001,316.20000000000005,0.6200000000000001
2021-05-20 13:00:00+00:00,9.28,8.856,208.20000000000002,0.6000000000000001
2021-05-20 13:30:00+00:00,9.28,8.856,208.20000000000002,0.6000000000000001
2021-05-20 14:00:00+00:00,9.52,8.452000000000002,224.8,0.48000000000000004
2021-05-20 14:30:00+00:00,9.52,8.452000000000002,224.8,0.48000000000000004
2021-05-20 15:00:00+00:00,9.559999999999999,9.604,197.39999999999998,0.62
2021-05-20 15:30:00+00:00,9.559999999999999,9.604,197.39999999999998,0.62
2021-05-20 16:00:00+00:00,9.78,7.932,209.20000000000002,0.42000000000000004
2021-05-20 16:30:00+00:00,9.78,7.932,209.20000000000002,0.42000000000000004
2021-05-20 17:00:00+00:00,9.16,10.245999999999999,115.6,0.7000000000000001
2021-05-20 17:30:00+00:00,9.16,10.245999999999999,115.6,0.7000000000000001
2021-05-20 18:00:00+00:00,9.04,9.524000000000001,114.99999999999999,0.52
2021-05-20 18:30:00+00:00,9.04,9.524000000000001,114.99999999999999,0.52
2021-05-20 19:00:00+00:00,8.66,9.496,25.200000000000003,0.36
2021-05-20 19:30:00+00:00,8.66,9.496,25.200000000000003,0.36
2021-05-20 20:00:00+00:00,8.36,9.752,5.800000000000001,0.56
2021-05-20 20:30:00+00:00,8.36,9.752,5.800000000000001,0.56
2021-05-20 21:00:00+00:00,7.839999999999999,9.700000000000001,0.2,1.06
2021-05-20 21:30:00+00:00,7.839999999999999,9.700000000000001,0.2,1.06
2021-05-20 22:00:00+00:00,7.78,9.852,0.0,0.7800000000000001
2021-05-20 22:30:00+00:00,7.78,9.852,0.0,0.7800000000000001
2021-05-20 23:00:00+00:00,7.76,9.912,0.0,0.45999999999999996
2021-05-20 23:30:00+00:00,7.76,9.912,0.0,0.45999999999999996
2021-05-21 00:00:00+00:00,7.84,9.536,0.0,0.32
2021-05-21 00:30:00+00:00,7.84,9.536,0.0,0.32
2021-05-21 01:00:00+00:00,8.14,10.08,0.0,0.28
2021-05-21 01:30:00+00:00,8.14,10.08,0.0,0.28
2021-05-21 02:00:00+00:00,7.76,9.608,0.0,0.44000000000000006
2021-05-21 02:30:00+00:00,7.76,9.608,0.0,0.44000000000000006
2021-05-21 03:00:00+00:00,7.9,9.628,0.0,0.4800000000000001
2021-05-21 03:30:00+00:00,7.9,9.628,0.0,0.4800000000000001
2021-05-21 04:00:00+00:00,7.88,9.508,0.0,0.42000000000000004
2021-05-21 04:30:00+00:00,7.88,9.508,0.0,0.42000000000000004
2021-05-21 05:00:00+00:00,7.82,9.452,4.2,0.36
2021-05-21 05:30:00+00:00,7.82,9.452,4.2,0.36
2021-05-21 06:00:00+00:00,8.139999999999999,9.186,45.599999999999994,0.26
2021-05-21 06:30:00+00:00,8.139999999999999,9.186,45.599999999999994,0.26
2021-05-21 07:00:00+00:00,8.06,9.258,37.6,0.62
2021-05-21 07:30:00+00:00,8.06,9.258,37.6,0.62
2021-05-21 08:00:00+00:00,8.34,9.218,68.6,0.6599999999999999
2021-05-21 08:30:00+00:00,8.34,9.218,68.6,0.6599999999999999
2021-05-21 09:00:00+00:00,8.54,9.224,142.8,0.76
2021-05-21 09:30:00+00:00,8.54,9.224,142.8,0.76
2021-05-21 10:00:00+00:00,8.559999999999999,8.398,143.2,0.74
2021-05-21 10:30:00+00:00,8.559999999999999,8.398,143.2,0.74
2021-05-21 11:00:00+00:00,8.940000000000001,9.672,224.8,0.5800000000000001
2021-05-21 11:30:00+00:00,8.940000000000001,9.672,224.8,0.5800000000000001
2021-05-21 12:00:00+00:00,9.080000000000002,8.93,255.0,0.8
2021-05-21 12:30:00+00:00,9.080000000000002,8.93,255.0,0.8
2021-05-21 13:00:00+00:00,8.799999999999999,9.054,326.4,0.7
2021-05-21 13:30:00+00:00,8.799999999999999,9.054,326.4,0.7
2021-05-21 14:00:00+00:00,8.48,8.888,273.8,0.5800000000000001
2021-05-21 14:30:00+00:00,8.48,8.888,273.8,0.5800000000000001
2021-05-21 15:00:00+00:00,8.32,8.08,222.99999999999997,0.39999999999999997
2021-05-21 15:30:00+00:00,8.32,8.08,222.99999999999997,0.39999999999999997
2021-05-21 16:00:00+00:00,8.48,8.224,201.4,0.38000000000000006
2021-05-21 16:30:00+00:00,8.48,8.224,201.4,0.38000000000000006
2021-05-21 17:00:00+00:00,8.28,7.866,142.4,0.48000000000000004
2021-05-21 17:30:00+00:00,8.28,7.866,142.4,0.48000000000000004
2021-05-21 18:00:00+00:00,7.8,7.914,94.4,0.42
2021-05-21 18:30:00+00:00,7.8,7.914,94.4,0.42
2021-05-21 19:00:00+00:00,7.48,7.4079999999999995,59.2,0.30000000000000004
2021-05-21 19:30:00+00:00,7.48,7.4079999999999995,59.2,0.30000000000000004
2021-05-21 20:00:00+00:00,7.26,6.306000000000001,16.0,0.28
2021-05-21 20:30:00+00:00,7.26,6.306000000000001,16.0,0.28
2021-05-21 21:00:00+00:00,7.18,5.52,0.6000000000000001,0.36000000000000004
2021-05-21 21:30:00+00:00,7.18,5.52,0.6000000000000001,0.36000000000000004
2021-05-21 22:00:00+00:00,7.08,4.787999999999999,0.0,0.2
2021-05-21 22:30:00+00:00,7.08,4.787999999999999,0.0,0.2
2021-05-21 23:00:00+00:00,7.1,4.6419999999999995,0.0,0.16
2021-05-21 23:30:00+00:00,7.1,4.6419999999999995,0.0,0.16
2021-05-22 00:00:00+00:00,7.04,4.664000000000001,0.0,0.16
2021-05-22 00:30:00+00:00,7.04,4.664000000000001,0.0,0.16
2021-05-22 01:00:00+00:00,6.460000000000001,5.166,0.0,0.06
2021-05-22 01:30:00+00:00,6.460000000000001,5.166,0.0,0.06
2021-05-22 02:00:00+00:00,5.959999999999999,5.2299999999999995,0.0,0.0
2021-05-22 02:30:00+00:00,5.959999999999999,5.2299999999999995,0.0,0.0
2021-05-22 03:00:00+00:00,5.300000000000001,5.175999999999999,0.0,0.0
2021-05-22 03:30:00+00:00,5.300000000000001,5.175999999999999,0.0,0.0
2021-05-22 04:00:00+00:00,4.819999999999999,4.704,0.0,0.0
2021-05-22 04:30:00+00:00,4.819999999999999,4.704,0.0,0.0
2021-05-22 05:00:00+00:00,5.1,4.626,12.8,0.0
2021-05-22 05:30:00+00:00,5.1,4.626,12.8,0.0
2021-05-22 06:00:00+00:00,5.4,4.502,70.0,0.0
2021-05-22 06:30:00+00:00,5.4,4.502,70.0,0.0
2021-05-22 07:00:00+00:00,6.08,4.654,171.60000000000002,0.020000000000000004
2021-05-22 07:30:00+00:00,6.08,4.654,171.60000000000002,0.020000000000000004
2021-05-22 08:00:00+00:00,6.719999999999999,4.878,249.0,0.020000000000000004
2021-05-22 08:30:00+00:00,6.719999999999999,4.878,249.0,0.020000000000000004
2021-05-22 09:00:00+00:00,7.859999999999999,4.928,424.79999999999995,0.020000000000000004
2021-05-22 09:30:00+00:00,7.859999999999999,4.928,424.79999999999995,0.020000000000000004
2021-05-22 10:00:00+00:00,8.100000000000001,4.702,404.4,0.04000000000000001
2021-05-22 10:30:00+00:00,8.100000000000001,4.702,404.4,0.04000000000000001
2021-05-22 11:00:00+00:00,8.68,4.742,497.8,0.04000000000000001
2021-05-22 11:30:00+00:00,8.68,4.742,497.8,0.04000000000000001
2021-05-22 12:00:00+00:00,8.28,4.596,474.8,0.020000000000000004
2021-05-22 12:30:00+00:00,8.28,4.596,474.8,0.020000000000000004
2021-05-22 13:00:00+00:00,8.760000000000002,4.458,518.5999999999999,0.0
2021-05-22 13:30:00+00:00,8.760000000000002,4.458,518.5999999999999,0.0
2021-05-22 14:00:00+00:00,9.58,3.992,593.0,0.06
2021-05-22 14:30:00+00:00,9.58,3.992,593.0,0.06
2021-05-22 15:00:00+00:00,9.78,4.430000000000001,562.1999999999999,0.0
2021-05-22 15:30:00+00:00,9.78,4.430000000000001,562.1999999999999,0.0
2021-05-22 16:00:00+00:00,9.180000000000001,4.3,375.6,0.0
2021-05-22 16:30:00+00:00,9.180000000000001,4.3,375.6,0.0
2021-05-22 17:00:00+00:00,8.760000000000002,4.134,230.8,0.0
2021-05-22 17:30:00+00:00,8.760000000000002,4.134,230.8,0.0
2021-05-22 18:00:00+00:00,8.18,3.856,151.0,0.0
2021-05-22 18:30:00+00:00,8.18,3.856,151.0,0.0
2021-05-22 19:00:00+00:00,7.5600000000000005,3.208,103.6,0.0
2021-05-22 19:30:00+00:00,7.5600000000000005,3.208,103.6,0.0
2021-05-22 20:00:00+00:00,6.08,2.3739999999999997,38.6,0.0
2021-05-22 20:30:00+00:00,6.08,2.3739999999999997,38.6,0.0
2021-05-22 21:00:00+00:00,4.6,1.9740000000000002,1.2000000000000002,0.0
2021-05-22 21:30:00+00:00,4.6,1.9740000000000002,1.2000000000000002,0.0
2021-05-22 22:00:00+00:00,3.7,1.9,0.0,0.0
2021-05-22 22:30:00+00:00,3.7,1.9,0.0,0.0
2021-05-22 23:00:00+00:00,3.16,1.8920000000000001,0.0,0.0
2021-05-22 23:30:00+00:00,3.16,1.8920000000000001,0.0,0.0
2021-05-23 00:00:00+00:00,3.0399999999999996,2.426,0.0,0.0
2021-05-23 00:30:00+00:00,3.0399999999999996,2.426,0.0,0.0
2021-05-23 01:00:00+00:00,2.82,2.5220000000000002,0.0,0.0
2021-05-23 01:30:00+00:00,2.82,2.5220000000000002,0.0,0.0
2021-05-23 02:00:00+00:00,2.8599999999999994,2.832,0.0,0.0
2021-05-23 02:30:00+00:00,2.8599999999999994,2.832,0.0,0.0
2021-05-23 03:00:00+00:00,3.2800000000000002,3.064,0.0,0.0
2021-05-23 03:30:00+00:00,3.2800000000000002,3.064,0.0,0.0
2021-05-23 04:00:00+00:00,3.4999999999999996,3.1839999999999997,0.0,0.0
2021-05-23 04:30:00+00:00,3.4999999999999996,3.1839999999999997,0.0,0.0
2021-05-23 05:00:00+00:00,4.12,3.7339999999999995,17.400000000000002,0.06
2021-05-23 05:30:00+00:00,4.12,3.7339999999999995,17.400000000000002,0.06
2021-05-23 06:00:00+00:00,4.8999999999999995,3.846,72.39999999999999,0.14
2021-05-23 06:30:00+00:00,4.8999999999999995,3.846,72.39999999999999,0.14
2021-05-23 07:00:00+00:00,5.959999999999999,4.7780000000000005,163.6,0.06000000000000001
2021-05-23 07:30:00+00:00,5.959999999999999,4.7780000000000005,163.6,0.06000000000000001
2021-05-23 08:00:00+00:00,6.96,5.46,230.4,0.08000000000000002
2021-05-23 08:30:00+00:00,6.96,5.46,230.4,0.08000000000000002
2021-05-23 09:00:00+00:00,7.5600000000000005,5.978,267.8,0.12000000000000001
2021-05-23 09:30:00+00:00,7.5600000000000005,5.978,267.8,0.12000000000000001
2021-05-23 10:00:00+00:00,8.620000000000001,6.715999999999999,409.59999999999997,0.16000000000000003
2021-05-23 10:30:00+00:00,8.620000000000001,6.715999999999999,409.59999999999997,0.16000000000000003
2021-05-23 11:00:00+00:00,9.139999999999999,7.334,410.0,0.08000000000000002
2021-05-23 11:30:00+00:00,9.139999999999999,7.334,410.0,0.08000000000000002
2021-05-23 12:00:00+00:00,9.62,6.771999999999999,417.8,0.22
2021-05-23 12:30:00+00:00,9.62,6.771999999999999,417.8,0.22
2021-05-23 13:00:00+00:00,9.48,7.828,458.0,0.5
2021-05-23 13:30:00+00:00,9.48,7.828,458.0,0.5
2021-05-23 14:00:00+00:00,8.84,7.618,301.0,0.42000000000000004
2021-05-23 14:30:00+00:00,8.84,7.618,301.0,0.42000000000000004
2021-05-23 15:00:00+00:00,9.120000000000001,8.434000000000001,338.2,0.76
2021-05-23 15:30:00+00:00,9.120000000000001,8.434000000000001,338.2,0.76
2021-05-23 16:00:00+00:00,8.6,7.204000000000001,159.6,1.0
2021-05-23 16:30:00+00:00,8.6,7.204000000000001,159.6,1.0
2021-05-23 17:00:00+00:00,7.920000000000001,7.244,86.80000000000001,1.2200000000000002
2021-05-23 17:30:00+00:00,7.920000000000001,7.244,86.80000000000001,1.2200000000000002
2021-05-23 18:00:00+00:00,7.68,7.188,63.599999999999994,1.06
2021-05-23 18:30:00+00:00,7.68,7.188,63.599999999999994,1.06
2021-05-23 19:00:00+00:00,7.32,7.262,30.6,1.2400000000000002
2021-05-23 19:30:00+00:00,7.32,7.262,30.6,1.2400000000000002
2021-05-23 20:00:00+00:00,7.14,7.3759999999999994,8.600000000000001,1.7000000000000002
2021-05-23 20:30:00+00:00,7.14,7.3759999999999994,8.600000000000001,1.7000000000000002
2021-05-23 21:00:00+00:00,6.760000000000001,4.622,0.2,2.3600000000000003
2021-05-23 21:30:00+00:00,6.760000000000001,4.622,0.2,2.3600000000000003
2021-05-23 22:00:00+00:00,6.120000000000001,4.238,0.0,0.8200000000000001
2021-05-23 22:30:00+00:00,6.120000000000001,4.238,0.0,0.8200000000000001
2021-05-23 23:00:00+00:00,5.4799999999999995,4.06,0.0,0.04000000000000001
2021-05-23 23:30:00+00:00,5.4799999999999995,4.06,0.0,0.04000000000000001
2021-05-24 00:00:00+00:00,5.5,3.784,0.0,0.06
2021-05-24 00:30:00+00:00,5.5,3.784,0.0,0.06
2021-05-24 01:00:00+00:00,5.500000000000001,3.886,0.0,0.08000000000000002
2021-05-24 01:30:00+00:00,5.500000000000001,3.886,0.0,0.08000000000000002
2021-05-24 02:00:00+00:00,5.419999999999999,4.066000000000001,0.0,0.18000000000000002
2021-05-24 02:30:00+00:00,5.419999999999999,4.066000000000001,0.0,0.18000000000000002
2021-05-24 03:00:00+00:00,4.859999999999999,3.876,0.0,0.36000000000000004
2021-05-24 03:30:00+00:00,4.859999999999999,3.876,0.0,0.36000000000000004
2021-05-24 04:00:00+00:00,4.28,3.616,0.0,0.36000000000000004
2021-05-24 04:30:00+00:00,4.28,3.616,0.0,0.36000000000000004
2021-05-24 05:00:00+00:00,4.52,3.8500000000000005,20.8,0.24
2021-05-24 05:30:00+00:00,4.52,3.8500000000000005,20.8,0.24
2021-05-24 06:00:00+00:00,5.16,3.706,93.8,0.24000000000000002
2021-05-24 06:30:00+00:00,5.16,3.706,93.8,0.24000000000000002
2021-05-24 07:00:00+00:00,6.12,3.71,191.4,0.19999999999999998
2021-05-24 07:30:00+00:00,6.12,3.71,191.4,0.19999999999999998
2021-05-24 08:00:00+00:00,7.180000000000001,3.868,297.4,0.18000000000000002
2021-05-24 08:30:00+00:00,7.180000000000001,3.868,297.4,0.18000000000000002
2021-05-24 09:00:00+00:00,7.960000000000001,3.644,359.6,0.26
2021-05-24 09:30:00+00:00,7.960000000000001,3.644,359.6,0.26
2021-05-24 10:00:00+00:00,8.34,2.9000000000000004,358.20000000000005,0.2
2021-05-24 10:30:00+00:00,8.34,2.9000000000000004,358.20000000000005,0.2
2021-05-24 11:00:00+00:00,8.440000000000001,3.814,412.2,1.4800000000000002
2021-05-24 11:30:00+00:00,8.440000000000001,3.814,412.2,1.4800000000000002
2021-05-24 12:00:00+00:00,7.16,2.484,251.60000000000002,0.6000000000000001
